trade_id,side,entry_i,exit_i,entry_time,exit_time,entry_price,stop_price,target_price,exit_price,risk_pct,gross_return,net_return,gross_r,net_r,reason,dual_touch,holding_bars,diamond_open_time,diamond_close_time,confirm_time,wait_bars
89,1,67344,67921,2024-04-10 17:00:00+00:00,2024-04-12 17:05:00+00:00,69525.5,68561.0,72419.0,68561.0,0.013872607892068378,-0.013872607892068378,-0.015872607892068378,-1.0,-1.1441689994815967,stop,False,578,2024-04-10 16:00:00+00:00,2024-04-10 17:00:00+00:00,,0
90,1,68040,68242,2024-04-13 03:00:00+00:00,2024-04-13 19:50:00+00:00,66531.7,65888.1,68462.49999999997,65888.1,0.009673584171154371,-0.009673584171154371,-0.011673584171154371,-1.0,-1.2067486016159132,stop,False,203,2024-04-13 02:00:00+00:00,2024-04-13 03:00:00+00:00,,0
91,1,68340,68924,2024-04-14 04:00:00+00:00,2024-04-16 04:40:00+00:00,63431.0,62150.2,67273.40000000001,62150.2,0.0201920196749224,-0.0201920196749224,-0.022192019674922403,-1.0,-1.0990490318550905,stop,False,585,2024-04-14 03:00:00+00:00,2024-04-14 04:00:00+00:00,,0
92,1,69384,69385,2024-04-17 19:00:00+00:00,2024-04-17 19:05:00+00:00,61449.9,61168.7,62293.500000000015,61168.7,0.0045760855591303546,-0.0045760855591303546,-0.006576085559130355,-1.0,-1.4370547652916006,stop,False,2,2024-04-17 18:00:00+00:00,2024-04-17 19:00:00+00:00,,0
93,-1,70788,70789,2024-04-22 16:00:00+00:00,2024-04-22 16:05:00+00:00,65996.7,66094.8,65702.39999999998,66094.8,0.0014864379582616377,-0.0014864379582616377,-0.003486437958261638,-1.0,-2.3454984709479323,stop,False,2,2024-04-22 15:00:00+00:00,2024-04-22 16:00:00+00:00,,0
94,-1,70920,71054,2024-04-23 03:00:00+00:00,2024-04-23 14:10:00+00:00,66619.6,66900.0,65778.40000000002,66900.0,0.004208971533902848,-0.004208971533902848,-0.006208971533902848,-1.0,-1.4751754636234051,stop,False,135,2024-04-23 02:00:00+00:00,2024-04-23 03:00:00+00:00,,0
95,1,71472,71480,2024-04-25 01:00:00+00:00,2024-04-25 01:40:00+00:00,64548.3,64230.0,65503.20000000001,64230.0,0.004931191061577189,-0.004931191061577189,-0.006931191061577189,-1.0,-1.4055815268614478,stop,False,9,2024-04-25 00:00:00+00:00,2024-04-25 01:00:00+00:00,,0
96,1,72144,72145,2024-04-27 09:00:00+00:00,2024-04-27 09:05:00+00:00,63016.7,62914.3,63323.89999999998,62914.3,0.0016249660804198598,-0.0016249660804198598,-0.00362496608041986,-1.0,-2.23079492187507,stop,False,2,2024-04-27 08:00:00+00:00,2024-04-27 09:00:00+00:00,,0
97,1,72768,72776,2024-04-29 13:00:00+00:00,2024-04-29 13:40:00+00:00,62619.5,62054.0,64316.0,62054.0,0.00903073323804885,-0.00903073323804885,-0.01103073323804885,-1.0,-1.2214659593280284,stop,False,9,2024-04-29 12:00:00+00:00,2024-04-29 13:00:00+00:00,,0
98,-1,72960,73002,2024-04-30 05:00:00+00:00,2024-04-30 08:30:00+00:00,63427.3,63723.8,62537.8,62537.8,0.004674643252984125,0.014023929758952374,0.012023929758952374,3.0,2.5721598650927486,target,False,43,2024-04-30 04:00:00+00:00,2024-04-30 05:00:00+00:00,,0
99,1,73164,73170,2024-04-30 22:00:00+00:00,2024-04-30 22:30:00+00:00,60170.0,59952.8,60821.59999999999,60821.59999999999,0.0036097723117832323,0.010829316935349697,0.008829316935349697,3.0,2.4459484346224603,target,False,7,2024-04-30 21:00:00+00:00,2024-04-30 22:00:00+00:00,,0
100,1,73404,73791,2024-05-01 18:00:00+00:00,2024-05-03 02:15:00+00:00,57439.9,56617.1,59908.30000000001,59908.30000000001,0.01432453747308061,0.04297361241924183,0.04097361241924183,3.0,2.86037943607195,target,False,388,2024-05-01 17:00:00+00:00,2024-05-01 18:00:00+00:00,,0
101,-1,74088,74109,2024-05-04 03:00:00+00:00,2024-05-04 04:45:00+00:00,62700.4,62914.3,62058.7,62914.3,0.0034114614898788755,-0.0034114614898788755,-0.0054114614898788755,-1.0,-1.5862589995324878,stop,False,22,2024-05-04 02:00:00+00:00,2024-05-04 03:00:00+00:00,,0
102,-1,74220,74294,2024-05-04 14:00:00+00:00,2024-05-04 20:10:00+00:00,63728.0,64171.9,62396.299999999996,64171.9,0.006965541049460229,-0.006965541049460229,-0.008965541049460228,-1.0,-1.287127731471051,stop,False,75,2024-05-04 13:00:00+00:00,2024-05-04 14:00:00+00:00,,0
103,-1,74760,75973,2024-05-06 11:00:00+00:00,2024-05-10 16:05:00+00:00,64018.0,65272.0,60256.0,60256.0,0.019588240807272953,0.05876472242181886,0.05676472242181886,3.0,2.897897926634769,target,False,1214,2024-05-06 10:00:00+00:00,2024-05-06 11:00:00+00:00,,0
104,1,76092,76095,2024-05-11 02:00:00+00:00,2024-05-11 02:15:00+00:00,60872.8,60764.9,61196.50000000001,60764.9,0.0017725486588427253,-0.0017725486588427253,-0.0037725486588427253,-1.0,-2.128318813716389,stop,False,4,2024-05-11 01:00:00+00:00,2024-05-11 02:00:00+00:00,,0
105,-1,76908,77006,2024-05-13 22:00:00+00:00,2024-05-14 06:10:00+00:00,62900.0,63130.0,62210.0,62210.0,0.003656597774244833,0.010969793322734499,0.008969793322734499,3.0,2.4530434782608697,target,False,99,2024-05-13 21:00:00+00:00,2024-05-13 22:00:00+00:00,,0
106,-1,77520,77658,2024-05-16 01:00:00+00:00,2024-05-16 12:30:00+00:00,66084.1,66687.7,64273.30000000003,66687.7,0.009133815849803375,-0.009133815849803375,-0.011133815849803375,-1.0,-1.2189665341285651,stop,False,139,2024-05-16 00:00:00+00:00,2024-05-16 01:00:00+00:00,,0
107,1,78696,78720,2024-05-20 03:00:00+00:00,2024-05-20 05:00:00+00:00,66683.6,66503.5,67223.90000000002,67223.90000000002,0.0027008139932458027,0.008102441979737408,0.006102441979737408,3.0,2.2594825097168476,target,False,25,2024-05-20 02:00:00+00:00,2024-05-20 03:00:00+00:00,,0
108,-1,79008,79027,2024-05-21 05:00:00+00:00,2024-05-21 06:35:00+00:00,70938.0,71305.0,69837.0,71305.0,0.005173531816515831,-0.005173531816515831,-0.007173531816515831,-1.0,-1.38658310626703,stop,False,20,2024-05-21 04:00:00+00:00,2024-05-21 05:00:00+00:00,,0
109,1,79848,79872,2024-05-24 03:00:00+00:00,2024-05-24 05:00:00+00:00,67993.3,67650.0,69023.20000000001,67650.0,0.005049026889414146,-0.005049026889414146,-0.007049026889414146,-1.0,-1.3961159335857818,stop,False,25,2024-05-24 02:00:00+00:00,2024-05-24 03:00:00+00:00,,0
110,-1,80964,80983,2024-05-28 00:00:00+00:00,2024-05-28 01:35:00+00:00,69410.2,69578.0,68906.79999999999,69578.0,0.002417512123578421,-0.002417512123578421,-0.004417512123578421,-1.0,-1.8272967818831798,stop,False,20,2024-05-27 23:00:00+00:00,2024-05-28 00:00:00+00:00,,0
111,-1,81804,81840,2024-05-30 22:00:00+00:00,2024-05-31 01:00:00+00:00,68426.3,68552.5,68047.70000000001,68552.5,0.0018443200932974175,-0.0018443200932974175,-0.0038443200932974176,-1.0,-2.0844104595879807,stop,False,37,2024-05-30 21:00:00+00:00,2024-05-30 22:00:00+00:00,,0
112,-1,82872,83151,2024-06-03 15:00:00+00:00,2024-06-04 14:15:00+00:00,68778.6,70090.9,64841.70000000004,70090.9,0.01908006269391916,-0.01908006269391916,-0.021080062693919162,-1.0,-1.104821458507964,stop,False,280,2024-06-03 14:00:00+00:00,2024-06-03 15:00:00+00:00,,0
113,-1,83340,83354,2024-06-05 06:00:00+00:00,2024-06-05 07:10:00+00:00,71003.9,71200.0,70415.59999999998,71200.0,0.002761820125373477,-0.002761820125373477,-0.004761820125373477,-1.0,-1.724160122386516,stop,False,15,2024-06-05 05:00:00+00:00,2024-06-05 06:00:00+00:00,,0
114,1,84228,84274,2024-06-08 08:00:00+00:00,2024-06-08 11:50:00+00:00,69577.8,69345.2,70275.60000000002,69345.2,0.003343020331197678,-0.003343020331197678,-0.005343020331197678,-1.0,-1.5982613929492542,stop,False,47,2024-06-08 07:00:00+00:00,2024-06-08 08:00:00+00:00,,0
115,1,85200,85233,2024-06-11 17:00:00+00:00,2024-06-11 19:45:00+00:00,66480.0,66159.0,67443.0,67443.0,0.004828519855595668,0.014485559566787003,0.012485559566787003,3.0,2.5857943925233644,target,False,34,2024-06-11 16:00:00+00:00,2024-06-11 17:00:00+00:00,,0
116,-1,85512,86053,2024-06-12 19:00:00+00:00,2024-06-14 16:05:00+00:00,68825.8,69816.7,65853.10000000002,65853.10000000002,0.014397217322573716,0.04319165196772115,0.04119165196772115,3.0,2.861084266828135,target,False,542,2024-06-12 18:00:00+00:00,2024-06-12 19:00:00+00:00,,0
117,1,86160,86391,2024-06-15 01:00:00+00:00,2024-06-15 20:15:00+00:00,66186.3,65988.0,66781.20000000001,65988.0,0.002996088314349086,-0.002996088314349086,-0.004996088314349086,-1.0,-1.6675370650529404,stop,False,232,2024-06-15 00:00:00+00:00,2024-06-15 01:00:00+00:00,,0
118,1,86928,87032,2024-06-17 17:00:00+00:00,2024-06-18 01:40:00+00:00,65896.1,65140.5,68162.90000000002,65140.5,0.011466535955845729,-0.011466535955845729,-0.013466535955845729,-1.0,-1.1744205929062983,stop,False,105,2024-06-17 16:00:00+00:00,2024-06-17 17:00:00+00:00,,0
119,1,87276,87489,2024-06-18 22:00:00+00:00,2024-06-19 15:45:00+00:00,65216.4,64787.5,66503.1,64787.5,0.006576566630479472,-0.006576566630479472,-0.008576566630479471,-1.0,-1.3041100489624609,stop,False,214,2024-06-18 21:00:00+00:00,2024-06-18 22:00:00+00:00,,0
120,-1,87756,88804,2024-06-20 14:00:00+00:00,2024-06-24 05:20:00+00:00,65160.0,66007.3,62618.09999999999,62618.09999999999,0.013003376304481321,0.039010128913443964,0.03701012891344396,3.0,2.846193792045321,target,False,1049,2024-06-20 13:00:00+00:00,2024-06-20 14:00:00+00:00,,0
121,1,88848,88852,2024-06-24 09:00:00+00:00,2024-06-24 09:20:00+00:00,62738.9,62327.2,63974.000000000015,62327.2,0.0065621169641164314,-0.0065621169641164314,-0.00856211696411643,-1.0,-1.3047796939519034,stop,False,5,2024-06-24 08:00:00+00:00,2024-06-24 09:00:00+00:00,,0
122,1,89004,89253,2024-06-24 22:00:00+00:00,2024-06-25 18:45:00+00:00,60110.2,59411.7,62205.7,62205.7,0.011620324004910981,0.03486097201473294,0.03286097201473294,3.0,2.8278877594846095,target,False,250,2024-06-24 21:00:00+00:00,2024-06-24 22:00:00+00:00,,0
123,1,90192,90554,2024-06-29 01:00:00+00:00,2024-06-30 07:10:00+00:00,60750.8,60405.0,61788.20000000001,61788.20000000001,0.005692106112182933,0.017076318336548796,0.015076318336548796,3.0,2.648636205899366,target,False,363,2024-06-29 00:00:00+00:00,2024-06-29 01:00:00+00:00,,0
124,-1,90816,90839,2024-07-01 05:00:00+00:00,2024-07-01 06:55:00+00:00,63275.1,63470.8,62687.999999999985,63470.8,0.0030928437884729437,-0.0030928437884729437,-0.005092843788472944,-1.0,-1.6466540623403023,stop,False,24,2024-07-01 04:00:00+00:00,2024-07-01 05:00:00+00:00,,0
125,1,91320,91345,2024-07-02 23:00:00+00:00,2024-07-03 01:05:00+00:00,62091.1,61955.9,62496.69999999999,61955.9,0.002177445720884267,-0.002177445720884267,-0.004177445720884267,-1.0,-1.9185073964497241,stop,False,26,2024-07-02 22:00:00+00:00,2024-07-02 23:00:00+00:00,,0
126,1,91500,91570,2024-07-03 14:00:00+00:00,2024-07-03 19:50:00+00:00,60589.9,59760.0,63079.600000000006,59760.0,0.01369700230566483,-0.01369700230566483,-0.01569700230566483,-1.0,-1.1460173514881307,stop,False,71,2024-07-03 13:00:00+00:00,2024-07-03 14:00:00+00:00,,0
127,1,91812,91904,2024-07-04 16:00:00+00:00,2024-07-04 23:40:00+00:00,58140.2,57364.0,60468.79999999999,57364.0,0.013350487270425577,-0.013350487270425577,-0.015350487270425577,-1.0,-1.149807266168514,stop,False,93,2024-07-04 15:00:00+00:00,2024-07-04 16:00:00+00:00,,0
128,1,92040,92100,2024-07-05 11:00:00+00:00,2024-07-05 16:00:00+00:00,54980.0,54400.0,56720.0,56720.0,0.010549290651145871,0.031647871953437615,0.029647871953437613,3.0,2.8104137931034483,target,False,61,2024-07-05 10:00:00+00:00,2024-07-05 11:00:00+00:00,,0
129,-1,92460,92475,2024-07-06 22:00:00+00:00,2024-07-06 23:15:00+00:00,57877.2,58287.9,56645.099999999984,58287.9,0.007096058551554056,-0.007096058551554056,-0.009096058551554057,-1.0,-1.281846603360114,stop,False,16,2024-07-06 21:00:00+00:00,2024-07-06 22:00:00+00:00,,0
130,-1,92496,92507,2024-07-07 01:00:00+00:00,2024-07-07 01:55:00+00:00,57929.8,58289.5,56850.70000000001,58289.5,0.006209239458793179,-0.006209239458793179,-0.008209239458793179,-1.0,-1.322100639421743,stop,False,12,2024-07-07 00:00:00+00:00,2024-07-07 01:00:00+00:00,,0
131,1,92856,92875,2024-07-08 07:00:00+00:00,2024-07-08 08:35:00+00:00,55629.7,55205.9,56901.099999999984,56901.099999999984,0.007618232706629654,0.022854698119888963,0.020854698119888965,3.0,2.7374719207173173,target,False,20,2024-07-08 06:00:00+00:00,2024-07-08 07:00:00+00:00,,0
132,-1,93504,93775,2024-07-10 13:00:00+00:00,2024-07-11 11:35:00+00:00,58162.7,58572.4,56933.599999999984,58572.4,0.007044033375342004,-0.007044033375342004,-0.009044033375342004,-1.0,-1.2839282401757353,stop,False,272,2024-07-10 12:00:00+00:00,2024-07-10 13:00:00+00:00,,0
133,-1,94632,94678,2024-07-14 11:00:00+00:00,2024-07-14 14:50:00+00:00,59931.6,60234.7,59022.3,60234.7,0.005057432139305451,-0.005057432139305451,-0.007057432139305451,-1.0,-1.3954576047509093,stop,False,47,2024-07-14 10:00:00+00:00,2024-07-14 11:00:00+00:00,,0
134,-1,94932,94933,2024-07-15 12:00:00+00:00,2024-07-15 12:05:00+00:00,62466.0,62618.7,62007.90000000001,62618.7,0.0024445298242243316,-0.0024445298242243316,-0.004444529824224332,-1.0,-1.8181532416503106,stop,False,2,2024-07-15 11:00:00+00:00,2024-07-15 12:00:00+00:00,,0
135,-1,95136,95158,2024-07-16 05:00:00+00:00,2024-07-16 06:50:00+00:00,64503.1,65000.0,63012.399999999994,63012.399999999994,0.007703505722980779,0.023110517168942336,0.021110517168942335,3.0,2.740377943248139,target,False,23,2024-07-16 04:00:00+00:00,2024-07-16 05:00:00+00:00,,0
136,-1,96228,96425,2024-07-20 00:00:00+00:00,2024-07-20 16:25:00+00:00,66668.1,66920.8,65910.00000000001,66920.8,0.003790418506002077,-0.003790418506002077,-0.005790418506002077,-1.0,-1.5276462208152022,stop,False,198,2024-07-19 23:00:00+00:00,2024-07-20 00:00:00+00:00,,0
137,-1,96492,96537,2024-07-20 22:00:00+00:00,2024-07-21 01:45:00+00:00,67096.3,67349.8,66335.8,67349.8,0.0037781517013605816,-0.0037781517013605816,-0.005778151701360581,-1.0,-1.5293593688362919,stop,False,46,2024-07-20 21:00:00+00:00,2024-07-20 22:00:00+00:00,,0
138,1,97848,98406,2024-07-25 15:00:00+00:00,2024-07-27 13:30:00+00:00,64818.0,63433.6,68971.20000000001,68971.20000000001,0.02135826467956434,0.06407479403869314,0.062074794038693135,3.0000000000000053,2.9063594336896905,target,False,559,2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,,0
139,-1,98460,98463,2024-07-27 18:00:00+00:00,2024-07-27 18:15:00+00:00,68554.1,68779.2,67878.80000000003,68779.2,0.0032835381107766165,-0.0032835381107766165,-0.005283538110776616,-1.0,-1.6090990670813208,stop,False,4,2024-07-27 17:00:00+00:00,2024-07-27 18:00:00+00:00,,0
140,-1,98964,98971,2024-07-29 12:00:00+00:00,2024-07-29 12:35:00+00:00,69588.1,69878.7,68716.30000000003,69878.7,0.004176001356553652,-0.004176001356553652,-0.0061760013565536525,-1.0,-1.4789270474879703,stop,False,8,2024-07-29 11:00:00+00:00,2024-07-29 12:00:00+00:00,,0
141,1,99168,99172,2024-07-30 05:00:00+00:00,2024-07-30 05:20:00+00:00,66809.8,66540.5,67617.70000000001,66540.5,0.004030845774123002,-0.004030845774123002,-0.006030845774123002,-1.0,-1.4961737838841387,stop,False,5,2024-07-30 04:00:00+00:00,2024-07-30 05:00:00+00:00,,0
142,1,99360,99634,2024-07-30 21:00:00+00:00,2024-07-31 19:50:00+00:00,66199.9,65280.0,68959.59999999998,65280.0,0.013895791383370583,-0.013895791383370583,-0.015895791383370585,-1.0,-1.1439284704859234,stop,False,275,2024-07-30 20:00:00+00:00,2024-07-30 21:00:00+00:00,,0
143,1,99792,99857,2024-08-01 09:00:00+00:00,2024-08-01 14:25:00+00:00,64505.9,64297.9,65129.9,64297.9,0.003224511246258094,-0.003224511246258094,-0.005224511246258094,-1.0,-1.6202490384615384,stop,False,66,2024-08-01 08:00:00+00:00,2024-08-01 09:00:00+00:00,,0
144,1,99936,100151,2024-08-01 21:00:00+00:00,2024-08-02 14:55:00+00:00,64750.2,63326.7,69020.7,63326.7,0.021984488078801302,-0.021984488078801302,-0.023984488078801304,-1.0,-1.090973234984194,stop,False,216,2024-08-01 20:00:00+00:00,2024-08-01 21:00:00+00:00,,0
145,1,100308,100447,2024-08-03 04:00:00+00:00,2024-08-03 15:35:00+00:00,61889.9,61305.7,63642.500000000015,61305.7,0.009439343091522273,-0.009439343091522273,-0.011439343091522274,-1.0,-1.2118791509756917,stop,False,140,2024-08-03 03:00:00+00:00,2024-08-03 04:00:00+00:00,,0
146,1,100560,100561,2024-08-04 01:00:00+00:00,2024-08-04 01:05:00+00:00,60749.0,60595.5,61209.5,60595.5,0.002526790564453736,-0.002526790564453736,-0.0045267905644537365,-1.0,-1.7915179153094465,stop,False,2,2024-08-04 00:00:00+00:00,2024-08-04 01:00:00+00:00,,0
147,1,100932,100961,2024-08-05 08:00:00+00:00,2024-08-05 10:25:00+00:00,52662.5,51346.9,56609.299999999996,51346.9,0.024981723237597883,-0.024981723237597883,-0.026981723237597885,-1.0,-1.080058528428094,stop,False,30,2024-08-05 07:00:00+00:00,2024-08-05 08:00:00+00:00,,0
148,-1,102000,102163,2024-08-09 01:00:00+00:00,2024-08-09 14:35:00+00:00,61212.9,61754.6,59587.80000000001,59587.80000000001,0.008849441866011856,0.026548325598035567,0.02454832559803557,3.0,2.773997046335609,target,False,164,2024-08-09 00:00:00+00:00,2024-08-09 01:00:00+00:00,,0
149,1,102888,102930,2024-08-12 03:00:00+00:00,2024-08-12 06:30:00+00:00,58719.5,58320.7,59915.90000000001,58320.7,0.006791610963989865,-0.006791610963989865,-0.008791610963989865,-1.0,-1.2944809428284834,stop,False,43,2024-08-12 02:00:00+00:00,2024-08-12 03:00:00+00:00,,0
150,1,103824,103884,2024-08-15 09:00:00+00:00,2024-08-15 14:00:00+00:00,58376.0,57969.9,59594.299999999996,59594.299999999996,0.0069566260106893,0.0208698780320679,0.018869878032067897,3.0,2.7125043092834265,target,False,61,2024-08-15 08:00:00+00:00,2024-08-15 09:00:00+00:00,,0
151,1,104064,104154,2024-08-16 05:00:00+00:00,2024-08-16 12:30:00+00:00,58300.5,57808.0,59778.0,57808.0,0.008447611941578545,-0.008447611941578545,-0.010447611941578545,-1.0,-1.2367532994923858,stop,False,91,2024-08-16 04:00:00+00:00,2024-08-16 05:00:00+00:00,,0
152,1,104976,104985,2024-08-19 09:00:00+00:00,2024-08-19 09:45:00+00:00,58612.1,58413.0,59209.399999999994,58413.0,0.003396909511858448,-0.003396909511858448,-0.005396909511858448,-1.0,-1.5887704671019631,stop,False,10,2024-08-19 08:00:00+00:00,2024-08-19 09:00:00+00:00,,0
153,-1,105264,105267,2024-08-20 09:00:00+00:00,2024-08-20 09:15:00+00:00,60769.3,60962.7,60189.10000000002,60962.7,0.0031825280199046916,-0.0031825280199046916,-0.005182528019904691,-1.0,-1.6284312306101532,stop,False,4,2024-08-20 08:00:00+00:00,2024-08-20 09:00:00+00:00,,0
154,-1,105768,105827,2024-08-22 03:00:00+00:00,2024-08-22 07:55:00+00:00,60171.7,60977.9,57753.099999999984,60977.9,0.013398325126263749,-0.013398325126263749,-0.015398325126263749,-1.0,-1.1492723889853627,stop,False,60,2024-08-22 02:00:00+00:00,2024-08-22 03:00:00+00:00,,0
155,-1,106344,106372,2024-08-24 03:00:00+00:00,2024-08-24 05:20:00+00:00,63942.0,64020.9,63705.299999999996,64020.9,0.0012339307497419765,-0.0012339307497419765,-0.0032339307497419763,-1.0,-2.6208365019011106,stop,False,29,2024-08-24 02:00:00+00:00,2024-08-24 03:00:00+00:00,,0
156,1,107232,107250,2024-08-27 05:00:00+00:00,2024-08-27 06:30:00+00:00,63035.0,62903.7,63428.90000000001,62903.7,0.0020829697786944224,-0.0020829697786944224,-0.004082969778694422,-1.0,-1.9601675552170388,stop,False,19,2024-08-27 04:00:00+00:00,2024-08-27 05:00:00+00:00,,0
157,1,107400,107416,2024-08-27 19:00:00+00:00,2024-08-27 20:20:00+00:00,62092.1,61861.6,62783.6,61861.6,0.0037122274814348362,-0.0037122274814348362,-0.005712227481434837,-1.0,-1.538760086767896,stop,False,17,2024-08-27 18:00:00+00:00,2024-08-27 19:00:00+00:00,,0
158,1,107568,107644,2024-08-28 09:00:00+00:00,2024-08-28 15:20:00+00:00,59226.7,58537.5,61294.29999999999,58537.5,0.011636643608372526,-0.011636643608372526,-0.013636643608372526,-1.0,-1.1718708647707494,stop,False,77,2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+00:00,,0
159,1,108708,108733,2024-09-01 08:00:00+00:00,2024-09-01 10:05:00+00:00,58477.0,58124.0,59536.0,58124.0,0.0060365613831078885,-0.0060365613831078885,-0.008036561383107889,-1.0,-1.331314447592068,stop,False,26,2024-09-01 07:00:00+00:00,2024-09-01 08:00:00+00:00,,0
160,1,109632,109633,2024-09-04 13:00:00+00:00,2024-09-04 13:05:00+00:00,56598.7,56485.5,56938.29999999999,56485.5,0.002000045937450809,-0.002000045937450809,-0.004000045937450809,-1.0,-1.9999770318021455,stop,False,2,2024-09-04 12:00:00+00:00,2024-09-04 13:00:00+00:00,,0
161,1,110364,110398,2024-09-07 02:00:00+00:00,2024-09-07 04:50:00+00:00,53815.8,53744.0,54031.20000000001,54031.20000000001,0.0013341806681309747,0.004002542004392924,0.002002542004392924,3.0,1.5009526462396148,target,False,35,2024-09-07 01:00:00+00:00,2024-09-07 02:00:00+00:00,,0
162,-1,111240,111269,2024-09-10 03:00:00+00:00,2024-09-10 05:25:00+00:00,56779.2,56927.1,56335.49999999999,56927.1,0.0026048271197903717,-0.0026048271197903717,-0.004604827119790372,-1.0,-1.7678052738336638,stop,False,30,2024-09-10 02:00:00+00:00,2024-09-10 03:00:00+00:00,,0
163,-1,112416,112486,2024-09-14 05:00:00+00:00,2024-09-14 10:50:00+00:00,60220.7,60356.0,59814.79999999999,59814.79999999999,0.0022467357569739793,0.006740207270921938,0.004740207270921938,3.0,2.1098196600148014,target,False,71,2024-09-14 04:00:00+00:00,2024-09-14 05:00:00+00:00,,0
164,1,113004,113094,2024-09-16 06:00:00+00:00,2024-09-16 13:30:00+00:00,58663.9,58355.8,59588.2,58355.8,0.005251952222746843,-0.005251952222746843,-0.007251952222746843,-1.0,-1.38081077572217,stop,False,91,2024-09-16 05:00:00+00:00,2024-09-16 06:00:00+00:00,,0
165,1,113196,113347,2024-09-16 22:00:00+00:00,2024-09-17 10:35:00+00:00,58005.8,57602.9,59214.50000000001,59214.50000000001,0.006945857138424113,0.02083757141527234,0.01883757141527234,3.0,2.712058575328867,target,False,152,2024-09-16 21:00:00+00:00,2024-09-16 22:00:00+00:00,,0
166,-1,113448,113724,2024-09-17 19:00:00+00:00,2024-09-18 18:00:00+00:00,60551.6,61086.0,58948.399999999994,61086.0,0.008825530621816789,-0.008825530621816789,-0.010825530621816789,-1.0,-1.2266152694610772,stop,False,277,2024-09-17 18:00:00+00:00,2024-09-17 19:00:00+00:00,,0
167,-1,114036,114130,2024-09-19 20:00:00+00:00,2024-09-20 03:50:00+00:00,63260.1,63653.5,62079.899999999994,63653.5,0.006218769809089797,-0.006218769809089797,-0.008218769809089796,-1.0,-1.3216070157600392,stop,False,95,2024-09-19 19:00:00+00:00,2024-09-19 20:00:00+00:00,,0
168,-1,114192,114200,2024-09-20 09:00:00+00:00,2024-09-20 09:40:00+00:00,63311.1,63538.2,62629.8,63538.2,0.0035870487165757434,-0.0035870487165757434,-0.005587048716575744,-1.0,-1.5575614266842837,stop,False,9,2024-09-20 08:00:00+00:00,2024-09-20 09:00:00+00:00,,0
169,-1,115020,115102,2024-09-23 06:00:00+00:00,2024-09-23 12:50:00+00:00,63762.6,63940.0,63230.399999999994,63230.399999999994,0.00278219520533983,0.00834658561601949,0.006346585616019491,3.0,2.281143179255925,target,False,83,2024-09-23 05:00:00+00:00,2024-09-23 06:00:00+00:00,,0
170,-1,116052,116113,2024-09-26 20:00:00+00:00,2024-09-27 01:05:00+00:00,64695.8,65303.5,62872.70000000001,65303.5,0.00939319090265515,-0.00939319090265515,-0.01139319090265515,-1.0,-1.2129201908836607,stop,False,62,2024-09-26 19:00:00+00:00,2024-09-26 20:00:00+00:00,,0
171,-1,116316,116990,2024-09-27 18:00:00+00:00,2024-09-30 02:10:00+00:00,65913.5,66352.9,64595.30000000002,64595.30000000002,0.006666312667359405,0.019998938002078217,0.01799893800207822,3.0,2.699984069185249,target,False,675,2024-09-27 17:00:00+00:00,2024-09-27 18:00:00+00:00,,0
172,1,117120,117133,2024-09-30 13:00:00+00:00,2024-09-30 14:05:00+00:00,64043.2,63765.7,64875.7,63765.7,0.004333012716416419,-0.004333012716416419,-0.006333012716416419,-1.0,-1.4615726126126125,stop,False,14,2024-09-30 12:00:00+00:00,2024-09-30 13:00:00+00:00,,0
173,1,117552,117695,2024-10-02 01:00:00+00:00,2024-10-02 12:55:00+00:00,61042.5,60737.4,61957.799999999996,60737.4,0.004998157021747119,-0.004998157021747119,-0.006998157021747119,-1.0,-1.4001474926253707,stop,False,144,2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,,0
174,1,117732,117759,2024-10-02 16:00:00+00:00,2024-10-02 18:15:00+00:00,61864.0,61057.0,64285.0,61057.0,0.013044743307901202,-0.013044743307901202,-0.015044743307901202,-1.0,-1.1533184634448574,stop,False,28,2024-10-02 15:00:00+00:00,2024-10-02 16:00:00+00:00,,0
175,-1,118944,118968,2024-10-06 21:00:00+00:00,2024-10-06 23:00:00+00:00,62626.2,62769.2,62197.2,62769.2,0.0022833893801635736,-0.0022833893801635736,-0.004283389380163574,-1.0,-1.875890909090909,stop,False,25,2024-10-06 20:00:00+00:00,2024-10-06 21:00:00+00:00,,0
176,-1,119100,119145,2024-10-07 10:00:00+00:00,2024-10-07 13:45:00+00:00,63223.9,63557.9,62221.9,63557.9,0.005282812354188843,-0.005282812354188843,-0.007282812354188843,-1.0,-1.3785862275449101,stop,False,46,2024-10-07 09:00:00+00:00,2024-10-07 10:00:00+00:00,,0
177,1,119916,119950,2024-10-10 06:00:00+00:00,2024-10-10 08:50:00+00:00,60930.4,60831.0,61228.600000000006,60831.0,0.001631369562648554,-0.001631369562648554,-0.0036313695626485542,-1.0,-2.225963782696159,stop,False,35,2024-10-10 05:00:00+00:00,2024-10-10 06:00:00+00:00,,0
178,1,120132,120144,2024-10-11 00:00:00+00:00,2024-10-11 01:00:00+00:00,60317.2,60137.9,60855.099999999984,60137.9,0.0029726180923516947,-0.0029726180923516947,-0.004972618092351695,-1.0,-1.6728075850530002,stop,False,13,2024-10-10 23:00:00+00:00,2024-10-11 00:00:00+00:00,,0
