event_id,symbol,fold,minutes,policy,kept,net_bp,signal_i,near_zero_bars,contraction_ratio,proximity_atr,separation_delta
PI_15_1754674200,PI,validation,15,P00,True,1138.008658008658,16258,13,0.9218899406322958,0.009664228668131374,0.3111631018437838
EIGEN_15_1750430700,EIGEN,validation,15,P00,True,1136.2363238512041,25185,22,0.5290135774934511,0.09573939507215681,0.47651463235111
UNI_15_1743933600,UNI,validation,15,P00,True,1128.083623693379,114118,31,0.47414158541755547,0.32983519939820083,0.35621442099611406
JTO_15_1746188100,JTO,validation,15,P00,True,1127.0911086717895,46102,20,0.876458752515088,0.087187049567396,0.18183067062642272
NEAR_15_1740361500,NEAR,validation,15,P00,True,1121.498216409037,110151,12,0.9432892249527502,0.2084436016105983,0.33231955017535464
ZRO_15_1743139800,ZRO,validation,15,P00,True,1116.4387182028424,26949,18,0.875438128355799,0.6338485137758806,0.2967068809417089
ETH_15_1764675000,ETH,validation,15,P00,True,1116.0705225414192,137168,31,0.46704310239054186,0.0,0.22555232585549542
ZRO_15_1753256700,ZRO,validation,15,P00,True,1114.3963553530746,38190,30,0.6086320780698142,0.8567979148570964,0.1932768204414101
HYPE_15_1757294100,HYPE,validation,15,P00,True,1112.3383504675855,19081,16,0.8048271084214553,0.23473069343692685,0.16439311408840085
ARB_15_1743134400,ARB,validation,15,P00,True,1108.9473684210527,70616,27,0.9269160184618302,0.24085328907204825,0.3585487427381823
VIRTUAL_15_1761502500,VIRTUAL,validation,15,P00,True,1104.036979969183,30657,21,1.0248751403795526,0.0,0.3379700293787355
CHZ_15_1736224200,CHZ,validation,15,P00,True,1099.2758253461122,105558,12,0.8655545077861851,0.21610547303425476,0.18517241905607487
CRV_15_1742615100,CRV,validation,15,P00,True,1093.8725711703578,112659,42,0.5179326352151237,0.2750647144909145,0.2540768357633978
ETHFI_15_1743135300,ETHFI,validation,15,P00,True,1092.0996441281127,35968,61,0.48027646414874753,1.104942715289315,0.38914073509765346
WLD_15_1746127800,WLD,validation,15,P00,True,1092.0543293718165,62143,27,3.0704287204300966,0.026801764828595608,0.14288721531622037
AAVE_15_1760630400,AAVE,validation,15,P00,True,1090.8757361352373,132679,15,0.6930609726892917,0.18503389597293662,0.3544635804372431
BCH_15_1762063200,BCH,validation,15,P00,True,1086.8422978411995,134271,17,0.606972048039143,0.0,0.4468484289824217
HBAR_15_1749660300,HBAR,validation,15,P00,True,1081.1921577490257,63884,47,0.5876670795130945,0.1766683295648425,0.215483550600836
APT_15_1754561700,APT,validation,15,P00,True,1079.0030141432871,98244,69,0.4558285330861901,0.16836618891579433,0.4226034962527363
SOL_15_1735761600,SOL,validation,15,P00,True,1078.492669832749,105039,13,0.88347922390477,0.22808633395313468,0.38880458981398947
LINK_15_1743926400,LINK,validation,15,P00,True,1077.8804477256488,114113,20,0.5844453460428087,0.17878877497065254,0.3778654908393283
DOT_15_1754495100,DOT,validation,15,P00,True,1076.897114861186,125859,32,0.47449771009280656,0.4465634425471007,0.32842424683247984
SUI_15_1753690500,SUI,validation,15,P00,True,1073.441234591136,78258,12,1.018425089796869,0.0935297124525809,0.17468417274242154
WLD_15_1741389300,WLD,validation,15,P00,True,1063.690987124465,56878,45,0.35960053048736773,0.687112493427341,0.2139454829532404
SOL_15_1743939000,SOL,validation,15,P00,True,1063.3825141219122,114125,13,1.0818601693700796,0.5316289480315937,0.31859777227954794
ATOM_15_1743067800,ATOM,validation,15,P00,True,1063.1960461285007,113165,52,0.2791868296400824,0.7121585862053983,0.342144246336722
GALA_15_1758472200,GALA,validation,15,P00,True,1058.2608695652184,130276,21,0.926083262531859,0.5568781641992658,0.21146234544582423
APT_15_1764850500,APT,validation,15,P00,True,1056.3011622031338,109676,21,0.9318296595243316,0.0,0.1715473745367338
EIGEN_15_1747774800,EIGEN,validation,15,P00,True,1056.210826210826,22234,34,0.44445587264847636,0.911401216022605,0.23114737365572763
OP_15_1764679500,OP,validation,15,P00,True,1055.7108598835207,122916,28,0.5005350513316167,0.0,0.3518631245503628
EIGEN_15_1755078300,EIGEN,validation,15,P00,True,1051.1773807849222,30349,25,0.5823010957598834,0.6130179746668322,0.21366986171964802
EIGEN_15_1760269500,EIGEN,validation,15,P00,True,1046.8220021636032,36117,12,0.9228097358283796,0.0,0.0033472033765106573
SHIB_15_1752041700,SHIB,validation,15,P00,True,1042.4315443592548,123128,12,0.848174399904704,0.0,0.11245347474352634
JTO_15_1743933600,JTO,validation,15,P00,True,1040.5187319884735,43597,25,0.6290031666079868,0.08313638896584546,0.18023742894996692
INJ_15_1764536400,INJ,validation,15,P00,True,1038.6625619976064,70213,24,0.9110767682731679,0.4247648007062044,0.11063629846796115
WLD_15_1743856200,WLD,validation,15,P00,True,1038.1939799331108,59619,34,0.8229630406842107,0.7163232725605975,0.2205490870025356
TRUMP_15_1748523600,TRUMP,validation,15,P00,True,1036.5548533462977,12510,20,0.45053042922732395,0.3040269193484481,0.3442959022503834
OKB_15_1761751800,OKB,validation,15,P00,True,1035.204852085655,5334,12,0.8464954143669542,0.09887503102154419,0.28728279808437096
CHZ_15_1748522700,CHZ,validation,15,P00,True,1033.238073288776,119223,14,1.9708854110311493,0.37326842750022704,0.355408989230383
ZK_15_1762808400,ZK,validation,15,P00,True,1032.9891304347839,49011,12,1.217911575765205,0.006744891915712095,0.12528190064669611
INJ_15_1741490100,INJ,validation,15,P00,True,1030.9810948839715,44606,21,0.7104317296334003,0.03819062158527269,0.24164948998338903
JTO_15_1749555900,JTO,validation,15,P00,True,1030.2049180327865,49844,12,0.9784817692767428,0.0,0.4805928325756363
LINK_15_1743131700,LINK,validation,15,P00,True,1029.2897820252667,113230,50,0.2455208535315962,0.4992108386282789,0.3707280810736101
INJ_15_1750509000,INJ,validation,15,P00,True,1026.934691649991,54627,28,0.5227938822254466,0.3890269403529956,0.27959738037196996
SUI_15_1739951100,SUI,validation,15,P00,True,1026.5598011408895,62992,15,1.0324288389112917,0.06427409340526806,0.37355892784406713
SAND_15_1754495100,SAND,validation,15,P00,True,1026.5549348230895,125854,24,0.684028219409936,0.0,0.344386361833956
SHIB_15_1743066900,SHIB,validation,15,P00,True,1022.0603261249917,113156,15,1.2540752488356504,0.0,0.16942248704828833
DOT_15_1743829200,DOT,validation,15,P00,True,1020.8366533864544,114008,51,0.3529169243455014,0.6585436226089629,0.13269507471794878
LINK_15_1741024800,LINK,validation,15,P00,True,1019.3975228729691,110889,14,0.6950782489524967,0.0,0.16768043680241448
VIRTUAL_15_1757287800,VIRTUAL,validation,15,P00,True,1015.353535353536,25974,13,0.8738641679772173,0.0,0.38786307180635876
SAND_15_1762479900,SAND,validation,15,P00,True,1012.2228290551604,134726,17,0.750870523467607,0.11226466824349715,0.22991814468326277
NEAR_15_1757203200,NEAR,validation,15,P00,True,1011.6139767054922,128864,33,0.503751025712542,0.6577519171575648,0.13370537019705012
ATOM_15_1754494200,ATOM,validation,15,P00,True,1011.242659149636,125861,30,0.5527429757975219,0.32189865199080836,0.3433648115451022
ONDO_15_1743133500,ONDO,validation,15,P00,True,1011.1804008908687,22437,29,0.788341412707229,0.4298349066969931,0.4093671798286176
PI_15_1744711200,PI,validation,15,P00,True,1006.654950205037,5188,30,0.9808457711442858,0.0,1.0382547828887556
SAND_15_1748529000,SAND,validation,15,P00,True,1005.1322751322755,119225,16,1.291110215676739,0.35545652366215286,0.34119255895831563
FIL_15_1754492400,FIL,validation,15,P00,True,1001.6193302246724,125854,23,0.6062372298149487,0.0,0.26226791386059906
WLD_15_1742788800,WLD,validation,15,P00,True,993.3617121910831,58433,12,1.1316129032258087,0.840953523661657,0.46306993231478016
CRV_15_1750844700,CRV,validation,15,P00,True,987.9716563330377,121803,29,0.820235577768836,0.07563855678150795,0.2580555246910824
LTC_15_1736221500,LTC,validation,15,P00,True,984.4130626654891,105552,22,1.37279950811174,0.5093140581761519,0.16333726034428767
HYPE_15_1742328000,HYPE,validation,15,P00,True,982.6051358392251,2452,36,0.40051669243355187,0.31536390747316945,0.2349247654310021
JTO_15_1758474900,JTO,validation,15,P00,True,981.6242555495403,59754,20,0.5445977817732564,0.468050539642248,0.20294535175688436
ONDO_15_1748528100,ONDO,validation,15,P00,True,974.0815431828142,28431,28,0.425124754850663,0.6523218891557078,0.43904316951245953
POL_15_1751954400,POL,validation,15,P00,True,973.555316863588,27542,21,0.7667047762958314,0.8779900743262987,0.24394313757199507
FIL_15_1761953400,FIL,validation,15,P00,True,972.0634920634908,134144,19,0.8899643402954651,0.17904703308546002,0.17641216940384488
VIRTUAL_15_1743924600,VIRTUAL,validation,15,P00,True,969.0317700453866,11126,14,0.6913631918777229,0.0,0.44842675410520383
ETHFI_15_1753236900,ETHFI,validation,15,P00,True,965.8932934037357,47192,24,0.6722967146546027,0.8019626960945215,0.14993488445910128
ADA_15_1741019400,ADA,validation,15,P00,True,957.5756949467807,110889,21,0.5794588609495175,0.0,0.07607663765144604
SUI_15_1743860700,SUI,validation,15,P00,True,952.3424613842435,67336,15,0.3893608806709693,0.29614701870806504,0.31332424599890835
ORDI_15_1753591500,ORDI,validation,15,P00,True,949.743987587277,76588,15,1.0665089272342017,0.5255138098349377,0.2801468409802733
POL_15_1743857100,POL,validation,15,P00,True,947.5704412546515,18545,45,0.4640402283639166,0.6241286130793109,0.42819669666206417
DOT_15_1743133500,DOT,validation,15,P00,True,947.1772428884029,113235,18,0.8986965269880091,0.0,0.37781009381505865
TIA_15_1764873900,TIA,validation,15,P00,True,946.9811320754718,73442,27,0.49714549653574946,0.0660552672863735,0.05269103637949773
ZK_15_1747998900,ZK,validation,15,P00,True,946.9101847872786,32556,12,0.9484870282573671,0.028098762462012514,0.19885976460651292
DOGE_15_1764676800,DOGE,validation,15,P00,True,938.564341990078,137172,33,0.4714625760770076,0.0,0.27698355725123014
FIL_15_1748526300,FIL,validation,15,P00,True,928.1534090909083,119225,12,1.497754749568257,0.12344099668686094,0.35892129419383584
ZK_15_1758498300,ZK,validation,15,P00,True,925.9702028361161,44222,13,0.9313282901199997,0.4721582389936903,0.19381804452739054
XRP_15_1741364100,XRP,validation,15,P00,True,922.7887393709244,111262,18,1.314432721792005,0.0,0.36976706650020197
BNB_15_1764650700,BNB,validation,15,P00,True,921.2188965019852,103192,13,0.9056566904305087,0.0,0.2178110013710337
ARB_15_1764534600,ARB,validation,15,P00,True,919.6914446002813,94394,12,0.8577235772358096,0.11211523857169521,0.11000898992346592
CRV_15_1762484400,CRV,validation,15,P00,True,917.4278457631035,134736,12,0.8314904323644343,0.22437218409710935,0.30650485330691357
JTO_15_1736649000,JTO,validation,15,P00,True,915.9790340696372,35503,14,0.9103056730783065,0.6732067588742927,0.4082811195004825
JTO_15_1764223200,JTO,validation,15,P00,True,915.550935550935,66141,14,0.9758100021699555,0.0,0.2059756422770264
AAVE_15_1738208700,AAVE,validation,15,P00,True,915.4290852176229,107766,28,1.0235507189527682,0.4463804112474269,0.13362083020960513
ATOM_15_1743868800,ATOM,validation,15,P00,True,913.2787556283262,114055,34,0.4571335077675426,0.0,0.22944792913858508
ETHFI_15_1748331000,ETHFI,validation,15,P00,True,909.8273404086799,41741,20,1.1204109746773738,0.40804762112461085,0.2653328997615393
ETHFI_15_1749036600,ETHFI,validation,15,P00,True,909.5377209726952,42525,48,0.3885272958009335,0.30144184887141073,0.1515944061130627
PENGU_15_1747786500,PENGU,validation,15,P00,True,905.0997886827884,14818,22,1.1546530746464918,0.0,0.2815381636149973
XLM_15_1762097400,XLM,validation,15,P00,True,904.9909249909249,134299,15,0.6049861240455204,0.33295703421625533,0.1539929603069395
PENGU_15_1747381500,PENGU,validation,15,P00,True,902.2008578612629,14368,49,0.24068050840112498,0.9328891064334563,0.2416768791514057
SAND_15_1749669300,SAND,validation,15,P00,True,900.5591544493697,120492,27,0.6683655718559129,0.5593740859411095,0.355828780035055
AVAX_15_1754555400,AVAX,validation,15,P00,True,899.2150523148767,125929,17,0.7998948475289045,0.49702247609416683,0.3427848391521963
TIA_15_1760281200,TIA,validation,15,P00,True,898.9723320158105,68339,19,0.7474422193191352,0.0,0.44901911271257755
NEAR_15_1764546300,NEAR,validation,15,P00,True,895.6492785793569,137023,37,0.7014769950969577,0.12270683073758452,0.5280045689131065
PI_15_1741069800,PI,validation,15,P00,True,892.1890264682509,1142,20,0.6138878460885138,0.5422352018312535,0.2923896003870192
ETC_15_1736252100,ETC,validation,15,P00,True,891.365260900644,105588,31,0.3975628625353485,0.17138848404036758,0.39159664074604694
NEAR_15_1743136200,NEAR,validation,15,P00,True,890.0239479986316,113234,16,0.5561617106389964,1.201507338882104,0.5728365648124006
ZRO_15_1760273100,ZRO,validation,15,P00,True,888.5841694537345,45986,12,0.9047779635785068,0.0,0.25677711353062405
GRT_15_1760270400,GRT,validation,15,P00,True,887.8255490256737,132274,14,0.9186568474268062,0.0,-0.007849391706156195
APT_15_1743922800,APT,validation,15,P00,True,884.7148592689125,86423,12,0.8221758884646273,0.0,0.5828213217191028
TRUMP_15_1752968700,TRUMP,validation,15,P00,True,880.5905511811019,17449,22,0.7485332033816426,0.49202385347295907,0.20206513675340462
SOL_15_1759305600,SOL,validation,15,P00,True,879.8003612510707,131199,12,0.6685215588917452,0.3587102386287451,0.11390135421902683
BCH_15_1740366000,BCH,validation,15,P00,True,873.8025537215832,110163,13,0.6902714122120981,0.8694286497605139,0.37507148730631396
OP_15_1764546300,OP,validation,15,P00,True,872.2400251335227,122768,13,0.9876110323493135,0.3820200599417577,0.39028655496327863
ORDI_15_1746216000,ORDI,validation,15,P00,True,862.6405867970655,68393,21,0.6490274050234097,0.4392673481757465,0.2551795980056914
VIRTUAL_15_1761803100,VIRTUAL,validation,15,P00,True,859.7633787315995,30991,16,0.7341948572996551,0.8497398481581212,0.2881580496583271
XRP_15_1762700400,XRP,validation,15,P00,True,855.4296654048654,134969,25,0.5281655319311147,0.0,0.2775917842221892
CFX_15_1750512600,CFX,validation,15,P00,True,854.1308358166589,121434,29,0.5627047060851451,0.0,0.31952846901649207
ZRO_15_1747419300,ZRO,validation,15,P00,True,853.8548273432001,31704,16,0.8954597601818816,0.8587758535803968,0.3209567221721549
DOT_15_1748528100,DOT,validation,15,P00,True,850.6356311548802,119229,18,1.8934400309106743,0.5137115836623384,0.35217242040672825
TRUMP_15_1739768400,TRUMP,validation,15,P00,True,848.0594347000348,2782,30,0.6087255785245428,0.7370371791321155,0.4073720111960452
OKB_15_1763030700,OKB,validation,15,P00,True,845.7761850464241,6755,37,2.194081376327366,0.5651583783230965,0.19804868916872548
EIGEN_15_1747406700,EIGEN,validation,15,P00,True,841.1757639462426,21825,19,0.8992135855960993,0.31300741373535834,0.2110266365084725
SAND_15_1752382800,SAND,validation,15,P00,True,834.2024013722149,123507,14,0.9765187419216037,0.15522865898247024,0.33794406880165556
ZK_15_1762559100,ZK,validation,15,P00,True,833.4441425603324,48734,18,0.9146026890679646,0.0,0.43812363059920223
ETH_15_1736244000,ETH,validation,15,P00,True,829.3450378756806,105578,16,0.6675651645636449,0.13256330406317599,0.2251628910374269
LTC_15_1763650800,LTC,validation,15,P00,True,829.1706030978808,136029,18,1.4180976340945377,0.3836175997147055,0.148177883532408
BCH_15_1760627700,BCH,validation,15,P00,True,823.6532507739936,132676,13,0.9001217172682435,0.15415954433591217,0.19971035880326088
XLM_15_1736875800,XLM,validation,15,P00,True,810.7557361156004,106275,14,0.8048124359021379,0.16883536909589278,0.4269452656820092
LTC_15_1751973300,LTC,validation,15,P00,True,810.2583025830268,123054,12,0.7635181123799638,0.0,0.3203178077139706
ZRO_15_1758838500,ZRO,validation,15,P00,True,809.4717330861912,44392,18,0.7270242569183422,0.0,0.19348069943066443
WLD_15_1736714700,WLD,validation,15,P00,True,808.2639213851195,51684,15,2.22479278829847,0.7456179794052089,0.34224633981123526
PEPE_15_1750685400,PEPE,validation,15,P00,True,805.3863860572163,75111,41,0.34458005991451285,0.08957138242538701,0.2899548169262574
PI_15_1755476100,PI,validation,15,P00,True,805.039287585122,17149,14,0.9703663793103122,0.10153333338244946,0.22358936890343512
INJ_15_1756098900,INJ,validation,15,P00,True,804.6986677944601,60838,12,1.0790464240903817,0.21166083270977476,0.16353647451375766
ICP_15_1754554500,ICP,validation,15,P00,True,802.3172628304832,125923,16,0.8909426987061105,0.44367596340404386,0.36085517743321704
DOGE_15_1752790500,DOGE,validation,15,P00,True,801.6340621403906,123965,19,1.020230857156459,0.3798370083392866,0.23651838080835527
TRUMP_15_1758445200,TRUMP,validation,15,P00,True,799.8284080076257,23534,13,0.7164530682102808,0.6015868790033485,0.2952584670049177
ETHFI_15_1764652500,ETHFI,validation,15,P00,True,796.5401727296518,59876,21,0.6858511708719942,0.0,0.36304916113102387
ETHFI_15_1745317800,ETHFI,validation,15,P00,True,794.3133462282392,38393,12,0.9319194968185159,0.8951920928078753,0.23961767020867675
GALA_15_1750510800,GALA,validation,15,P00,True,793.3623819898328,121430,25,0.6432170542635667,0.0,0.382910332386277
ETHFI_15_1741484700,ETHFI,validation,15,P00,True,793.0390664637232,34134,22,0.6297165014292979,0.03944873750896309,0.22862416845746072
APE_15_1744955100,APE,validation,15,P00,True,791.0030827602554,108259,42,0.5459343131607268,0.9471780606716352,0.32082377089009384
SOL_15_1743132600,SOL,validation,15,P00,True,788.9362634153463,113229,12,0.9034408866386708,0.5658425275605601,0.3670647283345154
PEPE_15_1758446100,PEPE,validation,15,P00,True,787.6959710448627,83734,41,0.46352025034163463,0.25430769608537523,0.4651272014877318
PENGU_15_1740393000,PENGU,validation,15,P00,True,786.6271616882336,6603,18,0.9527454002357626,0.23369681085877417,0.18182825371243147
CRV_15_1764545400,CRV,validation,15,P00,True,783.6354939009816,137026,17,0.9340919936131684,0.1807437922990342,0.3120023477074442
AAVE_15_1758496500,AAVE,validation,15,P00,True,783.2346845163263,130308,12,1.207424830225824,0.4066286317386117,0.08839365154768075
HBAR_15_1753262100,HBAR,validation,15,P00,True,782.8512474207461,67886,18,0.8289804812177702,0.12072280130725781,0.14211246536839606
EIGEN_15_1738773900,EIGEN,validation,15,P00,True,782.3379383634422,12233,20,0.7967250985149146,0.44330648271506695,0.30784658559215844
SUI_15_1737887400,SUI,validation,15,P00,True,775.6473268382535,60699,25,0.7988934782534817,0.8657468002194688,0.2821610075555792
SOL_15_1748528100,SOL,validation,15,P00,True,774.662888180423,119224,31,0.4452487655713108,0.5642983171072123,0.45399413078475387
EIGEN_15_1754550900,EIGEN,validation,15,P00,True,772.5146602276656,29763,12,0.8704840817735678,0.021701579328528606,0.3055429224580025
HBAR_15_1748528100,HBAR,validation,15,P00,True,767.4972387894852,62626,22,2.219371555582094,0.6133233104004945,0.4917096154377343
INJ_15_1747870200,INJ,validation,15,P00,True,766.7428203684357,51695,15,0.6223305398918035,0.19003072985573424,0.22773753423842508
SHIB_15_1736252100,SHIB,validation,15,P00,True,766.3168157348143,105584,53,0.5507506336517709,0.4457756824699922,0.5017915418215739
ZK_15_1763360100,ZK,validation,15,P00,True,764.1200869049969,49624,34,0.6736375955123977,0.5114897702874365,0.19763217849679574
APT_15_1741163400,APT,validation,15,P00,True,763.8028169014088,83357,13,0.9448760527268198,0.0,0.38075057265169165
PENGU_15_1739598300,PENGU,validation,15,P00,True,761.885222652926,5720,19,0.8525204436972668,0.44418103734491426,0.09659332448182985
INJ_15_1754211600,INJ,validation,15,P00,True,761.729991915927,58741,19,0.8416206761531793,0.0,0.05065907511761102
INJ_15_1767115800,INJ,validation,15,P00,True,757.7043401630312,73079,26,0.604397065174409,0.3398494606038069,0.16299153073822578
ETHFI_15_1743925500,ETHFI,validation,15,P00,True,757.3851590106007,36846,25,1.0281690140844968,0.11089382437399697,0.33867263535841097
SAND_15_1746213300,SAND,validation,15,P00,True,757.184789859906,116652,40,0.5216441362525331,0.3362132555708474,0.1682461382945089
ZK_15_1753479900,ZK,validation,15,P00,True,755.7855494407951,38646,19,0.7117548902790743,0.3837430227663651,0.39148293363622894
WLD_15_1764680400,WLD,validation,15,P00,True,755.4609684645852,82757,45,0.4733513777347903,0.008790603759514749,0.2733642055937176
UNI_15_1754206200,UNI,validation,15,P00,True,755.1419979953233,125532,12,1.0083840216824773,0.0,0.19775821099457253
ETC_15_1764680400,ETC,validation,15,P00,True,752.7620504973221,137175,47,0.5582406224288625,0.492872178028609,0.26560927798590467
GRT_15_1746210600,GRT,validation,15,P00,True,751.7204409831091,116652,15,1.0603544062023118,0.4491589543902737,0.2056856984879784
CRV_15_1745308800,CRV,validation,15,P00,True,750.1000968679383,115652,14,1.0437731196054294,0.0,0.44717018040847645
ICP_15_1758472200,ICP,validation,15,P00,True,749.3942614240168,130276,19,1.5690497657443525,0.0,0.08263601172381582
ATOM_15_1735868700,ATOM,validation,15,P00,True,747.4074074074077,105166,13,0.8649079255246624,0.0,0.1798378006416618
NEAR_15_1741487400,NEAR,validation,15,P00,True,745.7342657342647,111402,20,0.7365863994506844,0.4303050143955438,0.37456083936329904
XRP_15_1761280200,XRP,validation,15,P00,True,743.9976911025004,133391,28,0.5029074385942529,0.6995301510020848,0.3813319639737142
BTC_15_1752059700,BTC,validation,15,P00,True,741.5685921886039,123154,26,0.5328350178177362,0.3519721806056895,0.2771201417351148
TIA_15_1739162700,TIA,validation,15,P00,True,737.1884984025568,44874,13,1.3529368436287326,0.471694877179576,0.10835559371203995
ZK_15_1756099800,ZK,validation,15,P00,True,735.2238805970158,41557,15,1.6108183890498875,0.530045616510624,0.2020916537047877
ETHFI_15_1753479000,ETHFI,validation,15,P00,True,734.4086021505359,47461,16,1.3141529029035295,0.1409170722700547,0.45542663592241855
ZK_15_1741478400,ZK,validation,15,P00,True,732.4091919940689,25311,26,0.5678827095986071,0.8201699190803945,0.2314432829361255
PENGU_15_1750146300,PENGU,validation,15,P00,True,731.5199840526254,17440,23,0.8414356700733194,0.3764833401721338,0.3628633796339094
PI_15_1743248700,PI,validation,15,P00,True,725.3651153991681,3563,41,0.4488587945550121,0.0,0.553020903269574
SOL_15_1737926100,SOL,validation,15,P00,True,724.4276988974374,107444,12,0.9890225769297285,0.37467311370099343,0.36182511760051606
PENGU_15_1735755300,PENGU,validation,15,P00,True,724.3347058654149,1450,14,0.7102214036894997,0.0,0.20557672000360427
HYPE_15_1761181200,HYPE,validation,15,P00,True,723.1720560823396,23400,13,0.682225467053697,1.006060109849082,0.29292254933080925
FIL_15_1750512600,FIL,validation,15,P00,True,720.5764966740569,121432,26,0.4211604831751488,0.0,0.4058378979954291
APT_15_1737927900,APT,validation,15,P00,True,719.6500952710904,79762,38,0.5053448981035064,0.0,0.36341389589422923
GALA_15_1749022200,GALA,validation,15,P00,True,718.1370826010525,119776,14,0.9576427131618032,0.22447162482833616,0.17180743673089624
GRT_15_1764825300,GRT,validation,15,P00,True,717.8876951145342,137335,13,0.702084987388227,0.1555314624083994,0.19597828442919105
HBAR_15_1743912000,HBAR,validation,15,P00,True,717.4539091306798,57497,13,0.8900248873343617,0.17340906719617433,0.2667606227379186
DOGE_15_1752619500,DOGE,validation,15,P00,True,715.8624898291288,123775,19,0.6824268162601633,0.1842053183605167,-0.005868689374643465
PENGU_15_1763047800,PENGU,validation,15,P00,True,710.8552263834545,31775,19,0.8245933681335891,0.43964127029598077,0.09380087299593036
TRUMP_15_1741503600,TRUMP,validation,15,P00,True,709.6101510977537,4710,14,0.8643811370499475,0.021616326037724645,0.08408865903659123
LTC_15_1764538200,LTC,validation,15,P00,True,708.5321867908767,137015,19,0.6120607445807068,0.5557223864443555,0.24130311672416715
SAND_15_1764845100,SAND,validation,15,P00,True,708.3464566929132,137354,12,0.9881953579386538,0.0,0.11588535080880177
OP_15_1747872900,OP,validation,15,P00,True,708.2202030999474,104242,17,0.81878288827581,0.46825351690206707,0.22288107191134948
WLD_15_1764875700,WLD,validation,15,P00,True,708.1787493972037,82974,15,0.7512570807792072,0.06624997549928888,0.21352472680961765
ARB_15_1741162500,ARB,validation,15,P00,True,703.3601244490551,68425,42,0.5795646917297533,0.0,0.24657502770326065
PI_15_1759842900,PI,validation,15,P00,True,702.753346080306,22001,12,1.0002929115406776,0.05860932063496467,0.11634951648630133
BNB_15_1743863400,BNB,validation,15,P00,True,702.1006564551413,80095,30,0.5288127748206884,0.6212486712686571,0.2477889970565294
XLM_15_1759307400,XLM,validation,15,P00,True,694.285714285714,131199,40,0.21846966125029899,0.00850742731363812,0.6137385544413385
HBAR_15_1741487400,HBAR,validation,15,P00,True,693.6208501396213,54803,14,0.922178762658145,0.1891725512403422,0.2553425758878793
TIA_15_1740368700,TIA,validation,15,P00,True,693.4894091415833,46214,46,0.41753424143718476,0.19444208156227627,0.2791639906401652
XRP_15_1744218000,XRP,validation,15,P00,True,691.2657211667095,114433,14,0.7570432633970892,0.0,0.3925679676435186
CFX_15_1750703400,CFX,validation,15,P00,True,690.9292102470821,121646,13,1.1465917176157931,0.9491055069990888,0.3966192393813329
SHIB_15_1753256700,SHIB,validation,15,P00,True,690.090763481046,124478,14,1.0782447700956697,0.4523842216844522,0.2733593811915553
ICP_15_1766221200,ICP,validation,15,P00,True,685.0847457627118,138886,16,0.6202054794520591,0.0,0.41232319394300154
BNB_15_1753560900,BNB,validation,15,P00,True,682.8061224489801,90870,14,0.8093459281584611,0.1617277008846855,0.31672319332736537
LTC_15_1760043600,LTC,validation,15,P00,True,678.6899563318793,132021,25,2.5892784080716766,0.675660520275525,0.17391692703302536
HBAR_15_1764819000,HBAR,validation,15,P00,True,678.4987489574645,80727,13,0.9789285762969674,0.0,0.3559746314065016
POL_15_1757836800,POL,validation,15,P00,True,678.174006444684,34078,19,0.6472797960171321,0.0,0.24194537921609802
FIL_15_1744956000,FIL,validation,15,P00,True,674.7890818858538,115258,44,0.7716917118952327,1.0064735048905584,0.3479692040628478
AVAX_15_1756099800,AVAX,validation,15,P00,True,672.6887259758274,127645,25,0.6322584997866015,0.7086981710258208,0.22954910362607775
ARB_15_1749069000,ARB,validation,15,P00,True,672.5439821278967,77210,14,1.2018321526269256,0.36022238341414203,0.5103177900782374
TRUMP_15_1742728500,TRUMP,validation,15,P00,True,670.8760780753508,6071,21,1.097142857142905,0.4708872201243646,0.19719251051110506
POL_15_1747839600,POL,validation,15,P00,True,670.2428632296553,22970,20,1.695506912020207,0.4641458632406378,0.36101328735177207
CRV_15_1747873800,CRV,validation,15,P00,True,669.5166688981113,118502,19,0.6741440329117246,0.4792186965627878,0.3218290585861118
ORDI_15_1736475300,ORDI,validation,15,P00,True,668.9869294520267,57570,20,0.8546910656668715,0.2882064199081671,0.17768503498462557
NEAR_15_1747870200,NEAR,validation,15,P00,True,668.6956521739119,118494,13,0.593282725947181,0.09526063937704779,0.24660921774066066
APE_15_1757820600,APE,validation,15,P00,True,667.379265936896,122554,36,0.509722075398258,0.351440347979115,0.25123039772173217
ORDI_15_1760280300,ORDI,validation,15,P00,True,666.9070208728645,84020,26,0.6184721838815455,0.0,0.3625464234212625
FIL_15_1739952000,FIL,validation,15,P00,True,665.9756097560976,109698,14,0.877586371652237,0.0,0.32852356969121244
GRT_15_1764543600,GRT,validation,15,P00,True,665.8407079646023,137022,20,0.9478985791767746,0.456647327238862,0.20470365311903818
BNB_15_1739014200,BNB,validation,15,P00,True,665.8026813337937,74707,13,1.1672163588390572,0.06454136172510476,0.24963326547275613
ZK_15_1764544500,ZK,validation,15,P00,True,663.04535637149,50940,20,0.8963195408264043,0.7536604591487595,0.3805777743116065
ADA_15_1765407600,ADA,validation,15,P00,True,662.9161176987265,137987,50,0.699190213869574,0.410161348202575,0.14306264231859128
FIL_15_1743136200,FIL,validation,15,P00,True,662.8938471940515,113236,12,0.874304651270836,0.016815288716806133,0.29061386744003476
ZK_15_1765526400,ZK,validation,15,P00,True,662.6456310679619,52031,41,0.5847287154827718,0.5703135184636384,0.2701064393339391
