rank_basis,rank_type,rank,symbol,timeframe_min,arm,trade_key,signal_close,entry_time,exit_time,side,exit_reason,net_return,net_bp,net_r,gross_return,gross_r,initial_risk_frac,mfe_known_r,mfe_upper_r
net_r,loser,3,PAXGUSDT,5,v9_both,binance_um:PAXGUSDT:5m:v9_both:2026-08-15T23:30:00+00:00,2026-08-15 23:30:00+00:00,2026-08-15 23:30:00+00:00,2026-08-16 02:10:00+00:00,1,initial_stop,-0.0021553724597743,-21.553724597743,-13.87229411765868,-0.0001553724597743,-0.9999999999999124,0.0001553724597743,1.970588235296124,1.970588235296124
net_r,loser,4,XAUTUSDT,5,v9_both,binance_um:XAUTUSDT:5m:v9_both:2026-08-08T08:50:00+00:00,2026-08-08 08:50:00+00:00,2026-08-08 08:50:00+00:00,2026-08-08 10:30:00+00:00,1,trailing_stop,-0.001815077644274,-18.15077644274,-8.443311827953925,0.0001849223557259,0.8602150537635945,0.0002149722385314,3.52688172042873,3.52688172042873
net_r,loser,5,XAUTUSDT,5,v9_both,binance_um:XAUTUSDT:5m:v9_both:2026-09-12T11:00:00+00:00,2026-09-12 11:00:00+00:00,2026-09-12 11:00:00+00:00,2026-09-12 13:30:00+00:00,-1,trailing_stop,-0.0015193081717612,-15.193081717612,-7.771529411762336,0.0004806918282387,2.458823529409756,0.0001954966765565,3.3058823529391623,3.3058823529391623
net_r,loser,6,PAXGUSDT,5,v9_both,binance_um:PAXGUSDT:5m:v9_both:2026-08-22T22:30:00+00:00,2026-08-22 22:30:00+00:00,2026-08-22 22:30:00+00:00,2026-08-22 22:45:00+00:00,1,initial_stop,-0.0023030355881507,-23.030355881507003,-7.599884892084698,-0.0003030355881507,-0.999999999999921,0.0003030355881507,0.0071942446044718,0.0071942446044718
net_r,loser,7,PAXGUSDT,5,v9_both,binance_um:PAXGUSDT:5m:v9_both:2026-08-22T23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-23 05:45:00+00:00,1,initial_stop,-0.0023401278968104,-23.401278968104,-6.8801410256394195,-0.0003401278968104,-0.9999999999999016,0.0003401278968105,1.6153846153838978,1.6153846153838978
net_r,loser,8,XAUTUSDT,5,v9_both,binance_um:XAUTUSDT:5m:v9_both:2026-08-22T23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-22 23:55:00+00:00,2026-08-23 01:15:00+00:00,1,opposite_v6_next_open,-0.0021528691352847,-21.528691352847,-5.633234285714198,-0.0001528691352847,-0.3999999999999117,0.000382172838212,1.0514285714286546,1.0514285714286546
net_r,loser,9,TRXUSDT,5,v9_both,binance_um:TRXUSDT:5m:v9_both:2026-08-08T04:55:00+00:00,2026-08-08 04:55:00+00:00,2026-08-08 04:55:00+00:00,2026-08-08 05:10:00+00:00,-1,initial_stop,-0.0024888780249328,-24.888780249328,-5.091000000000259,-0.0004888780249328,-1.0000000000000913,0.0004888780249327,0.8750000000002168,0.8750000000002168
net_r,loser,10,BTCUSDT,5,v9_both,binance_um:BTCUSDT:5m:v9_both:2026-08-01T13:55:00+00:00,2026-08-01 13:55:00+00:00,2026-08-01 13:55:00+00:00,2026-08-01 14:05:00+00:00,-1,initial_stop,-0.0024996748148031,-24.996748148031,-5.002603174603395,-0.0004996748148031,-1.0000000000002207,0.000499674814803,0.2603174603173679,0.2603174603173679
net_return,winner,1,ACEUSDT,15,joint,binance_um:ACEUSDT:15m:joint:2026-08-13T12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-14 23:45:00+00:00,1,trailing_stop,1.7365884509624203,17365.884509624204,78.61485477178441,1.7385884509624203,78.70539419087154,0.0220898258478459,111.94190871369317,111.94190871369317
net_return,winner,2,BLESSUSDT,15,joint,binance_um:BLESSUSDT:15m:joint:2026-08-01T00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-03 06:15:00+00:00,1,trailing_stop,1.0968707352234506,10968.707352234505,49.35325405405423,1.0988707352234504,49.44324324324341,0.0222248918789043,76.62702702702727,76.62702702702727
net_return,winner,3,EDENUSDT,15,joint,binance_um:EDENUSDT:15m:joint:2026-08-12T15:45:00+00:00,2026-08-12 15:45:00+00:00,2026-08-12 15:45:00+00:00,2026-08-14 05:15:00+00:00,1,trailing_stop,0.5294934342310262,5294.934342310263,22.2337757009347,0.5314934342310262,22.317757009345915,0.0238148230580902,39.186915887850674,39.186915887850674
net_return,winner,4,BMTUSDT,15,joint,binance_um:BMTUSDT:15m:joint:2026-08-25T12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-26 03:45:00+00:00,1,trailing_stop,0.4696612377850164,4696.612377850164,24.859655172413778,0.4716612377850164,24.965517241379292,0.0188925081433224,42.99999999999995,42.99999999999995
net_return,winner,5,1000PEPEUSDT,15,joint,binance_um:1000PEPEUSDT:15m:joint:2026-08-19T12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-21 19:00:00+00:00,1,trailing_stop,0.4343671055142148,4343.671055142148,38.325218855218694,0.4363671055142148,38.50168350168334,0.011333714939897,49.72727272727252,49.72727272727252
net_return,winner,6,SYNUSDT,15,joint,binance_um:SYNUSDT:15m:joint:2026-08-04T15:45:00+00:00,2026-08-04 15:45:00+00:00,2026-08-04 15:45:00+00:00,2026-08-06 01:45:00+00:00,1,trailing_stop,0.4313706606942888,4313.706606942888,10.137210526315796,0.4333706606942888,10.184210526315796,0.0425531914893616,15.421052631578956,15.421052631578956
net_return,winner,7,IOTAUSDT,15,joint,binance_um:IOTAUSDT:15m:joint:2026-08-18T19:15:00+00:00,2026-08-18 19:15:00+00:00,2026-08-18 19:15:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.4244208909370199,4244.208909370199,41.86333333333372,0.4264208909370199,42.06060606060645,0.0101382488479261,50.03030303030348,51.12121212121258
net_return,winner,8,BUSDT,15,joint,binance_um:BUSDT:15m:joint:2026-09-04T12:00:00+00:00,2026-09-04 12:00:00+00:00,2026-09-04 12:00:00+00:00,2026-09-05 10:15:00+00:00,1,trailing_stop,0.3784430863254393,3784.4308632543934,11.008488888888948,0.3804430863254393,11.066666666666729,0.0343773873185636,21.577777777777897,21.577777777777897
net_return,winner,9,ONUSDT,15,joint,binance_um:ONUSDT:15m:joint:2026-07-27T04:15:00+00:00,2026-07-27 04:15:00+00:00,2026-07-27 04:15:00+00:00,2026-07-28 05:15:00+00:00,1,trailing_stop,0.3700826519994056,3700.826519994056,5.3309336188436935,0.3720826519994056,5.359743040685235,0.0694217333135126,10.982869379015003,10.982869379015003
net_return,winner,10,GUAUSDT,15,joint,binance_um:GUAUSDT:15m:joint:2026-08-10T08:30:00+00:00,2026-08-10 08:30:00+00:00,2026-08-10 08:30:00+00:00,2026-08-10 16:15:00+00:00,1,trailing_stop,0.3697854518736225,3697.854518736225,7.0224837209302615,0.3717854518736225,7.060465116279099,0.052657359784472,16.730232558139594,16.730232558139594
net_return,loser,1,USUSDT,15,joint,binance_um:USUSDT:15m:joint:2026-08-04T15:15:00+00:00,2026-08-04 15:15:00+00:00,2026-08-04 15:15:00+00:00,2026-08-08 03:30:00+00:00,1,initial_stop,-0.1569017183829892,-1569.017183829892,-1.0129114126097367,-0.1549017183829892,-1.0,0.1549017183829892,0.5407593204879714,0.5407593204879714
net_return,loser,2,BEATUSDT,15,joint,binance_um:BEATUSDT:15m:joint:2026-08-22T01:00:00+00:00,2026-08-22 01:00:00+00:00,2026-08-22 01:00:00+00:00,2026-08-22 02:15:00+00:00,1,initial_stop,-0.1243581757508341,-1243.581757508341,-1.0163454545454542,-0.1223581757508341,-0.9999999999999996,0.1223581757508342,0.0590909090909101,0.0590909090909101
net_return,loser,3,USUSDT,15,joint,binance_um:USUSDT:15m:joint:2026-08-21T16:15:00+00:00,2026-08-21 16:15:00+00:00,2026-08-21 16:15:00+00:00,2026-08-23 10:45:00+00:00,1,opposite_v6_next_open,-0.120061944188899,-1200.61944188899,-0.6397418300653591,-0.118061944188899,-0.6290849673202611,0.1876724931002759,0.4442110177404292,0.4442110177404292
net_return,loser,4,BRUSDT,15,joint,binance_um:BRUSDT:15m:joint:2026-09-23T08:00:00+00:00,2026-09-23 08:00:00+00:00,2026-09-23 08:00:00+00:00,2026-09-23 09:30:00+00:00,1,initial_stop,-0.1148416202986186,-1148.416202986186,-1.0177239567697385,-0.1128416202986186,-0.9999999999999996,0.1128416202986187,0.2431702191534072,0.2431702191534072
net_return,loser,5,SYNUSDT,15,joint,binance_um:SYNUSDT:15m:joint:2026-09-14T20:45:00+00:00,2026-09-14 20:45:00+00:00,2026-09-14 20:45:00+00:00,2026-09-15 05:00:00+00:00,1,initial_stop,-0.1073811659192823,-1073.811659192823,-1.0189787234042549,-0.1053811659192823,-0.9999999999999996,0.1053811659192824,0.1595744680851066,0.1595744680851066
net_return,loser,6,AKEUSDT,15,joint,binance_um:AKEUSDT:15m:joint:2026-07-30T11:45:00+00:00,2026-07-30 11:45:00+00:00,2026-07-30 11:45:00+00:00,2026-07-31 06:15:00+00:00,1,initial_stop,-0.0936590284142988,-936.5902841429879,-1.02182,-0.0916590284142988,-1.0,0.0916590284142988,0.924250000000001,0.924250000000001
net_return,loser,7,牛来USDT,15,joint,binance_um:牛来USDT:15m:joint:2026-09-15T20:00:00+00:00,2026-09-15 20:00:00+00:00,2026-09-15 20:00:00+00:00,2026-09-16 08:30:00+00:00,1,initial_stop,-0.0817478991596637,-817.478991596637,-1.0250790305584827,-0.0797478991596637,-1.0,0.0797478991596637,0.5079030558482627,0.5079030558482627
net_return,loser,8,BLESSUSDT,15,joint,binance_um:BLESSUSDT:15m:joint:2026-08-12T06:30:00+00:00,2026-08-12 06:30:00+00:00,2026-08-12 06:30:00+00:00,2026-08-12 14:00:00+00:00,1,initial_stop,-0.0780771316661645,-780.7713166616451,-1.0262891089108916,-0.0760771316661645,-1.0000000000000004,0.0760771316661645,1.846534653465346,1.846534653465346
net_return,loser,9,COTIUSDT,15,joint,binance_um:COTIUSDT:15m:joint:2026-08-06T11:00:00+00:00,2026-08-06 11:00:00+00:00,2026-08-06 11:00:00+00:00,2026-08-06 11:30:00+00:00,1,initial_stop,-0.0774242614707731,-774.2426147077309,-1.0265166666666667,-0.0754242614707731,-1.0,0.0754242614707731,0.0066666666666675,0.0066666666666675
net_return,loser,10,MAGMAUSDT,15,joint,binance_um:MAGMAUSDT:15m:joint:2026-09-01T23:00:00+00:00,2026-09-01 23:00:00+00:00,2026-09-01 23:00:00+00:00,2026-09-02 00:00:00+00:00,1,initial_stop,-0.0760178319630344,-760.1783196303439,-1.0270205158264951,-0.0740178319630344,-1.0000000000000004,0.0740178319630344,0.4551582649472449,0.4551582649472449
net_r,winner,1,ACEUSDT,15,joint,binance_um:ACEUSDT:15m:joint:2026-08-13T12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-14 23:45:00+00:00,1,trailing_stop,1.7365884509624203,17365.884509624204,78.61485477178441,1.7385884509624203,78.70539419087154,0.0220898258478459,111.94190871369317,111.94190871369317
net_r,winner,2,BLESSUSDT,15,joint,binance_um:BLESSUSDT:15m:joint:2026-08-01T00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-03 06:15:00+00:00,1,trailing_stop,1.0968707352234506,10968.707352234505,49.35325405405423,1.0988707352234504,49.44324324324341,0.0222248918789043,76.62702702702727,76.62702702702727
net_r,winner,3,IOTAUSDT,15,joint,binance_um:IOTAUSDT:15m:joint:2026-08-18T19:15:00+00:00,2026-08-18 19:15:00+00:00,2026-08-18 19:15:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.4244208909370199,4244.208909370199,41.86333333333372,0.4264208909370199,42.06060606060645,0.0101382488479261,50.03030303030348,51.12121212121258
net_r,winner,4,1000PEPEUSDT,15,joint,binance_um:1000PEPEUSDT:15m:joint:2026-08-19T12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-21 19:00:00+00:00,1,trailing_stop,0.4343671055142148,4343.671055142148,38.325218855218694,0.4363671055142148,38.50168350168334,0.011333714939897,49.72727272727252,49.72727272727252
net_r,winner,5,ZILUSDT,15,joint,binance_um:ZILUSDT:15m:joint:2026-08-19T14:00:00+00:00,2026-08-19 14:00:00+00:00,2026-08-19 14:00:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.2658414096916299,2658.414096916299,37.7162500000001,0.2678414096916299,38.00000000000011,0.0070484581497797,44.93750000000013,45.06250000000014
net_r,winner,6,NEOUSDT,15,joint,binance_um:NEOUSDT:15m:joint:2026-08-19T07:00:00+00:00,2026-08-19 07:00:00+00:00,2026-08-19 07:00:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.2777408716136631,2777.408716136631,29.475249999999978,0.2797408716136631,29.687499999999975,0.0094228504122497,36.12499999999996,36.37499999999996
net_r,winner,7,MOODENGUSDT,15,joint,binance_um:MOODENGUSDT:15m:joint:2026-08-19T13:00:00+00:00,2026-08-19 13:00:00+00:00,2026-08-19 13:00:00+00:00,2026-08-21 19:00:00+00:00,1,trailing_stop,0.3015063113604488,3015.063113604488,27.56076923076913,0.3035063113604488,27.74358974358964,0.0109396914446003,35.692307692307566,35.692307692307566
net_r,winner,8,VETUSDT,15,joint,binance_um:VETUSDT:15m:joint:2026-08-19T11:15:00+00:00,2026-08-19 11:15:00+00:00,2026-08-19 11:15:00+00:00,2026-08-21 09:15:00+00:00,1,trailing_stop,0.2081105845181674,2081.1058451816743,25.61494444444413,0.2101105845181674,25.861111111110795,0.008124576844956,29.916666666666295,29.916666666666295
net_r,winner,9,BMTUSDT,15,joint,binance_um:BMTUSDT:15m:joint:2026-08-25T12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-26 03:45:00+00:00,1,trailing_stop,0.4696612377850164,4696.612377850164,24.859655172413778,0.4716612377850164,24.965517241379292,0.0188925081433224,42.99999999999995,42.99999999999995
net_r,winner,10,ARBUSDT,15,joint,binance_um:ARBUSDT:15m:joint:2026-08-19T05:30:00+00:00,2026-08-19 05:30:00+00:00,2026-08-19 05:30:00+00:00,2026-08-21 19:00:00+00:00,1,trailing_stop,0.2380736260846698,2380.7362608466983,23.21523076923067,0.2400736260846698,23.41025641025631,0.0102550617933211,29.29487179487168,29.29487179487168
net_r,loser,1,ETHUSDT,15,joint,binance_um:ETHUSDT:15m:joint:2026-08-15T15:30:00+00:00,2026-08-15 15:30:00+00:00,2026-08-15 15:30:00+00:00,2026-08-16 01:00:00+00:00,1,initial_stop,-0.0038370640954848,-38.370640954848,-2.0886936416184967,-0.0018370640954848,-1.000000000000011,0.0018370640954848,0.6705202312138474,0.6705202312138474
net_r,loser,2,TRXUSDT,15,joint,binance_um:TRXUSDT:15m:joint:2026-08-07T04:15:00+00:00,2026-08-07 04:15:00+00:00,2026-08-07 04:15:00+00:00,2026-08-07 05:30:00+00:00,1,initial_stop,-0.0039536019536018,-39.536019536018,-2.0237500000000224,-0.0019536019536018,-0.9999999999999803,0.0019536019536018,0.2812500000000325,0.2812500000000325
net_r,loser,3,ETHUSDT,15,joint,binance_um:ETHUSDT:15m:joint:2026-08-08T05:45:00+00:00,2026-08-08 05:45:00+00:00,2026-08-08 05:45:00+00:00,2026-08-08 07:30:00+00:00,1,initial_stop,-0.003977026843747,-39.77026843747,-2.0116200527704393,-0.001977026843747,-0.9999999999999812,0.001977026843747,0.0448548812665103,0.0448548812665103
net_r,loser,4,BTCDOMUSDT,15,joint,binance_um:BTCDOMUSDT:15m:joint:2026-08-29T08:45:00+00:00,2026-08-29 08:45:00+00:00,2026-08-29 08:45:00+00:00,2026-08-29 12:15:00+00:00,1,initial_stop,-0.0040173341303049,-40.173341303049,-1.9914074074074104,-0.0020173341303049,-1.0000000000000198,0.0020173341303048,0.4907407407406651,0.4907407407406651
net_r,loser,5,BTCDOMUSDT,15,joint,binance_um:BTCDOMUSDT:15m:joint:2026-08-05T14:00:00+00:00,2026-08-05 14:00:00+00:00,2026-08-05 14:00:00+00:00,2026-08-05 17:30:00+00:00,1,initial_stop,-0.004100992537854,-41.009925378540004,-1.9519310344828111,-0.002100992537854,-1.0000000000000078,0.0021009925378539,1.1724137931035348,1.1724137931035348
net_r,loser,6,DOGEUSDT,15,joint,binance_um:DOGEUSDT:15m:joint:2026-08-15T21:45:00+00:00,2026-08-15 21:45:00+00:00,2026-08-15 21:45:00+00:00,2026-08-15 22:45:00+00:00,1,initial_stop,-0.0047138980145693,-47.138980145693,-1.7369473684210883,-0.0027138980145693,-1.000000000000019,0.0027138980145692,0.3684210526315905,0.3684210526315905
net_r,loser,7,ASTERUSDT,15,joint,binance_um:ASTERUSDT:15m:joint:2026-08-17T13:15:00+00:00,2026-08-17 13:15:00+00:00,2026-08-17 13:15:00+00:00,2026-08-18 02:45:00+00:00,1,initial_stop,-0.0048309741881765,-48.30974188176499,-1.7064705882352778,-0.0028309741881765,-0.999999999999998,0.0028309741881765,1.2941176470587852,1.2941176470587852
net_r,loser,8,SUNUSDT,15,joint,binance_um:SUNUSDT:15m:joint:2026-08-03T18:00:00+00:00,2026-08-03 18:00:00+00:00,2026-08-03 18:00:00+00:00,2026-08-04 00:30:00+00:00,1,initial_stop,-0.00483790551444,-48.3790551444,-1.7047450980391856,-0.00283790551444,-1.000000000000003,0.00283790551444,0.5098039215685688,0.5098039215685688
net_r,loser,9,CAKEUSDT,15,joint,binance_um:CAKEUSDT:15m:joint:2026-07-25T13:30:00+00:00,2026-07-25 13:30:00+00:00,2026-07-25 13:30:00+00:00,2026-07-26 01:15:00+00:00,1,initial_stop,-0.0049283622598383,-49.283622598383,-1.682975609756126,-0.0029283622598383,-0.9999999999999902,0.0029283622598384,1.682926829268418,1.682926829268418
net_r,loser,10,SUNUSDT,15,joint,binance_um:SUNUSDT:15m:joint:2026-08-03T10:15:00+00:00,2026-08-03 10:15:00+00:00,2026-08-03 10:15:00+00:00,2026-08-03 12:15:00+00:00,1,initial_stop,-0.0050075187969923,-50.075187969923,-1.6650000000000018,-0.0030075187969923,-0.9999999999999836,0.0030075187969923,0.2407407407407954,0.2407407407407954
net_return,winner,1,ACEUSDT,15,v9_both,binance_um:ACEUSDT:15m:v9_both:2026-08-13T12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-14 23:45:00+00:00,1,trailing_stop,1.7365884509624203,17365.884509624204,78.61485477178441,1.7385884509624203,78.70539419087154,0.0220898258478459,111.94190871369317,111.94190871369317
net_return,winner,2,APRUSDT,15,v9_both,binance_um:APRUSDT:15m:v9_both:2026-08-11T17:15:00+00:00,2026-08-11 17:15:00+00:00,2026-08-11 17:15:00+00:00,2026-08-13 00:45:00+00:00,1,trailing_stop,1.3982968827313216,13982.968827313216,80.7416571428571,1.4002968827313214,80.85714285714279,0.0173181593270658,122.97142857142843,122.97142857142843
net_return,winner,3,BLESSUSDT,15,v9_both,binance_um:BLESSUSDT:15m:v9_both:2026-08-01T00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-03 06:15:00+00:00,1,trailing_stop,1.0968707352234506,10968.707352234505,49.35325405405423,1.0988707352234504,49.44324324324341,0.0222248918789043,76.62702702702727,76.62702702702727
net_return,winner,4,EDENUSDT,15,v9_both,binance_um:EDENUSDT:15m:v9_both:2026-08-12T15:45:00+00:00,2026-08-12 15:45:00+00:00,2026-08-12 15:45:00+00:00,2026-08-14 05:15:00+00:00,1,trailing_stop,0.5294934342310262,5294.934342310263,22.2337757009347,0.5314934342310262,22.317757009345915,0.0238148230580902,39.186915887850674,39.186915887850674
net_return,winner,5,BMTUSDT,15,v9_both,binance_um:BMTUSDT:15m:v9_both:2026-08-25T12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-25 12:00:00+00:00,2026-08-26 03:45:00+00:00,1,trailing_stop,0.4696612377850164,4696.612377850164,24.859655172413778,0.4716612377850164,24.965517241379292,0.0188925081433224,42.99999999999995,42.99999999999995
net_return,winner,6,1000PEPEUSDT,15,v9_both,binance_um:1000PEPEUSDT:15m:v9_both:2026-08-19T12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-19 12:45:00+00:00,2026-08-21 19:00:00+00:00,1,trailing_stop,0.4343671055142148,4343.671055142148,38.325218855218694,0.4363671055142148,38.50168350168334,0.011333714939897,49.72727272727252,49.72727272727252
net_return,winner,7,IOTAUSDT,15,v9_both,binance_um:IOTAUSDT:15m:v9_both:2026-08-18T18:45:00+00:00,2026-08-18 18:45:00+00:00,2026-08-18 18:45:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.4319098208770848,4319.098208770848,60.80539130434942,0.4339098208770848,61.08695652174073,0.0071031500926496,72.52173913043664,74.08695652174103
net_return,winner,8,SYNUSDT,15,v9_both,binance_um:SYNUSDT:15m:v9_both:2026-08-04T15:45:00+00:00,2026-08-04 15:45:00+00:00,2026-08-04 15:45:00+00:00,2026-08-06 01:45:00+00:00,1,trailing_stop,0.4313706606942888,4313.706606942888,10.137210526315796,0.4333706606942888,10.184210526315796,0.0425531914893616,15.421052631578956,15.421052631578956
net_return,winner,9,BUSDT,15,v9_both,binance_um:BUSDT:15m:v9_both:2026-09-04T12:00:00+00:00,2026-09-04 12:00:00+00:00,2026-09-04 12:00:00+00:00,2026-09-05 10:15:00+00:00,1,trailing_stop,0.3784430863254393,3784.4308632543934,11.008488888888948,0.3804430863254393,11.066666666666729,0.0343773873185636,21.577777777777897,21.577777777777897
net_return,winner,10,ONUSDT,15,v9_both,binance_um:ONUSDT:15m:v9_both:2026-07-27T04:15:00+00:00,2026-07-27 04:15:00+00:00,2026-07-27 04:15:00+00:00,2026-07-28 05:15:00+00:00,1,trailing_stop,0.3700826519994056,3700.826519994056,5.3309336188436935,0.3720826519994056,5.359743040685235,0.0694217333135126,10.982869379015003,10.982869379015003
net_return,loser,1,BRUSDT,15,v9_both,binance_um:BRUSDT:15m:v9_both:2026-09-21T09:15:00+00:00,2026-09-21 09:15:00+00:00,2026-09-21 09:15:00+00:00,2026-09-21 13:45:00+00:00,-1,initial_stop,-0.2195387833703164,-2195.3878337031642,-1.009193762919026,-0.2175387833703164,-1.0000000000000002,0.2175387833703163,0.0078637548305928,0.0078637548305928
net_return,loser,2,HEIUSDT,15,v9_both,binance_um:HEIUSDT:15m:v9_both:2026-08-11T08:45:00+00:00,2026-08-11 08:45:00+00:00,2026-08-11 08:45:00+00:00,2026-08-11 22:45:00+00:00,1,initial_stop,-0.1881789076151288,-1881.7890761512879,-1.0107423554344537,-0.1861789076151287,-1.0,0.1861789076151288,0.2173781410838628,0.2173781410838628
net_return,loser,3,USUSDT,15,v9_both,binance_um:USUSDT:15m:v9_both:2026-08-04T15:15:00+00:00,2026-08-04 15:15:00+00:00,2026-08-04 15:15:00+00:00,2026-08-08 03:30:00+00:00,1,initial_stop,-0.1569017183829892,-1569.017183829892,-1.0129114126097367,-0.1549017183829892,-1.0,0.1549017183829892,0.5407593204879714,0.5407593204879714
net_return,loser,4,VELVETUSDT,15,v9_both,binance_um:VELVETUSDT:15m:v9_both:2026-08-19T16:30:00+00:00,2026-08-19 16:30:00+00:00,2026-08-19 16:30:00+00:00,2026-08-20 00:45:00+00:00,-1,initial_stop,-0.1298756147866098,-1298.756147866098,-1.0156401985111667,-0.1278756147866098,-1.0000000000000004,0.1278756147866097,0.2258064516129028,0.2258064516129028
net_return,loser,5,BTWUSDT,15,v9_both,binance_um:BTWUSDT:15m:v9_both:2026-08-11T02:45:00+00:00,2026-08-11 02:45:00+00:00,2026-08-11 02:45:00+00:00,2026-08-11 16:45:00+00:00,-1,initial_stop,-0.1262962799425986,-1262.9627994259858,-1.0160905861456486,-0.1242962799425986,-1.0000000000000004,0.1242962799425985,0.4964476021314382,0.4964476021314382
net_return,loser,6,BEATUSDT,15,v9_both,binance_um:BEATUSDT:15m:v9_both:2026-08-22T01:00:00+00:00,2026-08-22 01:00:00+00:00,2026-08-22 01:00:00+00:00,2026-08-22 02:15:00+00:00,1,initial_stop,-0.1243581757508341,-1243.581757508341,-1.0163454545454542,-0.1223581757508341,-0.9999999999999996,0.1223581757508342,0.0590909090909101,0.0590909090909101
net_return,loser,7,ESPORTSUSDT,15,v9_both,binance_um:ESPORTSUSDT:15m:v9_both:2026-08-05T13:45:00+00:00,2026-08-05 13:45:00+00:00,2026-08-05 13:45:00+00:00,2026-08-05 16:15:00+00:00,-1,initial_stop,-0.1197536231884059,-1197.5362318840591,-1.016984615384615,-0.1177536231884059,-0.9999999999999996,0.117753623188406,0.9897435897435868,0.9897435897435868
net_return,loser,8,RIFUSDT,15,v9_both,binance_um:RIFUSDT:15m:v9_both:2026-07-30T07:45:00+00:00,2026-07-30 07:45:00+00:00,2026-07-30 07:45:00+00:00,2026-07-30 11:15:00+00:00,-1,initial_stop,-0.1197472326967523,-1197.472326967523,-1.0169855371900829,-0.1177472326967523,-1.0000000000000004,0.1177472326967523,0.0,0.0
net_return,loser,9,MARSCOINUSDT,15,v9_both,binance_um:MARSCOINUSDT:15m:v9_both:2026-09-11T13:30:00+00:00,2026-09-11 13:30:00+00:00,2026-09-11 13:30:00+00:00,2026-09-11 21:45:00+00:00,1,initial_stop,-0.1175853840417597,-1175.853840417597,-1.0173032258064516,-0.1155853840417597,-1.0,0.1155853840417597,0.1116129032258071,0.1116129032258071
net_return,loser,10,BRUSDT,15,v9_both,binance_um:BRUSDT:15m:v9_both:2026-09-22T17:15:00+00:00,2026-09-22 17:15:00+00:00,2026-09-22 17:15:00+00:00,2026-09-23 10:15:00+00:00,1,opposite_v6_next_open,-0.1109231452080986,-1109.231452080986,-0.6532605439099188,-0.1089231452080986,-0.641481928316494,0.1697992420362592,0.2091690544412616,0.2091690544412616
net_r,winner,1,APRUSDT,15,v9_both,binance_um:APRUSDT:15m:v9_both:2026-08-11T17:15:00+00:00,2026-08-11 17:15:00+00:00,2026-08-11 17:15:00+00:00,2026-08-13 00:45:00+00:00,1,trailing_stop,1.3982968827313216,13982.968827313216,80.7416571428571,1.4002968827313214,80.85714285714279,0.0173181593270658,122.97142857142843,122.97142857142843
net_r,winner,2,ACEUSDT,15,v9_both,binance_um:ACEUSDT:15m:v9_both:2026-08-13T12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-13 12:30:00+00:00,2026-08-14 23:45:00+00:00,1,trailing_stop,1.7365884509624203,17365.884509624204,78.61485477178441,1.7385884509624203,78.70539419087154,0.0220898258478459,111.94190871369317,111.94190871369317
net_r,winner,3,IOTAUSDT,15,v9_both,binance_um:IOTAUSDT:15m:v9_both:2026-08-18T18:45:00+00:00,2026-08-18 18:45:00+00:00,2026-08-18 18:45:00+00:00,2026-08-22 05:00:00+00:00,1,trailing_stop,0.4319098208770848,4319.098208770848,60.80539130434942,0.4339098208770848,61.08695652174073,0.0071031500926496,72.52173913043664,74.08695652174103
net_r,winner,4,BLESSUSDT,15,v9_both,binance_um:BLESSUSDT:15m:v9_both:2026-08-01T00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-01 00:45:00+00:00,2026-08-03 06:15:00+00:00,1,trailing_stop,1.0968707352234506,10968.707352234505,49.35325405405423,1.0988707352234504,49.44324324324341,0.0222248918789043,76.62702702702727,76.62702702702727
