trade_id,fill_type,time,signal_time,side,price,fraction,entry_notional,gross_return,cost_return,net_return,reason
174,entry,2026-09-13 06:15:00+00:00,2026-09-13 06:15:00+00:00,1,2521.88,1.0,1.0,0.0,0.001,-0.001,entry_next_open
174,exit,2026-09-13 07:45:00+00:00,2026-09-13 07:45:00+00:00,1,2518.72,1.0,1.0,-0.0012530334512349157,0.001,-0.0022530334512349155,opposite_next_open
175,entry,2026-09-13 07:45:00+00:00,2026-09-13 07:45:00+00:00,-1,2518.72,1.0,1.0,0.0,0.001,-0.001,entry_next_open
175,exit,2026-09-13 08:45:00+00:00,2026-09-13 08:45:00+00:00,-1,2492.33,1.0,1.0,0.010477544149409174,0.001,0.009477544149409173,opposite_next_open
176,entry,2026-09-13 08:45:00+00:00,2026-09-13 08:45:00+00:00,1,2492.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
176,exit,2026-09-13 10:10:00+00:00,2026-09-13 10:10:00+00:00,1,2484.45,1.0,1.0,-0.0031617000958942473,0.001,-0.004161700095894247,opposite_next_open
177,entry,2026-09-13 10:10:00+00:00,2026-09-13 10:10:00+00:00,-1,2484.45,1.0,1.0,0.0,0.001,-0.001,entry_next_open
177,exit,2026-09-13 17:45:00+00:00,2026-09-13 17:45:00+00:00,-1,2502.7,1.0,1.0,-0.007345690193000463,0.001,-0.008345690193000462,opposite_next_open
178,entry,2026-09-13 17:45:00+00:00,2026-09-13 17:45:00+00:00,1,2502.7,1.0,1.0,0.0,0.001,-0.001,entry_next_open
178,exit,2026-09-13 19:05:00+00:00,2026-09-13 19:05:00+00:00,1,2509.88,1.0,1.0,0.0028689015862869266,0.001,0.0018689015862869266,opposite_next_open
179,entry,2026-09-13 19:05:00+00:00,2026-09-13 19:05:00+00:00,-1,2509.88,1.0,1.0,0.0,0.001,-0.001,entry_next_open
179,exit,2026-09-13 19:35:00+00:00,2026-09-13 19:35:00+00:00,-1,2502.94,1.0,1.0,0.002765072433741874,0.001,0.001765072433741874,opposite_next_open
180,entry,2026-09-13 19:35:00+00:00,2026-09-13 19:35:00+00:00,1,2502.94,1.0,1.0,0.0,0.001,-0.001,entry_next_open
180,exit,2026-09-13 20:30:00+00:00,2026-09-13 20:30:00+00:00,1,2508.85,1.0,1.0,0.00236122320151496,0.001,0.00136122320151496,opposite_next_open
181,entry,2026-09-13 20:30:00+00:00,2026-09-13 20:30:00+00:00,-1,2508.85,1.0,1.0,0.0,0.001,-0.001,entry_next_open
181,exit,2026-09-13 21:50:00+00:00,2026-09-13 21:50:00+00:00,-1,2508.87,1.0,1.0,-7.971779899149734e-06,0.001,-0.0010079717798991497,opposite_next_open
182,entry,2026-09-13 21:50:00+00:00,2026-09-13 21:50:00+00:00,1,2508.87,1.0,1.0,0.0,0.001,-0.001,entry_next_open
182,exit,2026-09-14 01:00:00+00:00,2026-09-14 01:00:00+00:00,1,2483.18,1.0,1.0,-0.010239669652074462,0.001,-0.011239669652074461,opposite_next_open
183,entry,2026-09-14 01:00:00+00:00,2026-09-14 01:00:00+00:00,-1,2483.18,1.0,1.0,0.0,0.001,-0.001,entry_next_open
183,exit,2026-09-14 03:50:00+00:00,2026-09-14 03:50:00+00:00,-1,2509.77,1.0,1.0,-0.010708043718135676,0.001,-0.011708043718135677,opposite_next_open
184,entry,2026-09-14 03:50:00+00:00,2026-09-14 03:50:00+00:00,1,2509.77,1.0,1.0,0.0,0.001,-0.001,entry_next_open
184,exit,2026-09-14 12:35:00+00:00,2026-09-14 12:35:00+00:00,1,2515.33,1.0,1.0,0.002215342441737667,0.001,0.0012153424417376672,opposite_next_open
185,entry,2026-09-14 12:35:00+00:00,2026-09-14 12:35:00+00:00,-1,2515.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
185,exit,2026-09-14 13:10:00+00:00,2026-09-14 13:10:00+00:00,-1,2492.68,1.0,1.0,0.009004782672651339,0.001,0.00800478267265134,opposite_next_open
186,entry,2026-09-14 13:10:00+00:00,2026-09-14 13:10:00+00:00,1,2492.68,1.0,1.0,0.0,0.001,-0.001,entry_next_open
186,exit,2026-09-14 18:10:00+00:00,2026-09-14 18:10:00+00:00,1,2534.26,1.0,1.0,0.01668084150392364,0.001,0.01568084150392364,opposite_next_open
187,entry,2026-09-14 18:10:00+00:00,2026-09-14 18:10:00+00:00,-1,2534.26,1.0,1.0,0.0,0.001,-0.001,entry_next_open
187,exit,2026-09-14 21:05:00+00:00,2026-09-14 21:05:00+00:00,-1,2555.79,1.0,1.0,-0.008495576618026463,0.001,-0.009495576618026462,opposite_next_open
188,entry,2026-09-14 21:05:00+00:00,2026-09-14 21:05:00+00:00,1,2555.79,1.0,1.0,0.0,0.001,-0.001,entry_next_open
188,exit,2026-09-15 06:05:00+00:00,2026-09-15 06:05:00+00:00,1,2499.33,1.0,1.0,-0.02209101686758303,0.001,-0.023091016867583032,opposite_next_open
189,entry,2026-09-15 06:05:00+00:00,2026-09-15 06:05:00+00:00,-1,2499.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
189,exit,2026-09-15 06:40:00+00:00,2026-09-15 06:40:00+00:00,-1,2487.12,1.0,1.0,0.0048853092628824675,0.001,0.0038853092628824675,opposite_next_open
190,entry,2026-09-15 06:40:00+00:00,2026-09-15 06:40:00+00:00,1,2487.12,1.0,1.0,0.0,0.001,-0.001,entry_next_open
190,exit,2026-09-15 08:40:00+00:00,2026-09-15 08:40:00+00:00,1,2472.33,1.0,1.0,-0.005946637074206297,0.001,-0.006946637074206297,opposite_next_open
191,entry,2026-09-15 08:40:00+00:00,2026-09-15 08:40:00+00:00,-1,2472.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
