trade_id,fill_type,time,signal_time,side,price,fraction,entry_notional,gross_return,cost_return,net_return,reason
87,exit,2026-09-07 06:05:00+00:00,2026-09-07 06:05:00+00:00,-1,2505.49,1.0,1.0,0.00044283092635447513,0.001,-0.0005571690736455249,opposite_next_open
88,entry,2026-09-07 06:05:00+00:00,2026-09-07 06:05:00+00:00,1,2505.49,1.0,1.0,0.0,0.001,-0.001,entry_next_open
88,exit,2026-09-07 08:15:00+00:00,2026-09-07 08:15:00+00:00,1,2488.0,1.0,1.0,-0.006980670447696772,0.001,-0.00798067044769677,opposite_next_open
89,entry,2026-09-07 08:15:00+00:00,2026-09-07 08:15:00+00:00,-1,2488.0,1.0,1.0,0.0,0.001,-0.001,entry_next_open
89,exit,2026-09-07 14:25:00+00:00,2026-09-07 14:25:00+00:00,-1,2483.27,1.0,1.0,0.0019011254019292677,0.001,0.0009011254019292677,opposite_next_open
90,entry,2026-09-07 17:05:00+00:00,2026-09-07 17:05:00+00:00,-1,2481.39,1.0,1.0,0.0,0.001,-0.001,entry_next_open
90,exit,2026-09-07 18:45:00+00:00,2026-09-07 18:45:00+00:00,-1,2488.35,1.0,1.0,-0.0028048795231704958,0.001,-0.003804879523170496,opposite_next_open
91,entry,2026-09-07 23:15:00+00:00,2026-09-07 23:15:00+00:00,-1,2487.21,1.0,1.0,0.0,0.001,-0.001,entry_next_open
91,exit,2026-09-08 10:55:00+00:00,2026-09-08 10:55:00+00:00,-1,2483.26,1.0,1.0,0.0015881248467157249,0.001,0.0005881248467157249,opposite_next_open
92,entry,2026-09-08 10:55:00+00:00,2026-09-08 10:55:00+00:00,1,2483.26,1.0,1.0,0.0,0.001,-0.001,entry_next_open
92,exit,2026-09-08 14:25:00+00:00,2026-09-08 14:25:00+00:00,1,2477.13,1.0,1.0,-0.0024685292720053914,0.001,-0.0034685292720053914,opposite_next_open
93,entry,2026-09-08 14:25:00+00:00,2026-09-08 14:25:00+00:00,-1,2477.13,1.0,1.0,0.0,0.001,-0.001,entry_next_open
93,exit,2026-09-08 16:25:00+00:00,2026-09-08 16:25:00+00:00,-1,2489.2,1.0,1.0,-0.004872574309785804,0.001,-0.005872574309785804,opposite_next_open
94,entry,2026-09-08 16:25:00+00:00,2026-09-08 16:25:00+00:00,1,2489.2,1.0,1.0,0.0,0.001,-0.001,entry_next_open
94,exit,2026-09-09 00:25:00+00:00,2026-09-09 00:25:00+00:00,1,2490.84,1.0,1.0,0.0006588462156517466,0.001,-0.0003411537843482534,opposite_next_open
95,entry,2026-09-09 03:20:00+00:00,2026-09-09 03:20:00+00:00,1,2486.88,1.0,1.0,0.0,0.001,-0.001,entry_next_open
95,exit,2026-09-09 11:45:00+00:00,2026-09-09 11:45:00+00:00,1,2492.75,1.0,1.0,0.002360387312616568,0.001,0.0013603873126165678,opposite_next_open
96,entry,2026-09-09 11:45:00+00:00,2026-09-09 11:45:00+00:00,-1,2492.75,1.0,1.0,0.0,0.001,-0.001,entry_next_open
96,exit,2026-09-09 19:10:00+00:00,2026-09-09 19:10:00+00:00,-1,2478.26,1.0,1.0,0.005812857286129689,0.001,0.004812857286129689,opposite_next_open
97,entry,2026-09-09 21:15:00+00:00,2026-09-09 21:15:00+00:00,-1,2468.66,1.0,1.0,0.0,0.001,-0.001,entry_next_open
97,exit,2026-09-10 06:25:00+00:00,2026-09-10 06:25:00+00:00,-1,2472.33,1.0,1.0,-0.001486636474848733,0.001,-0.002486636474848733,opposite_next_open
98,entry,2026-09-10 06:25:00+00:00,2026-09-10 06:25:00+00:00,1,2472.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
98,exit,2026-09-10 08:05:00+00:00,2026-09-10 08:05:00+00:00,1,2470.48,1.0,1.0,-0.0007482819850100549,0.001,-0.0017482819850100548,opposite_next_open
99,entry,2026-09-10 13:45:00+00:00,2026-09-10 13:45:00+00:00,-1,2423.67,1.0,1.0,0.0,0.001,-0.001,entry_next_open
99,exit,2026-09-10 20:55:00+00:00,2026-09-10 20:55:00+00:00,-1,2461.7,1.0,1.0,-0.015691080056278183,0.001,-0.016691080056278184,opposite_next_open
100,entry,2026-09-10 20:55:00+00:00,2026-09-10 20:55:00+00:00,1,2461.7,1.0,1.0,0.0,0.001,-0.001,entry_next_open
100,exit,2026-09-11 00:25:00+00:00,2026-09-11 00:25:00+00:00,1,2450.0,1.0,1.0,-0.004752813096640459,0.001,-0.005752813096640459,opposite_next_open
101,entry,2026-09-11 00:25:00+00:00,2026-09-11 00:25:00+00:00,-1,2450.0,1.0,1.0,0.0,0.001,-0.001,entry_next_open
101,exit,2026-09-11 08:00:00+00:00,2026-09-11 08:00:00+00:00,-1,2466.27,1.0,1.0,-0.0066408163265306045,0.001,-0.0076408163265306046,opposite_next_open
102,entry,2026-09-11 08:00:00+00:00,2026-09-11 08:00:00+00:00,1,2466.27,1.0,1.0,0.0,0.001,-0.001,entry_next_open
102,exit,2026-09-11 14:00:00+00:00,2026-09-11 14:00:00+00:00,1,2628.84,1.0,1.0,0.06591735698037934,0.001,0.06491735698037934,opposite_next_open
103,entry,2026-09-12 01:25:00+00:00,2026-09-12 01:25:00+00:00,-1,2515.07,1.0,1.0,0.0,0.001,-0.001,entry_next_open
103,exit,2026-09-12 12:35:00+00:00,2026-09-12 12:35:00+00:00,-1,2532.31,1.0,1.0,-0.006854679989026063,0.001,-0.007854679989026062,opposite_next_open
104,entry,2026-09-12 12:35:00+00:00,2026-09-12 12:35:00+00:00,1,2532.31,1.0,1.0,0.0,0.001,-0.001,entry_next_open
104,exit,2026-09-12 20:20:00+00:00,2026-09-12 20:20:00+00:00,1,2520.93,1.0,1.0,-0.004493920570546303,0.001,-0.005493920570546303,opposite_next_open
105,entry,2026-09-12 20:20:00+00:00,2026-09-12 20:20:00+00:00,-1,2520.93,1.0,1.0,0.0,0.001,-0.001,entry_next_open
105,exit,2026-09-13 00:35:00+00:00,2026-09-13 00:35:00+00:00,-1,2524.73,1.0,1.0,-0.0015073802128580255,0.001,-0.0025073802128580255,opposite_next_open
106,entry,2026-09-13 05:25:00+00:00,2026-09-13 05:25:00+00:00,-1,2521.63,1.0,1.0,0.0,0.001,-0.001,entry_next_open
106,exit,2026-09-13 06:15:00+00:00,2026-09-13 06:15:00+00:00,-1,2521.88,1.0,1.0,-9.914222149958558e-05,0.001,-0.0010991422214995856,opposite_next_open
107,entry,2026-09-13 07:45:00+00:00,2026-09-13 07:45:00+00:00,-1,2518.72,1.0,1.0,0.0,0.001,-0.001,entry_next_open
107,exit,2026-09-13 08:45:00+00:00,2026-09-13 08:45:00+00:00,-1,2492.33,1.0,1.0,0.010477544149409174,0.001,0.009477544149409173,opposite_next_open
108,entry,2026-09-13 10:10:00+00:00,2026-09-13 10:10:00+00:00,-1,2484.45,1.0,1.0,0.0,0.001,-0.001,entry_next_open
108,exit,2026-09-13 17:45:00+00:00,2026-09-13 17:45:00+00:00,-1,2502.7,1.0,1.0,-0.007345690193000463,0.001,-0.008345690193000462,opposite_next_open
109,entry,2026-09-13 17:45:00+00:00,2026-09-13 17:45:00+00:00,1,2502.7,1.0,1.0,0.0,0.001,-0.001,entry_next_open
109,exit,2026-09-13 19:05:00+00:00,2026-09-13 19:05:00+00:00,1,2509.88,1.0,1.0,0.0028689015862869266,0.001,0.0018689015862869266,opposite_next_open
110,entry,2026-09-13 19:35:00+00:00,2026-09-13 19:35:00+00:00,1,2502.94,1.0,1.0,0.0,0.001,-0.001,entry_next_open
110,exit,2026-09-13 20:30:00+00:00,2026-09-13 20:30:00+00:00,1,2508.85,1.0,1.0,0.00236122320151496,0.001,0.00136122320151496,opposite_next_open
111,entry,2026-09-13 21:50:00+00:00,2026-09-13 21:50:00+00:00,1,2508.87,1.0,1.0,0.0,0.001,-0.001,entry_next_open
111,exit,2026-09-14 01:00:00+00:00,2026-09-14 01:00:00+00:00,1,2483.18,1.0,1.0,-0.010239669652074462,0.001,-0.011239669652074461,opposite_next_open
112,entry,2026-09-14 01:00:00+00:00,2026-09-14 01:00:00+00:00,-1,2483.18,1.0,1.0,0.0,0.001,-0.001,entry_next_open
112,exit,2026-09-14 03:50:00+00:00,2026-09-14 03:50:00+00:00,-1,2509.77,1.0,1.0,-0.010708043718135676,0.001,-0.011708043718135677,opposite_next_open
113,entry,2026-09-14 03:50:00+00:00,2026-09-14 03:50:00+00:00,1,2509.77,1.0,1.0,0.0,0.001,-0.001,entry_next_open
113,exit,2026-09-14 12:35:00+00:00,2026-09-14 12:35:00+00:00,1,2515.33,1.0,1.0,0.002215342441737667,0.001,0.0012153424417376672,opposite_next_open
114,entry,2026-09-14 12:35:00+00:00,2026-09-14 12:35:00+00:00,-1,2515.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
114,exit,2026-09-14 13:10:00+00:00,2026-09-14 13:10:00+00:00,-1,2492.68,1.0,1.0,0.009004782672651339,0.001,0.00800478267265134,opposite_next_open
115,entry,2026-09-14 21:05:00+00:00,2026-09-14 21:05:00+00:00,1,2555.79,1.0,1.0,0.0,0.001,-0.001,entry_next_open
115,exit,2026-09-15 06:05:00+00:00,2026-09-15 06:05:00+00:00,1,2499.33,1.0,1.0,-0.02209101686758303,0.001,-0.023091016867583032,opposite_next_open
116,entry,2026-09-15 06:05:00+00:00,2026-09-15 06:05:00+00:00,-1,2499.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
116,exit,2026-09-15 06:40:00+00:00,2026-09-15 06:40:00+00:00,-1,2487.12,1.0,1.0,0.0048853092628824675,0.001,0.0038853092628824675,opposite_next_open
117,entry,2026-09-15 08:40:00+00:00,2026-09-15 08:40:00+00:00,-1,2472.33,1.0,1.0,0.0,0.001,-0.001,entry_next_open
