scope,minutes,definition,side,bars,duration_hours,start_utc,last_open_utc,end_close_utc,break_bar_open_utc,left_censored,right_censored,right_boundary,start_close,end_close,price_change_pct,zero_volume_bars,max_wick_dip_into_ma_pct,rank
common,5,wick,below,178,14.833333333333334,2026-02-15T09:15:00+00:00,2026-02-16T00:00:00+00:00,2026-02-16T00:05:00+00:00,2026-02-16T00:05:00+00:00,False,False,condition_failed,2070.19,1964.07,-5.126099536757501,0,0.0,11
common,5,wick,below,165,13.75,2026-03-06T09:10:00+00:00,2026-03-06T22:50:00+00:00,2026-03-06T22:55:00+00:00,2026-03-06T22:55:00+00:00,False,False,condition_failed,2064.21,1986.62,-3.7588229879711887,0,0.0,12
common,5,wick,below,165,13.75,2026-05-27T20:25:00+00:00,2026-05-28T10:05:00+00:00,2026-05-28T10:10:00+00:00,2026-05-28T10:10:00+00:00,False,False,condition_failed,2060.0,1993.96,-3.205825242718441,0,0.0,13
common,5,wick,below,163,13.583333333333334,2025-12-23T02:40:00+00:00,2025-12-23T16:10:00+00:00,2025-12-23T16:15:00+00:00,2025-12-23T16:15:00+00:00,False,False,condition_failed,2994.18,2948.7,-1.5189467567080173,0,0.0,14
common,5,wick,below,163,13.583333333333334,2026-02-27T09:40:00+00:00,2026-02-27T23:10:00+00:00,2026-02-27T23:15:00+00:00,2026-02-27T23:15:00+00:00,False,False,condition_failed,2019.06,1921.94,-4.8101591829861405,0,0.0,15
common,5,wick,below,162,13.5,2026-01-07T09:00:00+00:00,2026-01-07T22:25:00+00:00,2026-01-07T22:30:00+00:00,2026-01-07T22:30:00+00:00,False,False,condition_failed,3252.7,3154.35,-3.0236418975005397,0,0.0,16
common,5,wick,below,151,12.583333333333334,2026-04-02T01:20:00+00:00,2026-04-02T13:50:00+00:00,2026-04-02T13:55:00+00:00,2026-04-02T13:55:00+00:00,False,False,condition_failed,2114.26,2029.26,-4.020319166043917,0,0.0,17
common,5,wick,below,149,12.416666666666666,2026-04-18T03:55:00+00:00,2026-04-18T16:15:00+00:00,2026-04-18T16:20:00+00:00,2026-04-18T16:20:00+00:00,False,False,condition_failed,2404.4,2361.82,-1.7709199800366004,0,0.0,18
common,5,wick,below,146,12.166666666666666,2026-04-29T12:20:00+00:00,2026-04-30T00:25:00+00:00,2026-04-30T00:30:00+00:00,2026-04-30T00:30:00+00:00,False,False,condition_failed,2312.91,2253.59,-2.564734468699592,0,0.0,19
common,5,wick,below,141,11.75,2026-03-22T05:10:00+00:00,2026-03-22T16:50:00+00:00,2026-03-22T16:55:00+00:00,2026-03-22T16:55:00+00:00,False,False,condition_failed,2117.07,2081.25,-1.6919610593886913,0,0.0,20
common,15,body,above,290,72.5,2026-07-02T01:00:00+00:00,2026-07-05T01:15:00+00:00,2026-07-05T01:30:00+00:00,2026-07-05T01:30:00+00:00,False,False,condition_failed,1608.59,1767.77,9.895622874691501,0,0.2777225188933411,1
common,15,body,above,182,45.5,2026-03-15T18:00:00+00:00,2026-03-17T15:15:00+00:00,2026-03-17T15:30:00+00:00,2026-03-17T15:30:00+00:00,False,False,condition_failed,2107.97,2322.39,10.171871516198049,0,0.1906438270283815,2
common,15,body,above,177,44.25,2026-01-13T05:00:00+00:00,2026-01-15T01:00:00+00:00,2026-01-15T01:15:00+00:00,2026-01-15T01:15:00+00:00,False,False,condition_failed,3130.56,3332.11,6.4381452519677085,0,0.0,3
common,15,body,above,161,40.25,2026-02-13T09:00:00+00:00,2026-02-15T01:00:00+00:00,2026-02-15T01:15:00+00:00,2026-02-15T01:15:00+00:00,False,False,condition_failed,1953.59,2083.0,6.62421490691496,0,0.37425116494931504,4
common,15,body,above,154,38.5,2026-04-10T11:00:00+00:00,2026-04-12T01:15:00+00:00,2026-04-12T01:30:00+00:00,2026-04-12T01:30:00+00:00,False,False,condition_failed,2210.0,2282.63,3.2864253393665166,0,0.0,5
common,15,body,above,153,38.25,2026-01-01T17:00:00+00:00,2026-01-03T07:00:00+00:00,2026-01-03T07:15:00+00:00,2026-01-03T07:15:00+00:00,False,False,condition_failed,2984.88,3094.21,3.662793814156684,0,0.05033144827709502,6
common,15,body,above,152,38.0,2026-02-25T01:15:00+00:00,2026-02-26T15:00:00+00:00,2026-02-26T15:15:00+00:00,2026-02-26T15:15:00+00:00,False,False,condition_failed,1909.35,2041.77,6.935344488962225,0,0.1839718577875584,7
common,15,body,above,136,34.0,2026-03-31T15:15:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:15:00+00:00,2026-04-02T01:15:00+00:00,False,False,condition_failed,2059.73,2139.46,3.870895699921828,0,0.29498202838883353,8
common,15,body,above,123,30.75,2026-06-14T21:30:00+00:00,2026-06-16T04:00:00+00:00,2026-06-16T04:15:00+00:00,2026-06-16T04:15:00+00:00,False,False,condition_failed,1715.27,1776.03,3.542299463058285,0,0.27945804250256234,9
common,15,body,above,121,30.25,2026-03-04T07:30:00+00:00,2026-03-05T13:30:00+00:00,2026-03-05T13:45:00+00:00,2026-03-05T13:45:00+00:00,False,False,condition_failed,1992.2,2118.28,6.328681859251084,0,0.39325870896496007,10
common,15,body,above,118,29.5,2026-04-05T17:15:00+00:00,2026-04-06T22:30:00+00:00,2026-04-06T22:45:00+00:00,2026-04-06T22:45:00+00:00,False,False,condition_failed,2055.26,2128.01,3.5396981403812644,0,0.2027764532630114,11
common,15,body,above,114,28.5,2026-04-13T14:00:00+00:00,2026-04-14T18:15:00+00:00,2026-04-14T18:30:00+00:00,2026-04-14T18:30:00+00:00,False,False,condition_failed,2206.45,2333.58,5.761743977883027,0,0.15915644662481523,12
common,15,body,above,113,28.25,2026-06-07T20:00:00+00:00,2026-06-09T00:00:00+00:00,2026-06-09T00:15:00+00:00,2026-06-09T00:15:00+00:00,False,False,condition_failed,1619.77,1684.6,4.0024200966803924,0,0.014997457720547386,13
common,15,body,above,112,28.0,2026-05-01T21:30:00+00:00,2026-05-03T01:15:00+00:00,2026-05-03T01:30:00+00:00,2026-05-03T01:30:00+00:00,False,False,condition_failed,2288.23,2306.47,0.7971226668647802,0,0.05379147120623316,14
common,15,body,above,109,27.25,2026-01-05T14:30:00+00:00,2026-01-06T17:30:00+00:00,2026-01-06T17:45:00+00:00,2026-01-06T17:45:00+00:00,False,False,condition_failed,3167.92,3239.86,2.2708906790575467,0,0.6105793307530182,15
common,15,body,above,105,26.25,2026-03-23T11:15:00+00:00,2026-03-24T13:15:00+00:00,2026-03-24T13:30:00+00:00,2026-03-24T13:30:00+00:00,False,False,condition_failed,2166.4,2149.65,-0.7731720827178767,0,0.0,16
common,15,body,above,102,25.5,2026-02-07T15:15:00+00:00,2026-02-08T16:30:00+00:00,2026-02-08T16:45:00+00:00,2026-02-08T16:45:00+00:00,False,False,condition_failed,2045.87,2095.3,2.416087043653814,0,1.220813150395672,17
common,15,body,above,97,24.25,2026-04-26T05:00:00+00:00,2026-04-27T05:00:00+00:00,2026-04-27T05:15:00+00:00,2026-04-27T05:15:00+00:00,False,False,condition_failed,2327.52,2362.1,1.4857015192135892,0,0.0,18
common,15,body,above,89,22.25,2026-03-12T19:30:00+00:00,2026-03-13T17:30:00+00:00,2026-03-13T17:45:00+00:00,2026-03-13T17:45:00+00:00,False,False,condition_failed,2067.33,2106.7,1.9043887526422942,0,0.19234231162809812,19
common,15,body,above,89,22.25,2026-06-13T07:00:00+00:00,2026-06-14T05:00:00+00:00,2026-06-14T05:15:00+00:00,2026-06-14T05:15:00+00:00,False,False,condition_failed,1668.8,1677.0,0.49137104506231655,0,0.05126357645649388,20
common,15,body,below,457,114.25,2026-06-02T05:30:00+00:00,2026-06-06T23:30:00+00:00,2026-06-06T23:45:00+00:00,2026-06-06T23:45:00+00:00,False,False,condition_failed,1991.11,1566.85,-21.307712783321865,0,0.17551767607013513,1
common,15,body,below,431,107.75,2026-01-29T01:30:00+00:00,2026-02-02T13:00:00+00:00,2026-02-02T13:15:00+00:00,2026-02-02T13:15:00+00:00,False,False,condition_failed,2998.72,2310.07,-22.964798313947277,0,0.16865251396150827,2
common,15,body,below,268,67.0,2026-03-05T15:15:00+00:00,2026-03-08T10:00:00+00:00,2026-03-08T10:15:00+00:00,2026-03-08T10:15:00+00:00,False,False,condition_failed,2072.99,1965.42,-5.1891229576601745,0,0.15760134828075734,3
common,15,body,below,257,64.25,2026-01-18T23:30:00+00:00,2026-01-21T15:30:00+00:00,2026-01-21T15:45:00+00:00,2026-01-21T15:45:00+00:00,False,False,condition_failed,3310.16,2991.0,-9.641830002175123,0,0.907108719820176,4
common,15,body,below,232,58.0,2026-03-26T02:15:00+00:00,2026-03-28T12:00:00+00:00,2026-03-28T12:15:00+00:00,2026-03-28T12:15:00+00:00,False,False,condition_failed,2153.3,1999.1,-7.1611015650397185,0,0.036745924859517526,5
common,15,body,below,213,53.25,2026-02-04T09:15:00+00:00,2026-02-06T14:15:00+00:00,2026-02-06T14:30:00+00:00,2026-02-06T14:30:00+00:00,False,False,condition_failed,2260.0,1949.09,-13.7570796460177,0,0.45403023598819986,6
common,15,body,below,213,53.25,2026-05-15T03:45:00+00:00,2026-05-17T08:45:00+00:00,2026-05-17T09:00:00+00:00,2026-05-17T09:00:00+00:00,False,False,condition_failed,2272.42,2185.15,-3.8403992219748107,0,0.1721219375526093,7
common,15,body,below,200,50.0,2026-05-06T13:45:00+00:00,2026-05-08T15:30:00+00:00,2026-05-08T15:45:00+00:00,2026-05-08T15:45:00+00:00,False,False,condition_failed,2367.6,2284.19,-3.522976854198334,0,0.27408557188712745,8
common,15,body,below,187,46.75,2026-04-18T08:30:00+00:00,2026-04-20T07:00:00+00:00,2026-04-20T07:15:00+00:00,2026-04-20T07:15:00+00:00,False,False,condition_failed,2373.23,2285.59,-3.692857413735706,0,0.17390296169422373,9
common,15,body,below,181,45.25,2026-03-18T10:45:00+00:00,2026-03-20T07:45:00+00:00,2026-03-20T08:00:00+00:00,2026-03-20T08:00:00+00:00,False,False,condition_failed,2311.69,2149.2,-7.029056664172106,0,0.0,10
common,15,body,below,178,44.5,2026-06-17T19:00:00+00:00,2026-06-19T15:15:00+00:00,2026-06-19T15:30:00+00:00,2026-06-19T15:30:00+00:00,False,False,condition_failed,1771.4,1698.78,-4.099582251326639,0,0.15516916939518996,11
common,15,body,below,160,40.0,2026-01-07T09:15:00+00:00,2026-01-09T01:00:00+00:00,2026-01-09T01:15:00+00:00,2026-01-09T01:15:00+00:00,False,False,condition_failed,3227.62,3113.53,-3.5348027339029864,0,0.0,12
common,15,body,below,144,36.0,2026-03-21T23:00:00+00:00,2026-03-23T10:45:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,False,False,condition_failed,2145.36,2047.9,-4.542827311034047,0,0.0,13
common,15,body,below,144,36.0,2026-04-27T05:30:00+00:00,2026-04-28T17:15:00+00:00,2026-04-28T17:30:00+00:00,2026-04-28T17:30:00+00:00,False,False,condition_failed,2324.35,2284.01,-1.7355389678834765,0,0.0,14
common,15,body,below,144,36.0,2026-06-22T19:00:00+00:00,2026-06-24T06:45:00+00:00,2026-06-24T07:00:00+00:00,2026-06-24T07:00:00+00:00,False,False,condition_failed,1734.35,1673.99,-3.4802663822181112,0,0.15812360058044458,15
common,15,body,below,141,35.25,2026-04-12T01:45:00+00:00,2026-04-13T12:45:00+00:00,2026-04-13T13:00:00+00:00,2026-04-13T13:00:00+00:00,False,False,condition_failed,2218.07,2191.53,-1.1965357270059096,0,0.1015560073998298,16
common,15,body,below,138,34.5,2026-02-10T03:30:00+00:00,2026-02-11T13:45:00+00:00,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00,False,False,condition_failed,2060.96,1959.42,-4.926830215045419,0,0.0,17
common,15,body,below,136,34.0,2026-04-23T01:00:00+00:00,2026-04-24T10:45:00+00:00,2026-04-24T11:00:00+00:00,2026-04-24T11:00:00+00:00,False,False,condition_failed,2366.52,2314.59,-2.1943613407027995,0,0.04547594262345374,18
common,15,body,below,131,32.75,2026-02-27T09:45:00+00:00,2026-02-28T18:15:00+00:00,2026-02-28T18:30:00+00:00,2026-02-28T18:30:00+00:00,False,False,condition_failed,2009.0,1902.41,-5.305624688899946,0,0.132259001161426,19
common,15,body,below,130,32.5,2026-05-27T09:00:00+00:00,2026-05-28T17:15:00+00:00,2026-05-28T17:30:00+00:00,2026-05-28T17:30:00+00:00,False,False,condition_failed,2079.89,2013.83,-3.1761295068489126,0,0.5686510185021185,20
common,15,close,above,291,72.75,2026-07-02T00:45:00+00:00,2026-07-05T01:15:00+00:00,2026-07-05T01:30:00+00:00,2026-07-05T01:30:00+00:00,False,False,condition_failed,1602.82,1767.77,10.291236695324502,0,0.27872229362413714,1
common,15,close,above,183,45.75,2026-03-15T17:45:00+00:00,2026-03-17T15:15:00+00:00,2026-03-17T15:30:00+00:00,2026-03-17T15:30:00+00:00,False,False,condition_failed,2110.01,2322.39,10.065355140496957,0,0.1904595087516255,2
common,15,close,above,178,44.5,2026-01-13T04:45:00+00:00,2026-01-15T01:00:00+00:00,2026-01-15T01:15:00+00:00,2026-01-15T01:15:00+00:00,False,False,condition_failed,3120.7,3332.11,6.774441631685213,0,0.16112303863448885,3
common,15,close,above,162,40.5,2026-02-13T08:45:00+00:00,2026-02-15T01:00:00+00:00,2026-02-15T01:15:00+00:00,2026-02-15T01:15:00+00:00,False,False,condition_failed,1958.22,2083.0,6.372113449969863,0,0.37336628843201086,4
common,15,close,above,155,38.75,2026-04-10T10:45:00+00:00,2026-04-12T01:15:00+00:00,2026-04-12T01:30:00+00:00,2026-04-12T01:30:00+00:00,False,False,condition_failed,2196.52,2282.63,3.9202920984102274,0,0.05629256679196633,5
common,15,close,above,154,38.5,2026-01-01T16:45:00+00:00,2026-01-03T07:00:00+00:00,2026-01-03T07:15:00+00:00,2026-01-03T07:15:00+00:00,False,False,condition_failed,2981.55,3094.21,3.7785715483557247,0,0.05038766189845395,6
common,15,close,above,153,38.25,2026-02-25T01:00:00+00:00,2026-02-26T15:00:00+00:00,2026-02-26T15:15:00+00:00,2026-02-26T15:15:00+00:00,False,False,condition_failed,1903.35,2041.77,7.272440696666416,0,0.21920305674542503,7
common,15,close,above,137,34.25,2026-03-31T15:00:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:15:00+00:00,2026-04-02T01:15:00+00:00,False,False,condition_failed,2074.5,2139.46,3.1313569534827668,0,0.2928818189121871,8
common,15,close,above,124,31.0,2026-06-14T21:15:00+00:00,2026-06-16T04:00:00+00:00,2026-06-16T04:15:00+00:00,2026-06-16T04:15:00+00:00,False,False,condition_failed,1700.16,1776.03,4.462521174477696,0,0.28194169758338633,9
common,15,close,above,122,30.5,2026-03-04T07:15:00+00:00,2026-03-05T13:30:00+00:00,2026-03-05T13:45:00+00:00,2026-03-05T13:45:00+00:00,False,False,condition_failed,1984.8,2118.28,6.72511084240226,0,0.3947249093107585,10
common,15,close,above,119,29.75,2026-04-05T17:00:00+00:00,2026-04-06T22:30:00+00:00,2026-04-06T22:45:00+00:00,2026-04-06T22:45:00+00:00,False,False,condition_failed,2055.08,2128.01,3.548766957977323,0,0.20652886181236463,11
common,15,close,above,115,28.75,2026-04-13T13:45:00+00:00,2026-04-14T18:15:00+00:00,2026-04-14T18:30:00+00:00,2026-04-14T18:30:00+00:00,False,False,condition_failed,2214.0,2333.58,5.401084010840096,0,0.7985297338189276,12
common,15,close,above,114,28.5,2026-06-07T19:45:00+00:00,2026-06-09T00:00:00+00:00,2026-06-09T00:15:00+00:00,2026-06-09T00:15:00+00:00,False,False,condition_failed,1611.89,1684.6,4.510853718305818,0,0.25628552172055896,13
common,15,close,above,113,28.25,2026-05-01T21:15:00+00:00,2026-05-03T01:15:00+00:00,2026-05-03T01:30:00+00:00,2026-05-03T01:30:00+00:00,False,False,condition_failed,2288.78,2306.47,0.7729008467392884,0,0.06716564289449982,14
common,15,close,above,110,27.5,2026-01-05T14:15:00+00:00,2026-01-06T17:30:00+00:00,2026-01-06T17:45:00+00:00,2026-01-06T17:45:00+00:00,False,False,condition_failed,3153.31,3239.86,2.7447348976155306,0,0.6134082831941996,15
common,15,close,above,106,26.5,2026-03-23T11:00:00+00:00,2026-03-24T13:15:00+00:00,2026-03-24T13:30:00+00:00,2026-03-24T13:30:00+00:00,False,False,condition_failed,2167.91,2149.65,-0.8422858882518036,0,1.0737086237158406,16
common,15,close,above,103,25.75,2026-02-07T15:00:00+00:00,2026-02-08T16:30:00+00:00,2026-02-08T16:45:00+00:00,2026-02-08T16:45:00+00:00,False,False,condition_failed,2038.69,2095.3,2.7767831303435075,0,1.2251126949168307,17
common,15,close,above,98,24.5,2026-04-26T04:45:00+00:00,2026-04-27T05:00:00+00:00,2026-04-27T05:15:00+00:00,2026-04-27T05:15:00+00:00,False,False,condition_failed,2316.43,2362.1,1.9715683184901023,0,0.1286819487559244,18
common,15,close,above,90,22.5,2026-03-12T19:15:00+00:00,2026-03-13T17:30:00+00:00,2026-03-13T17:45:00+00:00,2026-03-13T17:45:00+00:00,False,False,condition_failed,2061.05,2106.7,2.2148904684505366,0,0.27216305604748425,19
common,15,close,above,90,22.5,2026-06-13T06:45:00+00:00,2026-06-14T05:00:00+00:00,2026-06-14T05:15:00+00:00,2026-06-14T05:15:00+00:00,False,False,condition_failed,1668.86,1677.0,0.48775811032681915,0,0.08862836507155572,20
common,15,close,below,458,114.5,2026-06-02T05:15:00+00:00,2026-06-06T23:30:00+00:00,2026-06-06T23:45:00+00:00,2026-06-06T23:45:00+00:00,False,False,condition_failed,1991.28,1566.85,-21.314430918805993,0,0.4042291055669408,1
common,15,close,below,432,108.0,2026-01-29T01:15:00+00:00,2026-02-02T13:00:00+00:00,2026-02-02T13:15:00+00:00,2026-02-02T13:15:00+00:00,False,False,condition_failed,2994.8,2310.07,-22.863964204621347,0,0.18913508946517885,2
common,15,close,below,269,67.25,2026-03-05T15:00:00+00:00,2026-03-08T10:00:00+00:00,2026-03-08T10:15:00+00:00,2026-03-08T10:15:00+00:00,False,False,condition_failed,2088.34,1965.42,-5.8860147294023,0,0.7736510717159428,3
common,15,close,below,258,64.5,2026-01-18T23:15:00+00:00,2026-01-21T15:30:00+00:00,2026-01-21T15:45:00+00:00,2026-01-21T15:45:00+00:00,False,False,condition_failed,3308.99,2991.0,-9.609880960655659,0,0.9074294573268441,4
common,15,close,below,233,58.25,2026-03-26T02:00:00+00:00,2026-03-28T12:00:00+00:00,2026-03-28T12:15:00+00:00,2026-03-28T12:15:00+00:00,False,False,condition_failed,2159.23,1999.1,-7.416069617409915,0,0.09412812075672045,5
common,15,close,below,214,53.5,2026-02-04T09:00:00+00:00,2026-02-06T14:15:00+00:00,2026-02-06T14:30:00+00:00,2026-02-06T14:30:00+00:00,False,False,condition_failed,2269.6,1949.09,-14.121871695452947,0,0.4521097697097866,6
common,15,close,below,214,53.5,2026-05-15T03:30:00+00:00,2026-05-17T08:45:00+00:00,2026-05-17T09:00:00+00:00,2026-05-17T09:00:00+00:00,False,False,condition_failed,2270.71,2185.15,-3.767984463009366,0,0.17225155714877746,7
common,15,close,below,201,50.25,2026-05-06T13:30:00+00:00,2026-05-08T15:30:00+00:00,2026-05-08T15:45:00+00:00,2026-05-08T15:45:00+00:00,False,False,condition_failed,2376.18,2284.19,-3.8713397133213756,0,0.3667721581137307,8
common,15,close,below,188,47.0,2026-04-18T08:15:00+00:00,2026-04-20T07:00:00+00:00,2026-04-20T07:15:00+00:00,2026-04-20T07:15:00+00:00,False,False,condition_failed,2386.48,2285.59,-4.227565284435652,0,0.210484339557272,9
common,15,close,below,182,45.5,2026-03-18T10:30:00+00:00,2026-03-20T07:45:00+00:00,2026-03-20T08:00:00+00:00,2026-03-20T08:00:00+00:00,False,False,condition_failed,2313.38,2149.2,-7.096974988977179,0,0.4722307849480111,10
common,15,close,below,179,44.75,2026-06-17T18:45:00+00:00,2026-06-19T15:15:00+00:00,2026-06-19T15:30:00+00:00,2026-06-19T15:30:00+00:00,False,False,condition_failed,1769.42,1698.78,-3.992268653004949,0,0.47581023923204135,11
common,15,close,below,161,40.25,2026-01-07T09:00:00+00:00,2026-01-09T01:00:00+00:00,2026-01-09T01:15:00+00:00,2026-01-09T01:15:00+00:00,False,False,condition_failed,3233.38,3113.53,-3.7066475329222026,0,0.29219385361927136,12
common,15,close,below,145,36.25,2026-03-21T22:45:00+00:00,2026-03-23T10:45:00+00:00,2026-03-23T11:00:00+00:00,2026-03-23T11:00:00+00:00,False,False,condition_failed,2148.71,2047.9,-4.691652200622698,0,0.06405781453367372,13
common,15,close,below,145,36.25,2026-04-27T05:15:00+00:00,2026-04-28T17:15:00+00:00,2026-04-28T17:30:00+00:00,2026-04-28T17:30:00+00:00,False,False,condition_failed,2333.22,2284.01,-2.1091024421186044,0,0.7202278396379529,14
common,15,close,below,145,36.25,2026-06-22T18:45:00+00:00,2026-06-24T06:45:00+00:00,2026-06-24T07:00:00+00:00,2026-06-24T07:00:00+00:00,False,False,condition_failed,1732.72,1673.99,-3.389468581190269,0,0.17208493005216768,15
common,15,close,below,142,35.5,2026-04-12T01:30:00+00:00,2026-04-13T12:45:00+00:00,2026-04-13T13:00:00+00:00,2026-04-13T13:00:00+00:00,False,False,condition_failed,2226.42,2191.53,-1.5670897674293194,0,1.2512014804035163,16
common,15,close,below,139,34.75,2026-02-10T03:15:00+00:00,2026-02-11T13:45:00+00:00,2026-02-11T14:00:00+00:00,2026-02-11T14:00:00+00:00,False,False,condition_failed,2070.79,1959.42,-5.378140709584256,0,0.9040350140123625,17
common,15,close,below,137,34.25,2026-04-23T00:45:00+00:00,2026-04-24T10:45:00+00:00,2026-04-24T11:00:00+00:00,2026-04-24T11:00:00+00:00,False,False,condition_failed,2371.92,2314.59,-2.417029242132951,0,0.13289866437315084,18
common,15,close,below,132,33.0,2026-02-27T09:30:00+00:00,2026-02-28T18:15:00+00:00,2026-02-28T18:30:00+00:00,2026-02-28T18:30:00+00:00,False,False,condition_failed,2019.06,1902.41,-5.77744098739017,0,0.4951663192248882,19
common,15,close,below,131,32.75,2026-05-27T08:45:00+00:00,2026-05-28T17:15:00+00:00,2026-05-28T17:30:00+00:00,2026-05-28T17:30:00+00:00,False,False,condition_failed,2084.0,2013.83,-3.3670825335892496,0,0.5675295426450918,20
common,15,wick,above,289,72.25,2026-07-02T01:00:00+00:00,2026-07-05T01:00:00+00:00,2026-07-05T01:15:00+00:00,2026-07-05T01:15:00+00:00,False,False,condition_failed,1608.59,1771.1,10.102636470449266,0,0.0,1
common,15,wick,above,177,44.25,2026-01-13T05:00:00+00:00,2026-01-15T01:00:00+00:00,2026-01-15T01:15:00+00:00,2026-01-15T01:15:00+00:00,False,False,condition_failed,3130.56,3332.11,6.4381452519677085,0,0.0,2
common,15,wick,above,156,39.0,2026-03-15T19:15:00+00:00,2026-03-17T10:00:00+00:00,2026-03-17T10:15:00+00:00,2026-03-17T10:15:00+00:00,False,False,condition_failed,2110.69,2312.06,9.540482022466579,0,0.0,3
common,15,wick,above,154,38.5,2026-04-10T11:00:00+00:00,2026-04-12T01:15:00+00:00,2026-04-12T01:30:00+00:00,2026-04-12T01:30:00+00:00,False,False,condition_failed,2210.0,2282.63,3.2864253393665166,0,0.0,4
common,15,wick,above,152,38.0,2026-01-01T17:15:00+00:00,2026-01-03T07:00:00+00:00,2026-01-03T07:15:00+00:00,2026-01-03T07:15:00+00:00,False,False,condition_failed,2990.71,3094.21,3.460716686004317,0,0.0,5
common,15,wick,above,150,37.5,2026-02-13T11:45:00+00:00,2026-02-15T01:00:00+00:00,2026-02-15T01:15:00+00:00,2026-02-15T01:15:00+00:00,False,False,condition_failed,1959.36,2083.0,6.310223746529475,0,0.0,6
common,15,wick,above,150,37.5,2026-02-25T01:15:00+00:00,2026-02-26T14:30:00+00:00,2026-02-26T14:45:00+00:00,2026-02-26T14:45:00+00:00,False,False,condition_failed,1909.35,2059.11,7.843506952627877,0,0.0,7
common,15,wick,above,135,33.75,2026-03-31T15:15:00+00:00,2026-04-02T00:45:00+00:00,2026-04-02T01:00:00+00:00,2026-04-02T01:00:00+00:00,False,False,condition_failed,2059.73,2154.57,4.604486995868395,0,0.0,8
common,15,wick,above,116,29.0,2026-06-14T21:30:00+00:00,2026-06-16T02:15:00+00:00,2026-06-16T02:30:00+00:00,2026-06-16T02:30:00+00:00,False,False,condition_failed,1715.27,1772.56,3.3399989506025296,0,0.0,9
common,15,wick,above,112,28.0,2026-06-07T20:15:00+00:00,2026-06-09T00:00:00+00:00,2026-06-09T00:15:00+00:00,2026-06-09T00:15:00+00:00,False,False,condition_failed,1623.94,1684.6,3.7353596807763845,0,0.0,10
common,15,wick,above,109,27.25,2026-05-01T21:45:00+00:00,2026-05-03T00:45:00+00:00,2026-05-03T01:00:00+00:00,2026-05-03T01:00:00+00:00,False,False,condition_failed,2291.35,2313.04,0.9466035306696874,0,0.0,11
common,15,wick,above,106,26.5,2026-01-05T15:15:00+00:00,2026-01-06T17:30:00+00:00,2026-01-06T17:45:00+00:00,2026-01-06T17:45:00+00:00,False,False,condition_failed,3163.22,3239.86,2.422847604656031,0,0.0,12
common,15,wick,above,105,26.25,2026-03-23T11:15:00+00:00,2026-03-24T13:15:00+00:00,2026-03-24T13:30:00+00:00,2026-03-24T13:30:00+00:00,False,False,condition_failed,2166.4,2149.65,-0.7731720827178767,0,0.0,13
common,15,wick,above,101,25.25,2026-04-13T16:15:00+00:00,2026-04-14T17:15:00+00:00,2026-04-14T17:30:00+00:00,2026-04-14T17:30:00+00:00,False,False,condition_failed,2225.3,2333.79,4.8752977126679475,0,0.0,14
common,15,wick,above,98,24.5,2026-03-04T07:30:00+00:00,2026-03-05T07:45:00+00:00,2026-03-05T08:00:00+00:00,2026-03-05T08:00:00+00:00,False,False,condition_failed,1992.2,2104.09,5.616403975504469,0,0.0,15
common,15,wick,above,97,24.25,2026-04-26T05:00:00+00:00,2026-04-27T05:00:00+00:00,2026-04-27T05:15:00+00:00,2026-04-27T05:15:00+00:00,False,False,condition_failed,2327.52,2362.1,1.4857015192135892,0,0.0,16
common,15,wick,above,96,24.0,2026-04-05T22:45:00+00:00,2026-04-06T22:30:00+00:00,2026-04-06T22:45:00+00:00,2026-04-06T22:45:00+00:00,False,False,condition_failed,2084.69,2128.01,2.0780068019705666,0,0.0,17
common,15,wick,above,94,23.5,2026-02-07T17:15:00+00:00,2026-02-08T16:30:00+00:00,2026-02-08T16:45:00+00:00,2026-02-08T16:45:00+00:00,False,False,condition_failed,2054.9,2095.3,1.9660324103362825,0,0.0,18
common,15,wick,above,88,22.0,2026-02-28T18:45:00+00:00,2026-03-01T16:30:00+00:00,2026-03-01T16:45:00+00:00,2026-03-01T16:45:00+00:00,False,False,condition_failed,1934.92,1999.12,3.3179666342794345,0,0.0,19
common,15,wick,above,87,21.75,2026-04-22T01:45:00+00:00,2026-04-22T23:15:00+00:00,2026-04-22T23:30:00+00:00,2026-04-22T23:30:00+00:00,False,False,condition_failed,2321.5,2385.02,2.7361619642472634,0,0.0,20
common,15,wick,below,454,113.5,2026-06-02T06:00:00+00:00,2026-06-06T23:15:00+00:00,2026-06-06T23:30:00+00:00,2026-06-06T23:30:00+00:00,False,False,condition_failed,1981.35,1559.44,-21.294067176420107,0,0.0,1
common,15,wick,below,425,106.25,2026-01-29T02:00:00+00:00,2026-02-02T12:00:00+00:00,2026-02-02T12:15:00+00:00,2026-02-02T12:15:00+00:00,False,False,condition_failed,2993.47,2297.83,-23.238582648230977,0,0.0,2
common,15,wick,below,255,63.75,2026-01-18T23:30:00+00:00,2026-01-21T15:00:00+00:00,2026-01-21T15:15:00+00:00,2026-01-21T15:15:00+00:00,False,False,condition_failed,3310.16,2995.49,-9.50618701210818,0,0.0,3
