venue,symbol,asset,timeframe_min,arm,signal_i,side,signal_bar_open,signal_close,in_window,htf_sma60,htf_slope,htf_slope_aligned,htf_close_time,signal_atr_pct,rv,momentum,signal_price,policy,status,blocking_trade
binance_um,ETHUSDT,ETH,5,ordinary,693271,1,2026-08-04 04:35:00+00:00,2026-08-04 04:40:00+00:00,True,1863.6,0.3683333333333394,True,2026-08-04 04:30:00+00:00,0.0013835546664845,3.206852920754088,0.2653168816027395,1870.48,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693298,-1,2026-08-04 06:50:00+00:00,2026-08-04 06:55:00+00:00,True,1863.9103333333337,-0.1233333333332211,True,2026-08-04 06:45:00+00:00,0.0013193758992978,2.17095376042761,0.1357647996163807,1855.3,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693345,1,2026-08-04 10:45:00+00:00,2026-08-04 10:50:00+00:00,True,1861.2111666666667,-0.135833333333494,False,2026-08-04 10:45:00+00:00,0.001738663427256,11.17464616385558,0.4403699854840473,1867.41,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693543,-1,2026-08-05 03:15:00+00:00,2026-08-05 03:20:00+00:00,True,1871.738,0.0250000000000909,False,2026-08-05 03:15:00+00:00,0.0016105334321527,4.352932600109262,0.0423323981390121,1863.73,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693592,-1,2026-08-05 07:20:00+00:00,2026-08-05 07:25:00+00:00,True,1871.2628333333337,-0.0484999999998763,True,2026-08-05 07:15:00+00:00,0.0010244213961445,6.777818466824783,0.0521957874522123,1863.64,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693600,1,2026-08-05 08:00:00+00:00,2026-08-05 08:05:00+00:00,True,1871.1631666666665,0.0476666666666005,True,2026-08-05 08:00:00+00:00,0.001123290512284,4.087195192925397,0.1446773617221348,1871.78,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,693634,-1,2026-08-05 10:50:00+00:00,2026-08-05 10:55:00+00:00,True,1870.366166666667,-0.1160000000002128,True,2026-08-05 10:45:00+00:00,0.0011888181701073,9.357230977131778,0.1526972403826955,1866.11,baseline,skipped_in_position,ETHUSDT:5:ordinary:baseline:2026-08-05 08:05:00+00:00
binance_um,ETHUSDT,ETH,5,ordinary,693666,-1,2026-08-05 13:30:00+00:00,2026-08-05 13:35:00+00:00,True,1869.9423333333332,-0.1100000000003547,True,2026-08-05 13:30:00+00:00,0.0021263669030611,12.43941464139666,0.4285101778890821,1858.3,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,694195,1,2026-08-07 09:35:00+00:00,2026-08-07 09:40:00+00:00,True,1903.3505,-0.005166666666355,False,2026-08-07 09:30:00+00:00,0.0013474670850661,3.028918745407,0.4099758455882101,1916.96,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,694471,1,2026-08-08 08:35:00+00:00,2026-08-08 08:40:00+00:00,True,1914.4503333333332,0.1316666666666606,True,2026-08-08 08:30:00+00:00,0.0003098924805811,2.469367862774141,0.2396849951610484,1916.55,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,694483,1,2026-08-08 09:35:00+00:00,2026-08-08 09:40:00+00:00,True,1914.7416666666663,0.0668333333330792,True,2026-08-08 09:30:00+00:00,0.0005538704923965,2.5457063798304422,0.2677077940046012,1918.35,baseline,skipped_in_position,ETHUSDT:5:ordinary:baseline:2026-08-08 08:40:00+00:00
binance_um,ETHUSDT,ETH,5,ordinary,694538,1,2026-08-08 14:10:00+00:00,2026-08-08 14:15:00+00:00,True,1916.2631666666668,0.0885000000002946,True,2026-08-08 14:00:00+00:00,0.0003905566433265,0.9063779384780716,0.1243015568735163,1920.62,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,696007,-1,2026-08-13 16:35:00+00:00,2026-08-13 16:40:00+00:00,True,1887.1901666666668,0.0476666666670553,False,2026-08-13 16:30:00+00:00,0.0024747367848447,10.753055711205889,0.3459131930039159,1869.17,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,696094,-1,2026-08-13 23:50:00+00:00,2026-08-13 23:55:00+00:00,True,1884.7235,-0.0886666666667679,True,2026-08-13 23:45:00+00:00,0.0006966451674658,2.1868284086613525,0.5645881231918173,1883.93,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,696142,-1,2026-08-14 03:50:00+00:00,2026-08-14 03:55:00+00:00,True,1885.5541666666663,-0.0411666666668679,True,2026-08-14 03:45:00+00:00,0.0009596558500156,1.92342816313441,0.0799544315218511,1882.37,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,696159,-1,2026-08-14 05:15:00+00:00,2026-08-14 05:20:00+00:00,True,1884.913,-0.1659999999999399,True,2026-08-14 05:15:00+00:00,0.0007258614310192,2.404596943348448,0.3322069802006006,1881.02,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,696171,-1,2026-08-14 06:15:00+00:00,2026-08-14 06:20:00+00:00,True,1884.1975,-0.1979999999998654,True,2026-08-14 06:15:00+00:00,0.0007760794946177,4.397338608518523,0.3173312898302324,1878.67,baseline,skipped_in_position,ETHUSDT:5:ordinary:baseline:2026-08-14 05:20:00+00:00
binance_um,ETHUSDT,ETH,5,ordinary,696653,1,2026-08-15 22:25:00+00:00,2026-08-15 22:30:00+00:00,True,1881.5651666666668,0.0345000000002073,True,2026-08-15 22:15:00+00:00,0.0002396024944618,1.6063123382248217,0.2699444187918153,1884.69,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,697609,-1,2026-08-19 06:05:00+00:00,2026-08-19 06:10:00+00:00,True,1913.1508333333336,-0.0164999999999508,True,2026-08-19 06:00:00+00:00,0.0009087124128127,8.464953023285235,0.1583726021121738,1905.88,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,697639,1,2026-08-19 08:35:00+00:00,2026-08-19 08:40:00+00:00,True,1913.0671666666667,0.0148333333333994,True,2026-08-19 08:30:00+00:00,0.0013529258015532,12.396765932174976,0.1219719808298004,1924.63,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,698215,1,2026-08-21 08:35:00+00:00,2026-08-21 08:40:00+00:00,True,2341.802666666667,0.7235000000000582,True,2026-08-21 08:30:00+00:00,0.0043549063794429,3.834536312280049,0.2271901655354384,2408.75,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,698654,-1,2026-08-22 21:10:00+00:00,2026-08-22 21:15:00+00:00,True,2424.4718333333335,-0.1403333333332739,True,2026-08-22 21:00:00+00:00,0.0021639552739397,7.972143408708137,0.7494938576509048,2411.52,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,699603,1,2026-08-26 04:15:00+00:00,2026-08-26 04:20:00+00:00,True,2458.484,-0.022666666666737,False,2026-08-26 04:15:00+00:00,0.0018747721846328,0.7735661247256376,0.0764391650933486,2468.93,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,699664,-1,2026-08-26 09:20:00+00:00,2026-08-26 09:25:00+00:00,True,2455.6604999999995,-0.2906666666672208,True,2026-08-26 09:15:00+00:00,0.0019518368822403,3.4208819765239404,0.0331530662326454,2445.24,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,699680,1,2026-08-26 10:40:00+00:00,2026-08-26 10:45:00+00:00,True,2454.148166666667,-0.127833333333001,False,2026-08-26 10:30:00+00:00,0.0019564215027067,3.6478604560328223,0.5369837209615238,2464.17,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,699761,1,2026-08-26 17:25:00+00:00,2026-08-26 17:30:00+00:00,True,2456.668166666667,-0.1321666666663077,False,2026-08-26 17:15:00+00:00,0.0023987214400083,4.523279743946649,0.2767552116396202,2461.98,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,699785,1,2026-08-26 19:25:00+00:00,2026-08-26 19:30:00+00:00,True,2456.6679999999997,0.0674999999996543,True,2026-08-26 19:15:00+00:00,0.0020320943683948,9.217247229607596,0.3620116610245809,2479.11,baseline,skipped_in_position,ETHUSDT:5:ordinary:baseline:2026-08-26 17:30:00+00:00
binance_um,ETHUSDT,ETH,5,ordinary,700294,1,2026-08-28 13:50:00+00:00,2026-08-28 13:55:00+00:00,True,2498.8096666666665,-0.2570000000000618,False,2026-08-28 13:45:00+00:00,0.0020592559299821,3.238382787718509,0.0297024354620777,2511.64,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,700578,-1,2026-08-29 13:30:00+00:00,2026-08-29 13:35:00+00:00,True,2436.684333333333,0.0048333333334085,False,2026-08-29 13:30:00+00:00,0.0006982532377775,0.9229480232593812,0.0213792159112074,2432.7,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,700611,1,2026-08-29 16:15:00+00:00,2026-08-29 16:20:00+00:00,True,2436.7308333333335,0.1418333333331247,True,2026-08-29 16:15:00+00:00,0.0013358700014326,8.746655064050746,0.2396131368835868,2449.33,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,701380,-1,2026-09-01 08:20:00+00:00,2026-09-01 08:25:00+00:00,True,2471.579666666667,-0.1263333333326954,True,2026-09-01 08:15:00+00:00,0.0017971314459496,2.4711342594710572,0.1384774639800704,2457.22,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,701887,1,2026-09-03 02:35:00+00:00,2026-09-03 02:40:00+00:00,True,2388.892666666666,0.3568333333332703,True,2026-09-03 02:30:00+00:00,0.0023425833602369,2.626758875245212,0.1141160944747625,2400.58,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,701921,-1,2026-09-03 05:25:00+00:00,2026-09-03 05:30:00+00:00,True,2391.3901666666666,-0.0768333333335249,True,2026-09-03 05:15:00+00:00,0.0021752141704038,4.936100515176054,0.5800682921877369,2384.1,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,703324,1,2026-09-08 02:20:00+00:00,2026-09-08 02:25:00+00:00,True,2489.325166666667,0.1448333333337359,True,2026-09-08 02:15:00+00:00,0.001567534697384,3.892549459553297,0.1709397133217867,2505.72,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,703669,1,2026-09-09 07:05:00+00:00,2026-09-09 07:10:00+00:00,True,2491.1781666666666,0.0380000000000109,True,2026-09-09 07:00:00+00:00,0.0017462714225578,8.690377480569285,0.1358293235862047,2512.63,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,704004,-1,2026-09-10 11:00:00+00:00,2026-09-10 11:05:00+00:00,True,2468.4028333333335,-0.019999999999527,True,2026-09-10 11:00:00+00:00,0.0015365777551369,4.318454288502731,0.2327579909905262,2458.41,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,704017,-1,2026-09-10 12:05:00+00:00,2026-09-10 12:10:00+00:00,True,2468.279666666667,-0.1556666666670025,True,2026-09-10 12:00:00+00:00,0.001558795872603,2.34182531254519,0.2230098193405431,2455.37,baseline,skipped_in_position,ETHUSDT:5:ordinary:baseline:2026-09-10 11:05:00+00:00
binance_um,ETHUSDT,ETH,5,ordinary,704683,-1,2026-09-12 19:35:00+00:00,2026-09-12 19:40:00+00:00,True,2528.025333333333,0.1241666666660421,False,2026-09-12 19:30:00+00:00,0.00107505165349,1.8435507733692,0.2447252790358513,2514.45,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,705696,-1,2026-09-16 08:00:00+00:00,2026-09-16 08:05:00+00:00,True,2403.434666666667,-0.4268333333329792,True,2026-09-16 08:00:00+00:00,0.0015561813640979,4.8631398670023485,0.1814575962042278,2389.52,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,705757,-1,2026-09-16 13:05:00+00:00,2026-09-16 13:10:00+00:00,True,2401.369,0.2736666666669407,False,2026-09-16 13:00:00+00:00,0.0021437106517626,0.6238798248549754,0.5291329300555944,2398.76,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,707503,-1,2026-09-22 14:35:00+00:00,2026-09-22 14:40:00+00:00,True,2742.1683333333335,-0.5674999999996544,True,2026-09-22 14:30:00+00:00,0.0032081317632493,4.833449033895152,0.3663633457961209,2728.54,baseline,closed,
binance_um,ETHUSDT,ETH,5,ordinary,707606,1,2026-09-22 23:10:00+00:00,2026-09-22 23:15:00+00:00,True,2745.511,0.4401666666667552,True,2026-09-22 23:00:00+00:00,0.0021306605937923,5.348283985558755,0.1608543642877748,2765.77,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,692012,1,2026-07-30 19:40:00+00:00,2026-07-30 19:45:00+00:00,True,1915.662,0.336333333333414,True,2026-07-30 19:30:00+00:00,0.0013408029703905,1.412384722821287,0.0492889333653688,1924.67,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,692059,1,2026-07-30 23:35:00+00:00,2026-07-30 23:40:00+00:00,True,1920.9196666666664,0.2209999999997762,True,2026-07-30 23:30:00+00:00,0.0016004258633473,5.375708540251475,0.2404398092793824,1933.81,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,693271,1,2026-08-04 04:35:00+00:00,2026-08-04 04:40:00+00:00,True,1863.6,0.3683333333333394,True,2026-08-04 04:30:00+00:00,0.0013835546664845,3.206852920754088,0.2653168816027395,1870.48,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,693348,1,2026-08-04 11:00:00+00:00,2026-08-04 11:05:00+00:00,True,1861.1591666666668,-0.0519999999999072,False,2026-08-04 11:00:00+00:00,0.0016604714138935,1.8444663048161232,0.4022561334830513,1868.94,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,693621,1,2026-08-05 09:45:00+00:00,2026-08-05 09:50:00+00:00,True,1870.6798333333336,-0.0376666666663823,False,2026-08-05 09:45:00+00:00,0.0008642167689281,0.774196212019418,0.2428516695309528,1872.36,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,694195,1,2026-08-07 09:35:00+00:00,2026-08-07 09:40:00+00:00,True,1903.3505,-0.005166666666355,False,2026-08-07 09:30:00+00:00,0.0013474670850661,3.028918745407,0.4099758455882101,1916.96,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,694471,1,2026-08-08 08:35:00+00:00,2026-08-08 08:40:00+00:00,True,1914.4503333333332,0.1316666666666606,True,2026-08-08 08:30:00+00:00,0.0003098924805811,2.469367862774141,0.2396849951610484,1916.55,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,694538,1,2026-08-08 14:10:00+00:00,2026-08-08 14:15:00+00:00,True,1916.2631666666668,0.0885000000002946,True,2026-08-08 14:00:00+00:00,0.0003905566433265,0.9063779384780716,0.1243015568735163,1920.62,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,696653,1,2026-08-15 22:25:00+00:00,2026-08-15 22:30:00+00:00,True,1881.5651666666668,0.0345000000002073,True,2026-08-15 22:15:00+00:00,0.0002396024944618,1.6063123382248217,0.2699444187918153,1884.69,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,697639,1,2026-08-19 08:35:00+00:00,2026-08-19 08:40:00+00:00,True,1913.0671666666667,0.0148333333333994,True,2026-08-19 08:30:00+00:00,0.0013529258015532,12.396765932174976,0.1219719808298004,1924.63,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,699603,1,2026-08-26 04:15:00+00:00,2026-08-26 04:20:00+00:00,True,2458.484,-0.022666666666737,False,2026-08-26 04:15:00+00:00,0.0018747721846328,0.7735661247256376,0.0764391650933486,2468.93,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,699682,1,2026-08-26 10:50:00+00:00,2026-08-26 10:55:00+00:00,True,2454.3016666666667,0.1534999999998945,True,2026-08-26 10:45:00+00:00,0.0021856030893211,2.715814722142581,0.6203793143245764,2469.41,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,699770,1,2026-08-26 18:10:00+00:00,2026-08-26 18:15:00+00:00,True,2456.4178333333334,-0.0706666666665114,False,2026-08-26 18:00:00+00:00,0.0022805672251072,4.146371179455124,0.2662409192824947,2466.38,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,700294,1,2026-08-28 13:50:00+00:00,2026-08-28 13:55:00+00:00,True,2498.8096666666665,-0.2570000000000618,False,2026-08-28 13:45:00+00:00,0.0020592559299821,3.238382787718509,0.0297024354620777,2511.64,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,700611,1,2026-08-29 16:15:00+00:00,2026-08-29 16:20:00+00:00,True,2436.7308333333335,0.1418333333331247,True,2026-08-29 16:15:00+00:00,0.0013358700014326,8.746655064050746,0.2396131368835868,2449.33,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,701887,1,2026-09-03 02:35:00+00:00,2026-09-03 02:40:00+00:00,True,2388.892666666666,0.3568333333332703,True,2026-09-03 02:30:00+00:00,0.0023425833602369,2.626758875245212,0.1141160944747625,2400.58,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,703324,1,2026-09-08 02:20:00+00:00,2026-09-08 02:25:00+00:00,True,2489.325166666667,0.1448333333337359,True,2026-09-08 02:15:00+00:00,0.001567534697384,3.892549459553297,0.1709397133217867,2505.72,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,703674,1,2026-09-09 07:30:00+00:00,2026-09-09 07:35:00+00:00,True,2491.9456666666665,0.4141666666664605,True,2026-09-09 07:30:00+00:00,0.0017544461049522,1.4941436171486566,0.5406091182214569,2512.04,baseline,closed,
binance_um,ETHUSDT,ETH,5,joint,707606,1,2026-09-22 23:10:00+00:00,2026-09-22 23:15:00+00:00,True,2745.511,0.4401666666667552,True,2026-09-22 23:00:00+00:00,0.0021306605937923,5.348283985558755,0.1608543642877748,2765.77,baseline,closed,
