交易编号,方向_1多_负1空,入场时间UTC,退出K线开盘时间UTC,入场价,原始1h止损,3R目标价,退出价,止损距离比例,毛R,净R,毛价格收益比例,净价格收益比例,退出原因,持仓5m根数,大菱形1h开盘UTC,大菱形确认UTC,5m确认可用UTC,等待5m根数
94,-1,2024-04-23 03:00:00+00:00,2024-04-23 14:10:00+00:00,66619.6,66900.0,65778.40000000002,66900.0,0.0042089715339028,-1.0,-1.4751754636234051,-0.0042089715339028,-0.0062089715339028,stop,135,2024-04-23 02:00:00+00:00,2024-04-23 03:00:00+00:00,,0
95,1,2024-04-25 01:00:00+00:00,2024-04-25 01:40:00+00:00,64548.3,64230.0,65503.20000000001,64230.0,0.0049311910615771,-1.0,-1.4055815268614478,-0.0049311910615771,-0.0069311910615771,stop,9,2024-04-25 00:00:00+00:00,2024-04-25 01:00:00+00:00,,0
96,1,2024-04-27 09:00:00+00:00,2024-04-27 09:05:00+00:00,63016.7,62914.3,63323.89999999998,62914.3,0.0016249660804198,-1.0,-2.23079492187507,-0.0016249660804198,-0.0036249660804198,stop,2,2024-04-27 08:00:00+00:00,2024-04-27 09:00:00+00:00,,0
97,1,2024-04-29 13:00:00+00:00,2024-04-29 13:40:00+00:00,62619.5,62054.0,64316.0,62054.0,0.0090307332380488,-1.0,-1.2214659593280284,-0.0090307332380488,-0.0110307332380488,stop,9,2024-04-29 12:00:00+00:00,2024-04-29 13:00:00+00:00,,0
98,-1,2024-04-30 05:00:00+00:00,2024-04-30 08:30:00+00:00,63427.3,63723.8,62537.8,62537.8,0.0046746432529841,3.0,2.5721598650927486,0.0140239297589523,0.0120239297589523,target,43,2024-04-30 04:00:00+00:00,2024-04-30 05:00:00+00:00,,0
99,1,2024-04-30 22:00:00+00:00,2024-04-30 22:30:00+00:00,60170.0,59952.8,60821.59999999999,60821.59999999999,0.0036097723117832,3.0,2.4459484346224603,0.0108293169353496,0.0088293169353496,target,7,2024-04-30 21:00:00+00:00,2024-04-30 22:00:00+00:00,,0
100,1,2024-05-01 18:00:00+00:00,2024-05-03 02:15:00+00:00,57439.9,56617.1,59908.30000000001,59908.30000000001,0.0143245374730806,3.0,2.86037943607195,0.0429736124192418,0.0409736124192418,target,388,2024-05-01 17:00:00+00:00,2024-05-01 18:00:00+00:00,,0
101,-1,2024-05-04 03:00:00+00:00,2024-05-04 04:45:00+00:00,62700.4,62914.3,62058.7,62914.3,0.0034114614898788,-1.0,-1.5862589995324878,-0.0034114614898788,-0.0054114614898788,stop,22,2024-05-04 02:00:00+00:00,2024-05-04 03:00:00+00:00,,0
102,-1,2024-05-04 14:00:00+00:00,2024-05-04 20:10:00+00:00,63728.0,64171.9,62396.3,64171.9,0.0069655410494602,-1.0,-1.287127731471051,-0.0069655410494602,-0.0089655410494602,stop,75,2024-05-04 13:00:00+00:00,2024-05-04 14:00:00+00:00,,0
103,-1,2024-05-06 11:00:00+00:00,2024-05-10 16:05:00+00:00,64018.0,65272.0,60256.0,60256.0,0.0195882408072729,3.0,2.897897926634769,0.0587647224218188,0.0567647224218188,target,1214,2024-05-06 10:00:00+00:00,2024-05-06 11:00:00+00:00,,0
104,1,2024-05-11 02:00:00+00:00,2024-05-11 02:15:00+00:00,60872.8,60764.9,61196.50000000001,60764.9,0.0017725486588427,-1.0,-2.128318813716389,-0.0017725486588427,-0.0037725486588427,stop,4,2024-05-11 01:00:00+00:00,2024-05-11 02:00:00+00:00,,0
105,-1,2024-05-13 22:00:00+00:00,2024-05-14 06:10:00+00:00,62900.0,63130.0,62210.0,62210.0,0.0036565977742448,3.0,2.4530434782608697,0.0109697933227344,0.0089697933227344,target,99,2024-05-13 21:00:00+00:00,2024-05-13 22:00:00+00:00,,0
106,-1,2024-05-16 01:00:00+00:00,2024-05-16 12:30:00+00:00,66084.1,66687.7,64273.30000000003,66687.7,0.0091338158498033,-1.0,-1.2189665341285651,-0.0091338158498033,-0.0111338158498033,stop,139,2024-05-16 00:00:00+00:00,2024-05-16 01:00:00+00:00,,0
107,1,2024-05-20 03:00:00+00:00,2024-05-20 05:00:00+00:00,66683.6,66503.5,67223.90000000002,67223.90000000002,0.0027008139932458,3.0,2.2594825097168476,0.0081024419797374,0.0061024419797374,target,25,2024-05-20 02:00:00+00:00,2024-05-20 03:00:00+00:00,,0
108,-1,2024-05-21 05:00:00+00:00,2024-05-21 06:35:00+00:00,70938.0,71305.0,69837.0,71305.0,0.0051735318165158,-1.0,-1.38658310626703,-0.0051735318165158,-0.0071735318165158,stop,20,2024-05-21 04:00:00+00:00,2024-05-21 05:00:00+00:00,,0
109,1,2024-05-24 03:00:00+00:00,2024-05-24 05:00:00+00:00,67993.3,67650.0,69023.20000000001,67650.0,0.0050490268894141,-1.0,-1.3961159335857818,-0.0050490268894141,-0.0070490268894141,stop,25,2024-05-24 02:00:00+00:00,2024-05-24 03:00:00+00:00,,0
110,-1,2024-05-28 00:00:00+00:00,2024-05-28 01:35:00+00:00,69410.2,69578.0,68906.79999999999,69578.0,0.0024175121235784,-1.0,-1.82729678188318,-0.0024175121235784,-0.0044175121235784,stop,20,2024-05-27 23:00:00+00:00,2024-05-28 00:00:00+00:00,,0
111,-1,2024-05-30 22:00:00+00:00,2024-05-31 01:00:00+00:00,68426.3,68552.5,68047.70000000001,68552.5,0.0018443200932974,-1.0,-2.0844104595879807,-0.0018443200932974,-0.0038443200932974,stop,37,2024-05-30 21:00:00+00:00,2024-05-30 22:00:00+00:00,,0
112,-1,2024-06-03 15:00:00+00:00,2024-06-04 14:15:00+00:00,68778.6,70090.9,64841.70000000004,70090.9,0.0190800626939191,-1.0,-1.104821458507964,-0.0190800626939191,-0.0210800626939191,stop,280,2024-06-03 14:00:00+00:00,2024-06-03 15:00:00+00:00,,0
113,-1,2024-06-05 06:00:00+00:00,2024-06-05 07:10:00+00:00,71003.9,71200.0,70415.59999999998,71200.0,0.0027618201253734,-1.0,-1.724160122386516,-0.0027618201253734,-0.0047618201253734,stop,15,2024-06-05 05:00:00+00:00,2024-06-05 06:00:00+00:00,,0
114,1,2024-06-08 08:00:00+00:00,2024-06-08 11:50:00+00:00,69577.8,69345.2,70275.60000000002,69345.2,0.0033430203311976,-1.0,-1.5982613929492542,-0.0033430203311976,-0.0053430203311976,stop,47,2024-06-08 07:00:00+00:00,2024-06-08 08:00:00+00:00,,0
115,1,2024-06-11 17:00:00+00:00,2024-06-11 19:45:00+00:00,66480.0,66159.0,67443.0,67443.0,0.0048285198555956,3.0,2.5857943925233644,0.014485559566787,0.012485559566787,target,34,2024-06-11 16:00:00+00:00,2024-06-11 17:00:00+00:00,,0
116,-1,2024-06-12 19:00:00+00:00,2024-06-14 16:05:00+00:00,68825.8,69816.7,65853.10000000002,65853.10000000002,0.0143972173225737,3.0,2.861084266828135,0.0431916519677211,0.0411916519677211,target,542,2024-06-12 18:00:00+00:00,2024-06-12 19:00:00+00:00,,0
117,1,2024-06-15 01:00:00+00:00,2024-06-15 20:15:00+00:00,66186.3,65988.0,66781.20000000001,65988.0,0.002996088314349,-1.0,-1.6675370650529404,-0.002996088314349,-0.004996088314349,stop,232,2024-06-15 00:00:00+00:00,2024-06-15 01:00:00+00:00,,0
118,1,2024-06-17 17:00:00+00:00,2024-06-18 01:40:00+00:00,65896.1,65140.5,68162.90000000002,65140.5,0.0114665359558457,-1.0,-1.1744205929062983,-0.0114665359558457,-0.0134665359558457,stop,105,2024-06-17 16:00:00+00:00,2024-06-17 17:00:00+00:00,,0
119,1,2024-06-18 22:00:00+00:00,2024-06-19 15:45:00+00:00,65216.4,64787.5,66503.1,64787.5,0.0065765666304794,-1.0,-1.3041100489624609,-0.0065765666304794,-0.0085765666304794,stop,214,2024-06-18 21:00:00+00:00,2024-06-18 22:00:00+00:00,,0
120,-1,2024-06-20 14:00:00+00:00,2024-06-24 05:20:00+00:00,65160.0,66007.3,62618.09999999999,62618.09999999999,0.0130033763044813,3.0,2.846193792045321,0.0390101289134439,0.0370101289134439,target,1049,2024-06-20 13:00:00+00:00,2024-06-20 14:00:00+00:00,,0
121,1,2024-06-24 09:00:00+00:00,2024-06-24 09:20:00+00:00,62738.9,62327.2,63974.000000000015,62327.2,0.0065621169641164,-1.0,-1.3047796939519034,-0.0065621169641164,-0.0085621169641164,stop,5,2024-06-24 08:00:00+00:00,2024-06-24 09:00:00+00:00,,0
122,1,2024-06-24 22:00:00+00:00,2024-06-25 18:45:00+00:00,60110.2,59411.7,62205.7,62205.7,0.0116203240049109,3.0,2.8278877594846095,0.0348609720147329,0.0328609720147329,target,250,2024-06-24 21:00:00+00:00,2024-06-24 22:00:00+00:00,,0
123,1,2024-06-29 01:00:00+00:00,2024-06-30 07:10:00+00:00,60750.8,60405.0,61788.20000000001,61788.20000000001,0.0056921061121829,3.0,2.648636205899366,0.0170763183365487,0.0150763183365487,target,363,2024-06-29 00:00:00+00:00,2024-06-29 01:00:00+00:00,,0
124,-1,2024-07-01 05:00:00+00:00,2024-07-01 06:55:00+00:00,63275.1,63470.8,62687.999999999985,63470.8,0.0030928437884729,-1.0,-1.6466540623403023,-0.0030928437884729,-0.0050928437884729,stop,24,2024-07-01 04:00:00+00:00,2024-07-01 05:00:00+00:00,,0
125,1,2024-07-02 23:00:00+00:00,2024-07-03 01:05:00+00:00,62091.1,61955.9,62496.69999999999,61955.9,0.0021774457208842,-1.0,-1.918507396449724,-0.0021774457208842,-0.0041774457208842,stop,26,2024-07-02 22:00:00+00:00,2024-07-02 23:00:00+00:00,,0
126,1,2024-07-03 14:00:00+00:00,2024-07-03 19:50:00+00:00,60589.9,59760.0,63079.600000000006,59760.0,0.0136970023056648,-1.0,-1.1460173514881309,-0.0136970023056648,-0.0156970023056648,stop,71,2024-07-03 13:00:00+00:00,2024-07-03 14:00:00+00:00,,0
127,1,2024-07-04 16:00:00+00:00,2024-07-04 23:40:00+00:00,58140.2,57364.0,60468.79999999999,57364.0,0.0133504872704255,-1.0,-1.149807266168514,-0.0133504872704255,-0.0153504872704255,stop,93,2024-07-04 15:00:00+00:00,2024-07-04 16:00:00+00:00,,0
128,1,2024-07-05 11:00:00+00:00,2024-07-05 16:00:00+00:00,54980.0,54400.0,56720.0,56720.0,0.0105492906511458,3.0,2.8104137931034483,0.0316478719534376,0.0296478719534376,target,61,2024-07-05 10:00:00+00:00,2024-07-05 11:00:00+00:00,,0
129,-1,2024-07-06 22:00:00+00:00,2024-07-06 23:15:00+00:00,57877.2,58287.9,56645.099999999984,58287.9,0.007096058551554,-1.0,-1.281846603360114,-0.007096058551554,-0.009096058551554,stop,16,2024-07-06 21:00:00+00:00,2024-07-06 22:00:00+00:00,,0
130,-1,2024-07-07 01:00:00+00:00,2024-07-07 01:55:00+00:00,57929.8,58289.5,56850.70000000001,58289.5,0.0062092394587931,-1.0,-1.322100639421743,-0.0062092394587931,-0.0082092394587931,stop,12,2024-07-07 00:00:00+00:00,2024-07-07 01:00:00+00:00,,0
131,1,2024-07-08 07:00:00+00:00,2024-07-08 08:35:00+00:00,55629.7,55205.9,56901.099999999984,56901.099999999984,0.0076182327066296,3.0,2.7374719207173173,0.0228546981198889,0.0208546981198889,target,20,2024-07-08 06:00:00+00:00,2024-07-08 07:00:00+00:00,,0
132,-1,2024-07-10 13:00:00+00:00,2024-07-11 11:35:00+00:00,58162.7,58572.4,56933.599999999984,58572.4,0.007044033375342,-1.0,-1.2839282401757353,-0.007044033375342,-0.009044033375342,stop,272,2024-07-10 12:00:00+00:00,2024-07-10 13:00:00+00:00,,0
133,-1,2024-07-14 11:00:00+00:00,2024-07-14 14:50:00+00:00,59931.6,60234.7,59022.3,60234.7,0.0050574321393054,-1.0,-1.3954576047509093,-0.0050574321393054,-0.0070574321393054,stop,47,2024-07-14 10:00:00+00:00,2024-07-14 11:00:00+00:00,,0
134,-1,2024-07-15 12:00:00+00:00,2024-07-15 12:05:00+00:00,62466.0,62618.7,62007.90000000001,62618.7,0.0024445298242243,-1.0,-1.8181532416503103,-0.0024445298242243,-0.0044445298242243,stop,2,2024-07-15 11:00:00+00:00,2024-07-15 12:00:00+00:00,,0
135,-1,2024-07-16 05:00:00+00:00,2024-07-16 06:50:00+00:00,64503.1,65000.0,63012.399999999994,63012.399999999994,0.0077035057229807,3.0,2.740377943248139,0.0231105171689423,0.0211105171689423,target,23,2024-07-16 04:00:00+00:00,2024-07-16 05:00:00+00:00,,0
136,-1,2024-07-20 00:00:00+00:00,2024-07-20 16:25:00+00:00,66668.1,66920.8,65910.00000000001,66920.8,0.003790418506002,-1.0,-1.5276462208152022,-0.003790418506002,-0.005790418506002,stop,198,2024-07-19 23:00:00+00:00,2024-07-20 00:00:00+00:00,,0
137,-1,2024-07-20 22:00:00+00:00,2024-07-21 01:45:00+00:00,67096.3,67349.8,66335.8,67349.8,0.0037781517013605,-1.0,-1.529359368836292,-0.0037781517013605,-0.0057781517013605,stop,46,2024-07-20 21:00:00+00:00,2024-07-20 22:00:00+00:00,,0
138,1,2024-07-25 15:00:00+00:00,2024-07-27 13:30:00+00:00,64818.0,63433.6,68971.20000000001,68971.20000000001,0.0213582646795643,3.0000000000000053,2.9063594336896905,0.0640747940386931,0.0620747940386931,target,559,2024-07-25 14:00:00+00:00,2024-07-25 15:00:00+00:00,,0
139,-1,2024-07-27 18:00:00+00:00,2024-07-27 18:15:00+00:00,68554.1,68779.2,67878.80000000003,68779.2,0.0032835381107766,-1.0,-1.6090990670813208,-0.0032835381107766,-0.0052835381107766,stop,4,2024-07-27 17:00:00+00:00,2024-07-27 18:00:00+00:00,,0
140,-1,2024-07-29 12:00:00+00:00,2024-07-29 12:35:00+00:00,69588.1,69878.7,68716.30000000003,69878.7,0.0041760013565536,-1.0,-1.4789270474879703,-0.0041760013565536,-0.0061760013565536,stop,8,2024-07-29 11:00:00+00:00,2024-07-29 12:00:00+00:00,,0
141,1,2024-07-30 05:00:00+00:00,2024-07-30 05:20:00+00:00,66809.8,66540.5,67617.70000000001,66540.5,0.004030845774123,-1.0,-1.496173783884139,-0.004030845774123,-0.006030845774123,stop,5,2024-07-30 04:00:00+00:00,2024-07-30 05:00:00+00:00,,0
142,1,2024-07-30 21:00:00+00:00,2024-07-31 19:50:00+00:00,66199.9,65280.0,68959.59999999998,65280.0,0.0138957913833705,-1.0,-1.1439284704859234,-0.0138957913833705,-0.0158957913833705,stop,275,2024-07-30 20:00:00+00:00,2024-07-30 21:00:00+00:00,,0
143,1,2024-08-01 09:00:00+00:00,2024-08-01 14:25:00+00:00,64505.9,64297.9,65129.9,64297.9,0.003224511246258,-1.0,-1.6202490384615384,-0.003224511246258,-0.005224511246258,stop,66,2024-08-01 08:00:00+00:00,2024-08-01 09:00:00+00:00,,0
144,1,2024-08-01 21:00:00+00:00,2024-08-02 14:55:00+00:00,64750.2,63326.7,69020.7,63326.7,0.0219844880788013,-1.0,-1.090973234984194,-0.0219844880788013,-0.0239844880788013,stop,216,2024-08-01 20:00:00+00:00,2024-08-01 21:00:00+00:00,,0
145,1,2024-08-03 04:00:00+00:00,2024-08-03 15:35:00+00:00,61889.9,61305.7,63642.500000000015,61305.7,0.0094393430915222,-1.0,-1.2118791509756917,-0.0094393430915222,-0.0114393430915222,stop,140,2024-08-03 03:00:00+00:00,2024-08-03 04:00:00+00:00,,0
146,1,2024-08-04 01:00:00+00:00,2024-08-04 01:05:00+00:00,60749.0,60595.5,61209.5,60595.5,0.0025267905644537,-1.0,-1.7915179153094465,-0.0025267905644537,-0.0045267905644537,stop,2,2024-08-04 00:00:00+00:00,2024-08-04 01:00:00+00:00,,0
147,1,2024-08-05 08:00:00+00:00,2024-08-05 10:25:00+00:00,52662.5,51346.9,56609.3,51346.9,0.0249817232375978,-1.0,-1.080058528428094,-0.0249817232375978,-0.0269817232375978,stop,30,2024-08-05 07:00:00+00:00,2024-08-05 08:00:00+00:00,,0
148,-1,2024-08-09 01:00:00+00:00,2024-08-09 14:35:00+00:00,61212.9,61754.6,59587.80000000001,59587.80000000001,0.0088494418660118,3.0,2.773997046335609,0.0265483255980355,0.0245483255980355,target,164,2024-08-09 00:00:00+00:00,2024-08-09 01:00:00+00:00,,0
149,1,2024-08-12 03:00:00+00:00,2024-08-12 06:30:00+00:00,58719.5,58320.7,59915.90000000001,58320.7,0.0067916109639898,-1.0,-1.2944809428284834,-0.0067916109639898,-0.0087916109639898,stop,43,2024-08-12 02:00:00+00:00,2024-08-12 03:00:00+00:00,,0
150,1,2024-08-15 09:00:00+00:00,2024-08-15 14:00:00+00:00,58376.0,57969.9,59594.3,59594.3,0.0069566260106893,3.0,2.7125043092834265,0.0208698780320679,0.0188698780320678,target,61,2024-08-15 08:00:00+00:00,2024-08-15 09:00:00+00:00,,0
151,1,2024-08-16 05:00:00+00:00,2024-08-16 12:30:00+00:00,58300.5,57808.0,59778.0,57808.0,0.0084476119415785,-1.0,-1.2367532994923858,-0.0084476119415785,-0.0104476119415785,stop,91,2024-08-16 04:00:00+00:00,2024-08-16 05:00:00+00:00,,0
152,1,2024-08-19 09:00:00+00:00,2024-08-19 09:45:00+00:00,58612.1,58413.0,59209.399999999994,58413.0,0.0033969095118584,-1.0,-1.5887704671019631,-0.0033969095118584,-0.0053969095118584,stop,10,2024-08-19 08:00:00+00:00,2024-08-19 09:00:00+00:00,,0
153,-1,2024-08-20 09:00:00+00:00,2024-08-20 09:15:00+00:00,60769.3,60962.7,60189.10000000002,60962.7,0.0031825280199046,-1.0,-1.6284312306101532,-0.0031825280199046,-0.0051825280199046,stop,4,2024-08-20 08:00:00+00:00,2024-08-20 09:00:00+00:00,,0
154,-1,2024-08-22 03:00:00+00:00,2024-08-22 07:55:00+00:00,60171.7,60977.9,57753.099999999984,60977.9,0.0133983251262637,-1.0,-1.1492723889853629,-0.0133983251262637,-0.0153983251262637,stop,60,2024-08-22 02:00:00+00:00,2024-08-22 03:00:00+00:00,,0
155,-1,2024-08-24 03:00:00+00:00,2024-08-24 05:20:00+00:00,63942.0,64020.9,63705.3,64020.9,0.0012339307497419,-1.0,-2.6208365019011106,-0.0012339307497419,-0.0032339307497419,stop,29,2024-08-24 02:00:00+00:00,2024-08-24 03:00:00+00:00,,0
156,1,2024-08-27 05:00:00+00:00,2024-08-27 06:30:00+00:00,63035.0,62903.7,63428.90000000001,62903.7,0.0020829697786944,-1.0,-1.9601675552170388,-0.0020829697786944,-0.0040829697786944,stop,19,2024-08-27 04:00:00+00:00,2024-08-27 05:00:00+00:00,,0
157,1,2024-08-27 19:00:00+00:00,2024-08-27 20:20:00+00:00,62092.1,61861.6,62783.6,61861.6,0.0037122274814348,-1.0,-1.538760086767896,-0.0037122274814348,-0.0057122274814348,stop,17,2024-08-27 18:00:00+00:00,2024-08-27 19:00:00+00:00,,0
158,1,2024-08-28 09:00:00+00:00,2024-08-28 15:20:00+00:00,59226.7,58537.5,61294.29999999999,58537.5,0.0116366436083725,-1.0,-1.1718708647707494,-0.0116366436083725,-0.0136366436083725,stop,77,2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+00:00,,0
159,1,2024-09-01 08:00:00+00:00,2024-09-01 10:05:00+00:00,58477.0,58124.0,59536.0,58124.0,0.0060365613831078,-1.0,-1.331314447592068,-0.0060365613831078,-0.0080365613831078,stop,26,2024-09-01 07:00:00+00:00,2024-09-01 08:00:00+00:00,,0
160,1,2024-09-04 13:00:00+00:00,2024-09-04 13:05:00+00:00,56598.7,56485.5,56938.29999999999,56485.5,0.0020000459374508,-1.0,-1.9999770318021457,-0.0020000459374508,-0.0040000459374508,stop,2,2024-09-04 12:00:00+00:00,2024-09-04 13:00:00+00:00,,0
161,1,2024-09-07 02:00:00+00:00,2024-09-07 04:50:00+00:00,53815.8,53744.0,54031.20000000001,54031.20000000001,0.0013341806681309,3.0,1.5009526462396148,0.0040025420043929,0.0020025420043929,target,35,2024-09-07 01:00:00+00:00,2024-09-07 02:00:00+00:00,,0
162,-1,2024-09-10 03:00:00+00:00,2024-09-10 05:25:00+00:00,56779.2,56927.1,56335.49999999999,56927.1,0.0026048271197903,-1.0,-1.7678052738336638,-0.0026048271197903,-0.0046048271197903,stop,30,2024-09-10 02:00:00+00:00,2024-09-10 03:00:00+00:00,,0
163,-1,2024-09-14 05:00:00+00:00,2024-09-14 10:50:00+00:00,60220.7,60356.0,59814.79999999999,59814.79999999999,0.0022467357569739,3.0,2.109819660014802,0.0067402072709219,0.0047402072709219,target,71,2024-09-14 04:00:00+00:00,2024-09-14 05:00:00+00:00,,0
164,1,2024-09-16 06:00:00+00:00,2024-09-16 13:30:00+00:00,58663.9,58355.8,59588.2,58355.8,0.0052519522227468,-1.0,-1.38081077572217,-0.0052519522227468,-0.0072519522227468,stop,91,2024-09-16 05:00:00+00:00,2024-09-16 06:00:00+00:00,,0
165,1,2024-09-16 22:00:00+00:00,2024-09-17 10:35:00+00:00,58005.8,57602.9,59214.50000000001,59214.50000000001,0.0069458571384241,3.0,2.712058575328867,0.0208375714152723,0.0188375714152723,target,152,2024-09-16 21:00:00+00:00,2024-09-16 22:00:00+00:00,,0
166,-1,2024-09-17 19:00:00+00:00,2024-09-18 18:00:00+00:00,60551.6,61086.0,58948.399999999994,61086.0,0.0088255306218167,-1.0,-1.2266152694610772,-0.0088255306218167,-0.0108255306218167,stop,277,2024-09-17 18:00:00+00:00,2024-09-17 19:00:00+00:00,,0
167,-1,2024-09-19 20:00:00+00:00,2024-09-20 03:50:00+00:00,63260.1,63653.5,62079.899999999994,63653.5,0.0062187698090897,-1.0,-1.3216070157600392,-0.0062187698090897,-0.0082187698090897,stop,95,2024-09-19 19:00:00+00:00,2024-09-19 20:00:00+00:00,,0
168,-1,2024-09-20 09:00:00+00:00,2024-09-20 09:40:00+00:00,63311.1,63538.2,62629.8,63538.2,0.0035870487165757,-1.0,-1.5575614266842837,-0.0035870487165757,-0.0055870487165757,stop,9,2024-09-20 08:00:00+00:00,2024-09-20 09:00:00+00:00,,0
169,-1,2024-09-23 06:00:00+00:00,2024-09-23 12:50:00+00:00,63762.6,63940.0,63230.399999999994,63230.399999999994,0.0027821952053398,3.0,2.281143179255925,0.0083465856160194,0.0063465856160194,target,83,2024-09-23 05:00:00+00:00,2024-09-23 06:00:00+00:00,,0
170,-1,2024-09-26 20:00:00+00:00,2024-09-27 01:05:00+00:00,64695.8,65303.5,62872.70000000001,65303.5,0.0093931909026551,-1.0,-1.2129201908836609,-0.0093931909026551,-0.0113931909026551,stop,62,2024-09-26 19:00:00+00:00,2024-09-26 20:00:00+00:00,,0
171,-1,2024-09-27 18:00:00+00:00,2024-09-30 02:10:00+00:00,65913.5,66352.9,64595.30000000002,64595.30000000002,0.0066663126673594,3.0,2.699984069185249,0.0199989380020782,0.0179989380020782,target,675,2024-09-27 17:00:00+00:00,2024-09-27 18:00:00+00:00,,0
172,1,2024-09-30 13:00:00+00:00,2024-09-30 14:05:00+00:00,64043.2,63765.7,64875.7,63765.7,0.0043330127164164,-1.0,-1.4615726126126125,-0.0043330127164164,-0.0063330127164164,stop,14,2024-09-30 12:00:00+00:00,2024-09-30 13:00:00+00:00,,0
173,1,2024-10-02 01:00:00+00:00,2024-10-02 12:55:00+00:00,61042.5,60737.4,61957.8,60737.4,0.0049981570217471,-1.0,-1.4001474926253707,-0.0049981570217471,-0.0069981570217471,stop,144,2024-10-02 00:00:00+00:00,2024-10-02 01:00:00+00:00,,0
174,1,2024-10-02 16:00:00+00:00,2024-10-02 18:15:00+00:00,61864.0,61057.0,64285.0,61057.0,0.0130447433079012,-1.0,-1.1533184634448574,-0.0130447433079012,-0.0150447433079012,stop,28,2024-10-02 15:00:00+00:00,2024-10-02 16:00:00+00:00,,0
175,-1,2024-10-06 21:00:00+00:00,2024-10-06 23:00:00+00:00,62626.2,62769.2,62197.2,62769.2,0.0022833893801635,-1.0,-1.875890909090909,-0.0022833893801635,-0.0042833893801635,stop,25,2024-10-06 20:00:00+00:00,2024-10-06 21:00:00+00:00,,0
176,-1,2024-10-07 10:00:00+00:00,2024-10-07 13:45:00+00:00,63223.9,63557.9,62221.9,63557.9,0.0052828123541888,-1.0,-1.37858622754491,-0.0052828123541888,-0.0072828123541888,stop,46,2024-10-07 09:00:00+00:00,2024-10-07 10:00:00+00:00,,0
177,1,2024-10-10 06:00:00+00:00,2024-10-10 08:50:00+00:00,60930.4,60831.0,61228.600000000006,60831.0,0.0016313695626485,-1.0,-2.225963782696159,-0.0016313695626485,-0.0036313695626485,stop,35,2024-10-10 05:00:00+00:00,2024-10-10 06:00:00+00:00,,0
178,1,2024-10-11 00:00:00+00:00,2024-10-11 01:00:00+00:00,60317.2,60137.9,60855.099999999984,60137.9,0.0029726180923516,-1.0,-1.6728075850530002,-0.0029726180923516,-0.0049726180923516,stop,13,2024-10-10 23:00:00+00:00,2024-10-11 00:00:00+00:00,,0
179,-1,2024-10-11 22:00:00+00:00,2024-10-12 11:15:00+00:00,62847.5,63172.4,61872.8,63172.4,0.0051696567086996,-1.0,-1.386872883964295,-0.0051696567086996,-0.0071696567086996,stop,160,2024-10-11 21:00:00+00:00,2024-10-11 22:00:00+00:00,,0
180,-1,2024-10-12 19:00:00+00:00,2024-10-12 21:25:00+00:00,62940.5,63187.0,62201.0,63187.0,0.0039163972323067,-1.0,-1.5106734279918863,-0.0039163972323067,-0.0059163972323067,stop,30,2024-10-12 18:00:00+00:00,2024-10-12 19:00:00+00:00,,0
181,-1,2024-10-14 22:00:00+00:00,2024-10-14 22:15:00+00:00,65792.3,66009.8,65139.8,66009.8,0.0033058579803411,-1.0,-1.6049866666666668,-0.0033058579803411,-0.0053058579803411,stop,4,2024-10-14 21:00:00+00:00,2024-10-14 22:00:00+00:00,,0
182,-1,2024-10-15 15:00:00+00:00,2024-10-16 11:25:00+00:00,65368.8,67990.0,57505.20000000001,67990.0,0.0400986403299432,-1.0,-1.0498770028994355,-0.0400986403299432,-0.0420986403299432,stop,246,2024-10-15 14:00:00+00:00,2024-10-15 15:00:00+00:00,,0
183,-1,2024-10-21 03:00:00+00:00,2024-10-21 14:40:00+00:00,68740.1,69289.6,67091.6,67091.6,0.0079938783912156,3.0,2.749808553230209,0.0239816351736468,0.0219816351736468,target,141,2024-10-21 02:00:00+00:00,2024-10-21 03:00:00+00:00,,0
184,1,2024-10-21 20:00:00+00:00,2024-10-22 00:00:00+00:00,67752.7,67324.7,69036.7,67324.7,0.0063170914221868,-1.0,-1.3166014018691587,-0.0063170914221868,-0.0083170914221868,stop,49,2024-10-21 19:00:00+00:00,2024-10-21 20:00:00+00:00,,0
185,1,2024-10-23 20:00:00+00:00,2024-10-24 21:05:00+00:00,66490.2,65867.9,68357.1,68357.1,0.0093592739982734,3.0,2.7863082114735667,0.0280778219948204,0.0260778219948204,target,302,2024-10-23 19:00:00+00:00,2024-10-23 20:00:00+00:00,,0
186,-1,2024-10-28 01:00:00+00:00,2024-10-28 07:05:00+00:00,67866.0,68128.6,67078.19999999998,68128.6,0.0038693896796629,-1.0,-1.5168773800456854,-0.0038693896796629,-0.0058693896796629,stop,74,2024-10-28 00:00:00+00:00,2024-10-28 01:00:00+00:00,,0
187,-1,2024-10-28 16:00:00+00:00,2024-10-28 16:15:00+00:00,68496.6,68863.7,67395.30000000003,68863.7,0.0053593901011143,-1.0,-1.3731767910651138,-0.0053593901011143,-0.0073593901011143,stop,4,2024-10-28 15:00:00+00:00,2024-10-28 16:00:00+00:00,,0
188,-1,2024-10-29 08:00:00+00:00,2024-10-29 09:15:00+00:00,71025.9,71280.9,70260.9,71280.9,0.0035902396168158,-1.0,-1.5570658823529413,-0.0035902396168158,-0.0055902396168158,stop,16,2024-10-29 07:00:00+00:00,2024-10-29 08:00:00+00:00,,0
