source,symbol,signal_i,signal_time,entry_time,exit_time,score,outcome,exit_offset,realized_ret
okx,ETC_USDT_SWAP,4551,2025-07-20 01:00:00+00:00,2025-07-20 01:15:00+00:00,2025-07-20 16:45:00+00:00,0.03765154635464029,tp,62,0.0521042253540617
okx,H_USDT_SWAP,1614,2025-07-20 01:30:00+00:00,2025-07-20 01:45:00+00:00,2025-07-20 06:45:00+00:00,0.021058804630810304,tp,20,0.0442752929539984
okx,DOGE_USDT_SWAP,4555,2025-07-20 01:45:00+00:00,2025-07-20 02:00:00+00:00,2025-07-20 16:15:00+00:00,0.035688885024588744,tp,57,0.0512106457987742
okx,GLM_USDT_SWAP,4461,2025-07-20 02:45:00+00:00,2025-07-20 03:00:00+00:00,2025-07-20 16:00:00+00:00,0.024601927621749443,tp,52,0.0255625121112645
okx,CORE_USDT_SWAP,4467,2025-07-20 03:30:00+00:00,2025-07-20 03:45:00+00:00,2025-07-20 16:15:00+00:00,0.020480034624536653,tp,50,0.0336731892856625
okx,AERO_USDT_SWAP,1625,2025-07-20 04:30:00+00:00,2025-07-20 04:45:00+00:00,2025-07-20 09:45:00+00:00,0.022135688490692237,tp,20,0.0348574064049587
okx,SPX_USDT_SWAP,304,2025-07-20 09:00:00+00:00,2025-07-20 09:15:00+00:00,2025-07-20 14:00:00+00:00,0.02442331640570352,tp,19,0.0553575897528895
okx,DOOD_USDT_SWAP,4562,2025-07-21 03:30:00+00:00,2025-07-21 03:45:00+00:00,2025-07-21 06:30:00+00:00,0.028464019966461623,tp,11,0.102815521990925
okx,JUP_USDT_SWAP,4558,2025-07-21 03:30:00+00:00,2025-07-21 03:45:00+00:00,2025-07-21 14:45:00+00:00,0.02523606497431499,tp,44,0.0547486803868866
okx,PENGU_USDT_SWAP,4658,2025-07-21 04:00:00+00:00,2025-07-21 04:15:00+00:00,2025-07-21 06:15:00+00:00,0.02369780948528874,tp,8,0.0809536327295452
okx,PLUME_USDT_SWAP,4567,2025-07-21 06:45:00+00:00,2025-07-21 07:00:00+00:00,2025-07-21 08:45:00+00:00,0.030064449063412574,tp,7,0.042223014042565
okx,RESOLV_USDT_SWAP,3938,2025-07-21 15:00:00+00:00,2025-07-21 15:15:00+00:00,2025-07-21 23:15:00+00:00,0.06047069728029209,tp,32,0.0867729977838851
okx,MUBARAK_USDT_SWAP,4634,2025-07-21 23:00:00+00:00,2025-07-21 23:15:00+00:00,2025-07-22 01:00:00+00:00,0.022265675562034345,tp,7,0.0545568726669642
okx,SYRUP_USDT_SWAP,1808,2025-07-22 02:30:00+00:00,2025-07-22 02:45:00+00:00,2025-07-22 13:15:00+00:00,0.0396733589013646,tp,42,0.059796002827487
okx,DOOD_USDT_SWAP,4691,2025-07-22 11:45:00+00:00,2025-07-22 12:00:00+00:00,2025-07-22 16:45:00+00:00,0.06328052574978733,tp,19,0.0747788198475176
okx,CVX_USDT_SWAP,4691,2025-07-22 11:45:00+00:00,2025-07-22 12:00:00+00:00,2025-07-22 16:30:00+00:00,0.03270349444034669,tp,18,0.0613466704638232
okx,PENGU_USDT_SWAP,4791,2025-07-22 13:15:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 18:30:00+00:00,0.0706312129720959,tp,20,0.0945447815235347
okx,FLOKI_USDT_SWAP,4711,2025-07-22 17:15:00+00:00,2025-07-22 17:30:00+00:00,2025-07-22 23:30:00+00:00,0.0392408526471657,tp,24,0.0692144016459865
okx,POPCAT_USDT_SWAP,4715,2025-07-22 19:45:00+00:00,2025-07-22 20:00:00+00:00,2025-07-22 22:30:00+00:00,0.056107259469270684,tp,10,0.0825341175131142
okx,WLD_USDT_SWAP,4816,2025-07-22 20:00:00+00:00,2025-07-22 20:15:00+00:00,2025-07-22 22:45:00+00:00,0.029251593497996622,tp,10,0.0691761719895707
okx,BABY_USDT_SWAP,4727,2025-07-22 20:00:00+00:00,2025-07-22 20:15:00+00:00,2025-07-23 02:00:00+00:00,0.02043897530824112,sl,23,-0.031815453091292
okx,ONDO_USDT_SWAP,4824,2025-07-22 21:30:00+00:00,2025-07-22 21:45:00+00:00,2025-07-22 23:15:00+00:00,0.028549483219205224,tp,6,0.0584298212932992
okx,PNUT_USDT_SWAP,4725,2025-07-22 22:15:00+00:00,2025-07-22 22:30:00+00:00,2025-07-23 01:15:00+00:00,0.02918028545713353,sl,11,-0.0277649075363064
okx,GAS_USDT_SWAP,4774,2025-07-23 09:00:00+00:00,2025-07-23 09:15:00+00:00,2025-07-23 09:45:00+00:00,0.02087355106422223,tp,2,0.0321755501584544
okx,GPS_USDT_SWAP,4788,2025-07-23 12:45:00+00:00,2025-07-23 13:00:00+00:00,2025-07-23 13:45:00+00:00,0.02097083110380502,tp,3,0.0493402501743047
okx,SIGN_USDT_SWAP,4784,2025-07-23 13:15:00+00:00,2025-07-23 13:30:00+00:00,2025-07-24 00:15:00+00:00,0.020622166838332772,tp,43,0.0566777744853255
okx,INIT_USDT_SWAP,4797,2025-07-23 15:15:00+00:00,2025-07-23 15:30:00+00:00,2025-07-23 20:45:00+00:00,0.02343067334126401,sl,21,-0.0386133056654608
okx,H_USDT_SWAP,1958,2025-07-23 15:30:00+00:00,2025-07-23 15:45:00+00:00,2025-07-23 16:30:00+00:00,0.027364302947694763,tp,3,0.0698846687779795
okx,SYRUP_USDT_SWAP,1958,2025-07-23 16:00:00+00:00,2025-07-23 16:15:00+00:00,2025-07-23 17:30:00+00:00,0.029642836603304468,sl,5,-0.0266400317931626
okx,CVX_USDT_SWAP,4883,2025-07-24 11:45:00+00:00,2025-07-24 12:00:00+00:00,2025-07-24 15:15:00+00:00,0.04391700785934126,tp,13,0.0713886767936231
okx,BICO_USDT_SWAP,4911,2025-07-24 18:00:00+00:00,2025-07-24 18:15:00+00:00,2025-07-25 06:30:00+00:00,0.025503779365100197,tp,49,0.066799548071758
okx,RESOLV_USDT_SWAP,4281,2025-07-25 04:45:00+00:00,2025-07-25 05:00:00+00:00,2025-07-25 12:15:00+00:00,0.05717275559529467,tp,29,0.1161831771631634
okx,BCH_USDT_SWAP,4951,2025-07-25 05:30:00+00:00,2025-07-25 05:45:00+00:00,2025-07-25 09:45:00+00:00,0.023909686884058808,tp,16,0.0399016820831956
okx,AEVO_USDT_SWAP,4978,2025-07-25 10:00:00+00:00,2025-07-25 10:15:00+00:00,2025-07-25 14:45:00+00:00,0.027343531264368965,sl,18,-0.0224966285111276
okx,BAND_USDT_SWAP,4976,2025-07-25 10:15:00+00:00,2025-07-25 10:30:00+00:00,2025-07-25 14:45:00+00:00,0.02789057008168558,sl,17,-0.0199132630315185
okx,BOME_USDT_SWAP,5017,2025-07-25 20:45:00+00:00,2025-07-25 21:00:00+00:00,2025-07-26 15:00:00+00:00,0.020570878711601875,timeout,72,0.0087209302325581
okx,ETHFI_USDT_SWAP,5111,2025-07-25 21:00:00+00:00,2025-07-25 21:15:00+00:00,2025-07-26 15:15:00+00:00,0.021907660232048612,timeout,72,0.0318810690040389
okx,OP_USDT_SWAP,5111,2025-07-25 21:15:00+00:00,2025-07-25 21:30:00+00:00,2025-07-26 15:30:00+00:00,0.02152411322361096,timeout,72,0.0048644892286309
okx,CVX_USDT_SWAP,5018,2025-07-25 21:30:00+00:00,2025-07-25 21:45:00+00:00,2025-07-26 03:00:00+00:00,0.05062888520506149,tp,21,0.0734742919087287
okx,BONK_USDT_SWAP,5020,2025-07-25 21:30:00+00:00,2025-07-25 21:45:00+00:00,2025-07-26 15:45:00+00:00,0.04571625754254721,sl,72,-0.0263543165920979
okx,INJ_USDT_SWAP,5112,2025-07-25 21:30:00+00:00,2025-07-25 21:45:00+00:00,2025-07-26 15:45:00+00:00,0.02805709856462423,timeout,72,0.0350384919778401
okx,ARB_USDT_SWAP,5115,2025-07-25 21:30:00+00:00,2025-07-25 21:45:00+00:00,2025-07-26 15:45:00+00:00,0.02112007076386583,timeout,72,0.0149795733091238
okx,SPX_USDT_SWAP,835,2025-07-25 21:45:00+00:00,2025-07-25 22:00:00+00:00,2025-07-26 00:45:00+00:00,0.02906338301302223,tp,11,0.060852908403957
okx,ATH_USDT_SWAP,5025,2025-07-25 22:00:00+00:00,2025-07-25 22:15:00+00:00,2025-07-26 05:30:00+00:00,0.020476851746382328,tp,29,0.0325564251056829
okx,JUP_USDT_SWAP,5018,2025-07-25 22:30:00+00:00,2025-07-25 22:45:00+00:00,2025-07-26 16:45:00+00:00,0.024013597486940732,timeout,72,0.0125751776927283
okx,CRO_USDT_SWAP,5022,2025-07-25 22:30:00+00:00,2025-07-25 22:45:00+00:00,2025-07-26 15:45:00+00:00,0.022965193942680952,tp,68,0.0373957813041418
okx,PENGU_USDT_SWAP,5117,2025-07-25 22:45:00+00:00,2025-07-25 23:00:00+00:00,2025-07-26 02:45:00+00:00,0.03789889456090672,tp,15,0.0590047014188657
okx,KAITO_USDT_SWAP,5019,2025-07-25 22:45:00+00:00,2025-07-25 23:00:00+00:00,2025-07-26 17:00:00+00:00,0.022625297180049003,timeout,72,-0.008216986620128
okx,VIRTUAL_USDT_SWAP,5118,2025-07-25 23:30:00+00:00,2025-07-25 23:45:00+00:00,2025-07-26 17:45:00+00:00,0.025498740226417075,timeout,72,0.0040894568690095
okx,ENS_USDT_SWAP,5025,2025-07-25 23:30:00+00:00,2025-07-25 23:45:00+00:00,2025-07-26 02:45:00+00:00,0.02435703811828717,tp,12,0.030972328786293
okx,RSR_USDT_SWAP,5021,2025-07-26 00:30:00+00:00,2025-07-26 00:45:00+00:00,2025-07-26 07:15:00+00:00,0.02292564429153769,tp,26,0.0309335282254128
okx,PUMP_USDT_SWAP,1146,2025-07-26 16:00:00+00:00,2025-07-26 16:15:00+00:00,2025-07-27 10:15:00+00:00,0.049070806394873004,timeout,72,-0.0017768301350391
okx,BICO_USDT_SWAP,5143,2025-07-27 04:00:00+00:00,2025-07-27 04:15:00+00:00,2025-07-27 05:15:00+00:00,0.022865399430011573,tp,4,0.0368113992397569
okx,RESOLV_USDT_SWAP,4497,2025-07-27 10:45:00+00:00,2025-07-27 11:00:00+00:00,2025-07-27 13:00:00+00:00,0.02882244608002186,sl,8,-0.0275600329449853
okx,LDO_USDT_SWAP,5166,2025-07-27 11:45:00+00:00,2025-07-27 12:00:00+00:00,2025-07-27 16:45:00+00:00,0.021613446071034884,tp,19,0.0337936444400115
okx,EIGEN_USDT_SWAP,5274,2025-07-27 13:30:00+00:00,2025-07-27 13:45:00+00:00,2025-07-28 04:45:00+00:00,0.030278671913709775,tp,60,0.0465738918966032
okx,SATS_USDT_SWAP,5182,2025-07-27 16:45:00+00:00,2025-07-27 17:00:00+00:00,2025-07-27 22:15:00+00:00,0.02072990600889349,tp,21,0.0411842937153665
okx,RAY_USDT_SWAP,5191,2025-07-27 18:45:00+00:00,2025-07-27 19:00:00+00:00,2025-07-28 02:45:00+00:00,0.02124162779745566,tp,31,0.0434001623948456
okx,OP_USDT_SWAP,5332,2025-07-28 04:30:00+00:00,2025-07-28 04:45:00+00:00,2025-07-28 09:15:00+00:00,0.03252578755995948,tp,18,0.0809983357738777
okx,SHELL_USDT_SWAP,5244,2025-07-28 08:15:00+00:00,2025-07-28 08:30:00+00:00,2025-07-28 19:45:00+00:00,0.027415845929817054,sl,45,-0.021914835531512
okx,BONK_USDT_SWAP,5272,2025-07-28 12:30:00+00:00,2025-07-28 12:45:00+00:00,2025-07-28 13:45:00+00:00,0.021785267229007428,sl,4,-0.0244679434624776
okx,CFX_USDT_SWAP,5403,2025-07-28 21:45:00+00:00,2025-07-28 22:00:00+00:00,2025-07-29 05:15:00+00:00,0.03160262644674597,tp,29,0.07010141081049
okx,SPK_USDT_SWAP,4085,2025-07-29 23:45:00+00:00,2025-07-30 00:00:00+00:00,2025-07-30 02:30:00+00:00,0.04244449250845918,tp,10,0.1268701099572122
okx,JELLYJELLY_USDT_SWAP,5417,2025-07-30 02:15:00+00:00,2025-07-30 02:30:00+00:00,2025-07-30 08:30:00+00:00,0.026910310078393767,sl,24,-0.0237667762448076
okx,BABY_USDT_SWAP,5428,2025-07-30 03:15:00+00:00,2025-07-30 03:30:00+00:00,2025-07-30 05:15:00+00:00,0.04123293051734416,sl,7,-0.0300620699006136
okx,USELESS_USDT_SWAP,524,2025-07-30 21:00:00+00:00,2025-07-30 21:15:00+00:00,2025-07-31 04:15:00+00:00,0.0284955313543567,sl,28,-0.0429549826549473
okx,SOPH_USDT_SWAP,5505,2025-07-31 01:30:00+00:00,2025-07-31 01:45:00+00:00,2025-07-31 08:00:00+00:00,0.024546521592985513,tp,25,0.0573526795114105
okx,ALGO_USDT_SWAP,5531,2025-07-31 04:15:00+00:00,2025-07-31 04:30:00+00:00,2025-07-31 13:30:00+00:00,0.021947354136746096,sl,36,-0.0118268222789696
okx,MEME_USDT_SWAP,5566,2025-07-31 16:00:00+00:00,2025-07-31 16:15:00+00:00,2025-07-31 17:30:00+00:00,0.04564041690838791,tp,5,0.1497885949257023
okx,SOON_USDT_SWAP,5673,2025-08-01 19:30:00+00:00,2025-08-01 19:45:00+00:00,2025-08-01 21:45:00+00:00,0.023392803020760584,tp,8,0.0458125195947365
okx,SOPH_USDT_SWAP,5696,2025-08-02 01:15:00+00:00,2025-08-02 01:30:00+00:00,2025-08-02 14:45:00+00:00,0.026064137831783435,sl,53,-0.0278188689374212
okx,PUMP_USDT_SWAP,1852,2025-08-03 00:30:00+00:00,2025-08-03 00:45:00+00:00,2025-08-03 17:15:00+00:00,0.048049905687641656,tp,66,0.1000272914180779
okx,RESOLV_USDT_SWAP,5143,2025-08-03 04:15:00+00:00,2025-08-03 04:30:00+00:00,2025-08-03 14:15:00+00:00,0.034035539028140674,tp,39,0.0514161948372395
okx,SPX_USDT_SWAP,1632,2025-08-03 05:00:00+00:00,2025-08-03 05:15:00+00:00,2025-08-03 10:15:00+00:00,0.03487665209342666,tp,20,0.0473189650087677
okx,BRETT_USDT_SWAP,5818,2025-08-03 05:00:00+00:00,2025-08-03 05:15:00+00:00,2025-08-03 10:15:00+00:00,0.028341526819026113,tp,20,0.0433509035319101
okx,ETHFI_USDT_SWAP,5914,2025-08-03 05:45:00+00:00,2025-08-03 06:00:00+00:00,2025-08-03 11:00:00+00:00,0.023920800269940506,tp,20,0.0298728366692619
okx,USELESS_USDT_SWAP,895,2025-08-03 17:45:00+00:00,2025-08-03 18:00:00+00:00,2025-08-03 19:45:00+00:00,0.052109759029612845,tp,7,0.0882412873702813
okx,MAGIC_USDT_SWAP,5868,2025-08-03 19:15:00+00:00,2025-08-03 19:30:00+00:00,2025-08-04 05:45:00+00:00,0.08511578194224127,tp,41,0.0867583491065921
okx,DOOD_USDT_SWAP,5931,2025-08-04 09:45:00+00:00,2025-08-04 10:00:00+00:00,2025-08-04 15:30:00+00:00,0.027253597170442245,tp,22,0.0709424647411127
okx,USELESS_USDT_SWAP,975,2025-08-04 13:45:00+00:00,2025-08-04 14:00:00+00:00,2025-08-04 17:15:00+00:00,0.02451326768992592,tp,13,0.080751290314027
okx,ATH_USDT_SWAP,5954,2025-08-04 14:15:00+00:00,2025-08-04 14:30:00+00:00,2025-08-04 18:15:00+00:00,0.020823541637771108,tp,15,0.0273531393438848
okx,POL_USDT_SWAP,6209,2025-08-06 08:00:00+00:00,2025-08-06 08:15:00+00:00,2025-08-07 01:15:00+00:00,0.031016220247117848,tp,68,0.0393128691001456
okx,GMX_USDT_SWAP,6115,2025-08-06 08:30:00+00:00,2025-08-06 08:45:00+00:00,2025-08-07 02:45:00+00:00,0.025741167014695997,timeout,72,0.0117560617193239
okx,ATH_USDT_SWAP,6134,2025-08-06 11:15:00+00:00,2025-08-06 11:30:00+00:00,2025-08-06 12:15:00+00:00,0.024286439646566144,sl,3,-0.0182655338383871
okx,PENGU_USDT_SWAP,6243,2025-08-06 16:15:00+00:00,2025-08-06 16:30:00+00:00,2025-08-06 18:00:00+00:00,0.03230097755751901,tp,6,0.0598240162062817
okx,FLOKI_USDT_SWAP,6147,2025-08-06 16:15:00+00:00,2025-08-06 16:30:00+00:00,2025-08-07 10:30:00+00:00,0.02251044948173472,timeout,72,0.0327822390174776
okx,BIO_USDT_SWAP,6213,2025-08-07 07:45:00+00:00,2025-08-07 08:00:00+00:00,2025-08-07 09:45:00+00:00,0.024631069192937505,tp,7,0.0598327115331933
okx,EIGEN_USDT_SWAP,6311,2025-08-07 08:45:00+00:00,2025-08-07 09:00:00+00:00,2025-08-07 10:15:00+00:00,0.02204835904962272,tp,5,0.0299923817956895
okx,GMX_USDT_SWAP,6217,2025-08-07 10:00:00+00:00,2025-08-07 10:15:00+00:00,2025-08-07 20:00:00+00:00,0.022237707392076166,tp,39,0.0254038265866454
okx,BABY_USDT_SWAP,6237,2025-08-07 13:30:00+00:00,2025-08-07 13:45:00+00:00,2025-08-07 16:00:00+00:00,0.020892691601780207,tp,9,0.0341205855520518
okx,XRP_USDT_SWAP,6353,2025-08-07 20:15:00+00:00,2025-08-07 20:30:00+00:00,2025-08-07 21:45:00+00:00,0.022886044512518033,tp,5,0.0234456750743723
okx,COMP_USDT_SWAP,6263,2025-08-07 20:30:00+00:00,2025-08-07 20:45:00+00:00,2025-08-08 00:30:00+00:00,0.023681408700412524,sl,15,-0.0091150490982249
okx,W_USDT_SWAP,6323,2025-08-08 14:30:00+00:00,2025-08-08 14:45:00+00:00,2025-08-08 17:45:00+00:00,0.02753454549029298,tp,12,0.0483725710695568
okx,HOME_USDT_SWAP,5396,2025-08-08 15:15:00+00:00,2025-08-08 15:30:00+00:00,2025-08-08 17:00:00+00:00,0.03319920496469868,tp,6,0.0463182448617947
okx,PEOPLE_USDT_SWAP,6339,2025-08-08 17:30:00+00:00,2025-08-08 17:45:00+00:00,2025-08-09 05:30:00+00:00,0.026097293991931045,tp,47,0.0420807993468084
okx,TURBO_USDT_SWAP,6335,2025-08-08 17:30:00+00:00,2025-08-08 17:45:00+00:00,2025-08-09 05:30:00+00:00,0.022594597195576667,tp,47,0.0485224441173512
okx,MOODENG_USDT_SWAP,6340,2025-08-08 17:30:00+00:00,2025-08-08 17:45:00+00:00,2025-08-09 09:15:00+00:00,0.021348735168032245,tp,62,0.066689033147395
okx,INIT_USDT_SWAP,6343,2025-08-08 17:45:00+00:00,2025-08-08 18:00:00+00:00,2025-08-09 05:30:00+00:00,0.023440911836370596,tp,46,0.0459858868081541
okx,COMP_USDT_SWAP,6348,2025-08-08 17:45:00+00:00,2025-08-08 18:00:00+00:00,2025-08-09 03:30:00+00:00,0.02249429665990008,tp,38,0.0309919577699167
okx,PNUT_USDT_SWAP,6341,2025-08-08 18:15:00+00:00,2025-08-08 18:30:00+00:00,2025-08-09 05:30:00+00:00,0.02294470620029403,tp,44,0.0515379887384614
okx,RESOLV_USDT_SWAP,5688,2025-08-08 20:30:00+00:00,2025-08-08 20:45:00+00:00,2025-08-08 22:00:00+00:00,0.02798679601848001,sl,5,-0.0223472508122393
okx,DOOD_USDT_SWAP,6369,2025-08-08 23:15:00+00:00,2025-08-08 23:30:00+00:00,2025-08-09 05:00:00+00:00,0.02765515616503228,tp,22,0.0365664528394746
okx,MUBARAK_USDT_SWAP,6386,2025-08-09 05:00:00+00:00,2025-08-09 05:15:00+00:00,2025-08-09 09:30:00+00:00,0.021001570653954166,tp,17,0.033959123881988
okx,ZRO_USDT_SWAP,6485,2025-08-09 05:15:00+00:00,2025-08-09 05:30:00+00:00,2025-08-09 06:45:00+00:00,0.02160690798943337,sl,5,-0.0115345785446426
okx,AIXBT_USDT_SWAP,6404,2025-08-09 06:30:00+00:00,2025-08-09 06:45:00+00:00,2025-08-09 13:00:00+00:00,0.030795113824740025,tp,25,0.0391350917557691
okx,MAGIC_USDT_SWAP,6394,2025-08-09 06:45:00+00:00,2025-08-09 07:00:00+00:00,2025-08-09 07:45:00+00:00,0.07192533873774265,tp,3,0.0837678313138978
okx,BIO_USDT_SWAP,6432,2025-08-09 14:30:00+00:00,2025-08-09 14:45:00+00:00,2025-08-10 00:30:00+00:00,0.05511594545345553,tp,39,0.0766425756085114
okx,GMX_USDT_SWAP,6448,2025-08-09 19:45:00+00:00,2025-08-09 20:00:00+00:00,2025-08-09 20:15:00+00:00,0.03264990681447575,tp,1,0.2188889141048049
okx,RAY_USDT_SWAP,6465,2025-08-10 01:15:00+00:00,2025-08-10 01:30:00+00:00,2025-08-10 01:45:00+00:00,0.02502835478784365,tp,1,0.0488557371741129
okx,ACT_USDT_SWAP,6549,2025-08-10 18:30:00+00:00,2025-08-10 18:45:00+00:00,2025-08-10 23:45:00+00:00,0.022938238791232374,tp,20,0.0539370615757945
okx,SSV_USDT_SWAP,6558,2025-08-11 01:00:00+00:00,2025-08-11 01:15:00+00:00,2025-08-11 02:15:00+00:00,0.029285161237377493,tp,4,0.0422968539447918
okx,LA_USDT_SWAP,5628,2025-08-11 01:00:00+00:00,2025-08-11 01:15:00+00:00,2025-08-11 07:30:00+00:00,0.024680650045351343,sl,25,-0.0206048425687064
okx,RSR_USDT_SWAP,6561,2025-08-11 01:30:00+00:00,2025-08-11 01:45:00+00:00,2025-08-11 05:45:00+00:00,0.026067624156011566,tp,16,0.0416686140046949
okx,BIO_USDT_SWAP,6600,2025-08-11 08:30:00+00:00,2025-08-11 08:45:00+00:00,2025-08-11 11:00:00+00:00,0.03253346911449306,tp,9,0.091068768517587
okx,LA_USDT_SWAP,5746,2025-08-12 06:30:00+00:00,2025-08-12 06:45:00+00:00,2025-08-12 08:30:00+00:00,0.05811377657352186,tp,7,0.0612988889419048
okx,PUMP_USDT_SWAP,2767,2025-08-12 13:15:00+00:00,2025-08-12 13:30:00+00:00,2025-08-12 17:15:00+00:00,0.0610825917065342,tp,15,0.0689522418720347
okx,ARB_USDT_SWAP,6812,2025-08-12 13:45:00+00:00,2025-08-12 14:00:00+00:00,2025-08-13 00:45:00+00:00,0.02904101129845087,tp,43,0.0565131546583805
okx,UMA_USDT_SWAP,6704,2025-08-12 13:45:00+00:00,2025-08-12 14:00:00+00:00,2025-08-12 14:45:00+00:00,0.022348365612641106,tp,3,0.0682639634376076
okx,WAL_USDT_SWAP,6705,2025-08-12 14:00:00+00:00,2025-08-12 14:15:00+00:00,2025-08-13 04:15:00+00:00,0.025369029784003568,tp,56,0.0499512755595672
okx,ONDO_USDT_SWAP,6811,2025-08-12 14:15:00+00:00,2025-08-12 14:30:00+00:00,2025-08-12 17:15:00+00:00,0.0232115320900031,tp,11,0.0469621924533307
okx,INJ_USDT_SWAP,6812,2025-08-12 14:30:00+00:00,2025-08-12 14:45:00+00:00,2025-08-13 03:45:00+00:00,0.026002111717894825,tp,52,0.0509703874164244
okx,ZK_USDT_SWAP,6810,2025-08-12 14:30:00+00:00,2025-08-12 14:45:00+00:00,2025-08-13 08:00:00+00:00,0.025705448813428775,tp,69,0.0526647718095296
okx,RENDER_USDT_SWAP,6710,2025-08-12 14:30:00+00:00,2025-08-12 14:45:00+00:00,2025-08-12 18:30:00+00:00,0.024090617693599846,tp,15,0.0452985902280469
okx,KMNO_USDT_SWAP,6714,2025-08-12 14:30:00+00:00,2025-08-12 14:45:00+00:00,2025-08-12 20:00:00+00:00,0.022860151612202607,tp,21,0.0414938852594803
okx,OP_USDT_SWAP,6813,2025-08-12 14:45:00+00:00,2025-08-12 15:00:00+00:00,2025-08-13 09:00:00+00:00,0.03417397252713021,timeout,72,0.0395333765392094
okx,GALA_USDT_SWAP,6814,2025-08-12 14:45:00+00:00,2025-08-12 15:00:00+00:00,2025-08-13 03:45:00+00:00,0.027264794930243683,tp,51,0.0495985675542678
okx,MEME_USDT_SWAP,6713,2025-08-12 14:45:00+00:00,2025-08-12 15:00:00+00:00,2025-08-13 03:00:00+00:00,0.027187893086068036,tp,48,0.052853514557801
okx,ALGO_USDT_SWAP,6725,2025-08-12 14:45:00+00:00,2025-08-12 15:00:00+00:00,2025-08-13 09:00:00+00:00,0.024849964795302448,timeout,72,0.0383602858217373
okx,ATOM_USDT_SWAP,6816,2025-08-12 14:45:00+00:00,2025-08-12 15:00:00+00:00,2025-08-12 18:30:00+00:00,0.02023698687877901,tp,14,0.0345619038083404
okx,NEAR_USDT_SWAP,6814,2025-08-12 15:00:00+00:00,2025-08-12 15:15:00+00:00,2025-08-12 20:30:00+00:00,0.022473069691541444,tp,21,0.0449426133397559
okx,AEVO_USDT_SWAP,6727,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-13 09:30:00+00:00,0.03272718547919791,timeout,72,0.0513708799366525
okx,PNUT_USDT_SWAP,6713,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-13 03:15:00+00:00,0.03062783519935152,tp,47,0.0527521874898424
okx,ARKM_USDT_SWAP,6726,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-13 08:30:00+00:00,0.029573226835512723,tp,68,0.0475927065137129
okx,MORPHO_USDT_SWAP,6715,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-13 09:30:00+00:00,0.025832328953428685,timeout,72,0.0313721882331294
okx,FLOW_USDT_SWAP,6719,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-13 00:15:00+00:00,0.022040673975502037,tp,35,0.0349978284212433
okx,AERO_USDT_SWAP,3876,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-12 18:45:00+00:00,0.0220037819963839,sl,13,-0.0299117018873344
okx,SAND_USDT_SWAP,6814,2025-08-12 15:15:00+00:00,2025-08-12 15:30:00+00:00,2025-08-12 20:30:00+00:00,0.021912818483179372,tp,20,0.0381736039749349
okx,IMX_USDT_SWAP,6718,2025-08-12 15:30:00+00:00,2025-08-12 15:45:00+00:00,2025-08-13 09:45:00+00:00,0.03347138795230586,timeout,72,0.0369736391646695
okx,TIA_USDT_SWAP,6815,2025-08-12 15:30:00+00:00,2025-08-12 15:45:00+00:00,2025-08-13 03:15:00+00:00,0.0331049290343033,tp,46,0.048048064587657
okx,WCT_USDT_SWAP,6711,2025-08-12 15:30:00+00:00,2025-08-12 15:45:00+00:00,2025-08-12 19:00:00+00:00,0.023084812687852244,tp,13,0.0381806047317845
okx,STRK_USDT_SWAP,6713,2025-08-12 15:45:00+00:00,2025-08-12 16:00:00+00:00,2025-08-13 08:15:00+00:00,0.0310979386708176,tp,65,0.0497030878386255
okx,PYTH_USDT_SWAP,6715,2025-08-12 15:45:00+00:00,2025-08-12 16:00:00+00:00,2025-08-13 09:30:00+00:00,0.030411754049591837,tp,70,0.0460705513580526
okx,TAO_USDT_SWAP,6713,2025-08-12 15:45:00+00:00,2025-08-12 16:00:00+00:00,2025-08-12 20:30:00+00:00,0.024075812753292604,tp,18,0.0390220626417656
okx,ANIME_USDT_SWAP,6628,2025-08-12 15:45:00+00:00,2025-08-12 16:00:00+00:00,2025-08-13 08:15:00+00:00,0.023984120118224077,tp,65,0.0367973958073353
okx,ETC_USDT_SWAP,6818,2025-08-12 15:45:00+00:00,2025-08-12 16:00:00+00:00,2025-08-13 10:00:00+00:00,0.023117727650465478,timeout,72,0.032409381663113
okx,PEOPLE_USDT_SWAP,6717,2025-08-12 16:00:00+00:00,2025-08-12 16:15:00+00:00,2025-08-13 00:45:00+00:00,0.027517190174119972,tp,34,0.0496801686545009
okx,SUI_USDT_SWAP,6817,2025-08-12 16:00:00+00:00,2025-08-12 16:15:00+00:00,2025-08-13 08:30:00+00:00,0.027398867542097048,tp,65,0.0386116941162917
okx,THETA_USDT_SWAP,6714,2025-08-12 16:00:00+00:00,2025-08-12 16:15:00+00:00,2025-08-13 10:00:00+00:00,0.02680778527771845,tp,71,0.0462868750049114
